,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
16702,CHA,10/29/14,CHA vs. MIL,W,266,108,41,101,40.6,6,21,28.6,20,29,69.0,15,35,50,27,8,9,10,20,2.0,0.43564356435643564,0.2871287128712871,8.080155138978668
16704,UTA,10/29/14,UTA vs. HOU,L,239,93,38,81,46.9,3,18,16.7,14,17,82.4,13,21,34,16,8,6,13,16,-11.0,0.4876543209876543,0.20987654320987653,12.810405991328341
16706,POR,10/29/14,POR vs. OKC,W,240,106,39,87,44.8,11,29,37.9,17,22,77.3,13,29,42,23,4,9,10,19,17.0,0.5114942528735632,0.25287356321839083,9.373828271466065
16708,NYK,10/29/14,NYK vs. CHI,L,241,80,31,85,36.5,3,17,17.6,15,17,88.2,14,24,38,19,9,5,11,22,-24.0,0.38235294117647056,0.2,10.630073444143795
16709,PHX,10/29/14,PHX vs. LAL,W,241,119,45,82,54.9,16,32,50.0,13,18,72.2,9,31,40,23,5,3,14,25,20.0,0.6463414634146342,0.21951219512195122,13.471901462663588
16710,IND,10/29/14,IND vs. PHI,W,240,103,38,81,46.9,8,25,32.0,19,28,67.9,14,36,50,22,5,13,17,24,12.0,0.5185185185185185,0.345679012345679,15.409717186366933
16713,BOS,10/29/14,BOS vs. BKN,W,241,121,49,88,55.7,8,22,36.4,15,23,65.2,9,26,35,28,11,5,12,25,16.0,0.6022727272727273,0.26136363636363635,10.897203051216854
16714,MEM,10/29/14,MEM vs. MIN,W,240,105,43,82,52.4,4,15,26.7,15,20,75.0,10,23,33,21,10,5,17,21,4.0,0.5487804878048781,0.24390243902439024,15.769944341372913
16718,TOR,10/29/14,TOR vs. ATL,W,239,109,37,90,41.1,8,26,30.8,27,33,81.8,16,32,48,26,13,9,9,22,7.0,0.45555555555555555,0.36666666666666664,7.928118393234673
16719,DEN,10/29/14,DEN vs. DET,W,239,89,30,85,35.3,6,24,25.0,23,31,74.2,14,37,51,17,7,4,15,21,10.0,0.38823529411764707,0.36470588235294116,13.199577613516366
16722,SAC,10/29/14,SAC vs. GSW,L,240,77,24,78,30.8,3,18,16.7,26,35,74.3,15,35,50,13,11,3,26,26,-18.0,0.3269230769230769,0.44871794871794873,21.775544388609713
16725,SAS,10/28/14,SAS vs. DAL,W,241,101,37,70,52.9,14,28,50.0,13,16,81.3,9,29,38,23,5,3,20,20,1.0,0.6285714285714286,0.22857142857142856,20.61005770816158
16727,LAL,10/28/14,LAL vs. HOU,L,240,90,28,79,35.4,3,10,30.0,31,39,79.5,11,25,36,16,7,3,11,32,-18.0,0.37341772151898733,0.4936708860759494,10.265024262784621
16728,NOP,10/28/14,NOP vs. ORL,W,240,101,41,101,40.6,4,17,23.5,15,31,48.4,26,36,62,20,10,17,9,17,17.0,0.42574257425742573,0.3069306930693069,7.279197670656745
16730,HOU,10/24/14,HOU vs. SAS,W,240,96,35,83,42.2,15,35,42.9,11,17,64.7,11,35,46,16,8,4,14,28,9.0,0.5120481927710844,0.20481927710843373,13.39969372128637
16732,MEM,10/24/14,MEM vs. MIA,L,240,98,36,83,43.4,8,19,42.1,18,25,72.0,11,27,38,22,12,4,15,22,-6.0,0.4819277108433735,0.30120481927710846,13.761467889908257
16733,CHI,10/24/14,CHI vs. MIN,L,239,112,39,92,42.4,13,36,36.1,21,23,91.3,17,33,50,23,5,5,18,22,-1.0,0.4945652173913043,0.25,14.985014985014985
16734,UTA,10/24/14,UTA vs. PHX,L,241,100,33,79,41.8,8,25,32.0,26,33,78.8,11,35,46,14,3,3,20,29,-5.0,0.46835443037974683,0.4177215189873418,17.618040873854827
16739,ORL,10/24/14,ORL vs. DAL,L,240,92,38,82,46.3,6,21,28.6,10,15,66.7,11,26,37,21,11,4,26,20,-25.0,0.5,0.18292682926829268,22.68760907504363
16740,LAC,10/24/14,LAC vs. POR,L,241,89,35,77,45.5,10,29,34.5,9,18,50.0,5,34,39,24,6,1,16,26,-10.0,0.5194805194805194,0.23376623376623376,15.854141894569956
16741,LAL,10/24/14,LAL vs. SAC,L,239,92,37,80,46.3,7,15,46.7,11,16,68.8,5,34,39,23,4,0,10,28,-1.0,0.50625,0.2,10.30502885408079
16743,GSW,10/24/14,GSW vs. DEN,W,240,119,44,86,51.2,12,28,42.9,19,29,65.5,8,29,37,35,4,4,12,22,7.0,0.5813953488372093,0.3372093023255814,10.834236186348862
16744,TOR,10/24/14,TOR vs. NYK,W,240,83,28,67,41.8,2,13,15.4,25,34,73.5,8,35,43,16,6,6,19,27,3.0,0.43283582089552236,0.5074626865671642,18.819334389857367
16750,CHA,10/23/14,CHA vs. IND,L,240,79,27,73,37.0,4,18,22.2,21,26,80.8,3,31,34,18,8,9,10,22,-9.0,0.3972602739726027,0.3561643835616438,10.58873358746294
16751,NOP,10/23/14,NOP vs. DAL,W,240,88,32,87,36.8,6,27,22.2,18,32,56.3,11,38,49,18,7,8,9,22,3.0,0.40229885057471265,0.367816091954023,8.175872093023257
16752,DET,10/23/14,DET vs. PHI,W,240,109,35,72,48.6,15,28,53.6,24,31,77.4,9,29,38,28,11,3,17,26,6.0,0.5902777777777778,0.4305555555555556,16.56274356975838
16754,NYK,10/22/14,NYK vs. WAS,W,239,103,41,77,53.2,9,20,45.0,12,17,70.6,8,26,34,22,9,5,19,20,3.0,0.5909090909090909,0.22077922077922077,18.361035948975648
16756,LAL,10/22/14,LAL vs. POR,W,240,94,38,76,50.0,3,11,27.3,15,20,75.0,10,29,39,20,8,5,18,20,8.0,0.5197368421052632,0.2631578947368421,17.509727626459146
16760,TOR,10/22/14,TOR vs. MAC,W,238,92,33,68,48.5,3,20,15.0,23,30,76.7,10,28,38,16,7,10,25,24,7.0,0.5073529411764706,0.4411764705882353,23.540489642184557
16761,LAC,10/22/14,LAC vs. PHX,W,240,108,40,81,49.4,8,23,34.8,20,31,64.5,9,26,35,21,11,1,15,28,3.0,0.5432098765432098,0.38271604938271603,13.681138270704121
16762,MEM,10/22/14,MEM vs. CLE,W,239,96,33,72,45.8,7,17,41.2,23,38,60.5,8,26,34,20,6,6,13,25,4.0,0.5069444444444444,0.5277777777777778,12.780180888714119
16764,MIL,10/22/14,MIL vs. MIN,L,241,91,33,82,40.2,7,25,28.0,18,22,81.8,15,30,45,20,4,7,21,30,-19.0,0.4451219512195122,0.2682926829268293,18.636847710330137
16765,ORL,10/22/14,ORL vs. HOU,L,240,89,35,80,43.8,4,15,26.7,15,20,75.0,10,37,47,18,3,10,15,23,-1.0,0.4625,0.25,14.450867052023122
16766,BOS,10/22/14,BOS vs. BKN,W,241,100,38,83,45.8,7,27,25.9,17,20,85.0,9,35,44,29,12,5,19,20,14.0,0.5,0.24096385542168675,17.14801444043321
16769,SAS,10/22/14,SAS vs. ATL,L,240,107,41,77,53.2,7,22,31.8,18,22,81.8,7,31,38,25,8,4,19,28,-10.0,0.577922077922078,0.2857142857142857,17.978803936411808
16771,MIA,10/21/14,MIA vs. HOU,W,242,90,34,73,46.6,8,27,29.6,14,21,66.7,9,26,35,19,10,6,18,20,5.0,0.5205479452054794,0.2876712328767123,17.956903431763767
16772,MIN,10/21/14,MIN vs. IND,W,240,107,39,77,50.6,4,8,50.0,25,30,83.3,10,33,43,23,9,3,13,24,18.0,0.5324675324675324,0.38961038961038963,12.5968992248062
16774,GSW,10/21/14,GSW vs. LAC,W,240,125,46,78,59.0,13,22,59.1,20,25,80.0,9,37,46,28,11,8,27,31,18.0,0.6730769230769231,0.32051282051282054,23.275862068965516
16775,LAL,10/21/14,LAL vs. PHX,L,265,108,40,80,50.0,5,14,35.7,23,30,76.7,4,38,42,31,8,7,19,24,-6.0,0.53125,0.375,16.93404634581105
16780,OKC,10/21/14,OKC vs. UTA,L,240,91,34,81,42.0,10,22,45.5,13,26,50.0,7,31,38,24,7,8,14,30,-14.0,0.48148148148148145,0.32098765432098764,13.15295001878993
16781,DEN,10/21/14,DEN vs. POR,L,240,75,29,89,32.6,4,16,25.0,13,23,56.5,14,28,42,17,8,4,12,27,-18.0,0.34831460674157305,0.25842696629213485,10.799136069114471
16783,CLE,10/20/14,CLE vs. CHI,W,241,107,40,82,48.8,6,17,35.3,21,26,80.8,13,34,47,26,8,7,9,19,9.0,0.524390243902439,0.3170731707317073,8.78563061304178
16785,SAS,10/20/14,SAS vs. SAC,W,240,106,37,79,46.8,8,26,30.8,24,27,88.9,8,28,36,24,11,8,18,26,7.0,0.5189873417721519,0.34177215189873417,16.531961792799414
16787,ATL,10/20/14,ATL vs. CHA,W,264,117,38,84,45.2,7,25,28.0,34,42,81.0,7,33,40,27,12,5,14,25,3.0,0.49404761904761907,0.5,12.019230769230768
16788,BKN,10/20/14,BKN vs. PHI,W,240,99,35,84,41.7,9,28,32.1,20,39,51.3,16,36,52,26,14,5,21,26,11.0,0.47023809523809523,0.4642857142857143,17.19056974459725
16792,NYK,10/20/14,NYK vs. MIL,L,239,107,35,94,37.2,14,35,40.0,23,24,95.8,19,19,38,26,6,3,11,27,-13.0,0.44680851063829785,0.2553191489361702,9.518864659051575
16794,WAS,10/20/14,WAS vs. NOP,L,239,84,33,76,43.4,1,9,11.1,17,26,65.4,10,23,33,17,9,2,18,23,-4.0,0.4407894736842105,0.34210526315789475,17.071320182094084
16796,DAL,10/20/14,DAL vs. MEM,W,240,108,42,87,48.3,10,28,35.7,14,18,77.8,13,36,49,29,6,6,12,26,5.0,0.5402298850574713,0.20689655172413793,11.22334455667789
16798,BKN,10/19/14,BKN vs. BOS,L,220,90,32,71,45.1,4,17,23.5,22,29,75.9,7,35,42,16,3,4,16,19,-5.0,0.4788732394366197,0.4084507042253521,16.038492381716118
16802,CHI,10/19/14,CHI vs. CHA,W,239,101,36,77,46.8,7,22,31.8,22,27,81.5,7,36,43,23,7,6,12,22,5.0,0.512987012987013,0.35064935064935066,11.89532117367169
16803,OKC,10/19/14,OKC vs. MIN,L,240,94,32,78,41.0,5,23,21.7,25,34,73.5,15,35,50,15,2,4,22,25,-18.0,0.4423076923076923,0.4358974358974359,19.137091162143353
16805,HOU,10/19/14,HOU vs. GSW,W,240,90,31,79,39.2,8,25,32.0,20,33,60.6,13,35,48,19,15,4,14,19,7.0,0.4430379746835443,0.4177215189873418,13.020833333333334
16806,LAL,10/19/14,LAL vs. UTA,W,241,98,34,85,40.0,4,13,30.8,26,30,86.7,14,23,37,18,17,5,16,23,7.0,0.4235294117647059,0.35294117647058826,14.010507880910684
16809,IND,10/18/14,IND vs. DAL,W,240,98,31,73,42.5,7,27,25.9,29,37,78.4,5,39,44,19,10,7,17,24,5.0,0.4726027397260274,0.5068493150684932,15.995483628152051
16810,SAS,10/18/14,SAS vs. MIA,L,265,108,33,80,41.3,12,31,38.7,30,36,83.3,15,35,50,27,1,3,28,36,-3.0,0.4875,0.45,22.60981912144703
16811,LAC,10/18/14,LAC vs. DEN,L,242,93,27,73,37.0,6,25,24.0,33,45,73.3,12,29,41,18,6,3,19,23,-11.0,0.410958904109589,0.6164383561643836,16.99463327370304
16814,PHI,10/18/14,PHI vs. ORL,W,241,95,34,77,44.2,3,15,20.0,24,29,82.8,10,35,45,20,10,6,22,30,11.0,0.461038961038961,0.37662337662337664,19.685039370078737
16816,ATL,10/18/14,ATL vs. DET,L,240,100,36,84,42.9,11,27,40.7,17,29,58.6,8,35,43,28,8,3,14,24,-4.0,0.49404761904761907,0.34523809523809523,12.639942217407004
16817,SAC,10/18/14,SAC vs. MAC,W,239,91,27,60,45.0,4,11,36.4,33,45,73.3,12,45,57,16,7,5,24,23,32.0,0.48333333333333334,0.75,23.121387283236995
16819,POR,10/17/14,POR vs. MAC,W,240,121,44,76,57.9,11,23,47.8,22,24,91.7,9,40,49,35,4,5,15,16,47.0,0.6513157894736842,0.3157894736842105,14.769594328475776
16820,OKC,10/17/14,OKC vs. TOR,L,239,90,33,84,39.3,5,21,23.8,19,30,63.3,14,33,47,22,7,4,20,31,-19.0,0.4226190476190476,0.35714285714285715,17.064846416382252
16821,CLE,10/17/14,CLE vs. DAL,L,240,102,34,74,45.9,15,37,40.5,19,25,76.0,14,30,44,25,5,4,20,22,-6.0,0.5608108108108109,0.33783783783783783,19.047619047619047
16824,ORL,10/17/14,ORL vs. DET,W,240,99,42,91,46.2,9,20,45.0,6,6,100.0,11,35,46,25,9,1,22,24,12.0,0.510989010989011,0.06593406593406594,19.024558976132827
16825,MEM,10/17/14,MEM vs. FLA,W,240,112,43,79,54.4,5,14,35.7,21,28,75.0,13,33,46,24,19,4,21,22,40.0,0.5759493670886076,0.35443037974683544,18.696581196581196
16827,MIA,10/17/14,MIA vs. GSW,W,239,115,39,70,55.7,12,19,63.2,25,31,80.6,7,28,35,18,9,0,17,21,7.0,0.6428571428571429,0.44285714285714284,16.89189189189189
16829,WAS,10/17/14,WAS vs. CHA,L,239,86,28,70,40.0,4,12,33.3,26,31,83.9,6,31,37,21,12,6,20,14,-10.0,0.42857142857142855,0.44285714285714284,19.297568506368197
16831,LAC,10/17/14,LAC vs. UTA,W,240,101,37,83,44.6,11,26,42.3,16,27,59.3,8,31,39,28,11,2,20,25,4.0,0.5120481927710844,0.3253012048192771,17.40947075208914
16836,MIN,10/17/14,MIN vs. MIL,L,240,98,35,83,42.2,5,13,38.5,23,32,71.9,14,32,46,21,12,3,20,26,-7.0,0.45180722891566266,0.3855421686746988,17.08233686368295
16838,CHI,10/16/14,CHI vs. ATL,W,240,85,29,78,37.2,5,25,20.0,22,30,73.3,12,38,50,19,8,7,17,17,1.0,0.40384615384615385,0.38461538461538464,15.711645101663585
16840,PHI,10/16/14,PHI vs. BOS,L,239,91,36,90,40.0,8,22,36.4,11,13,84.6,12,31,43,23,11,3,20,16,-20.0,0.4444444444444444,0.14444444444444443,17.283097131005874
16841,NOP,10/16/14,NOP vs. OKC,W,239,120,46,83,55.4,7,16,43.8,21,23,91.3,12,39,51,30,6,7,11,18,34.0,0.5963855421686747,0.27710843373493976,10.564733000384171
16842,LAL,10/16/14,LAL vs. UTA,L,241,86,34,83,41.0,0,5,0.0,18,31,58.1,15,26,41,15,10,9,18,30,-33.0,0.40963855421686746,0.37349397590361444,15.701325889741799
16845,GSW,10/16/14,GSW vs. DEN,W,240,104,40,81,49.4,8,20,40.0,16,24,66.7,9,31,40,24,14,6,24,24,3.0,0.5432098765432098,0.2962962962962963,20.768431983385256
16846,PHX,10/16/14,PHX vs. SAS,W,240,121,50,90,55.6,11,21,52.4,10,16,62.5,6,30,36,27,17,4,14,26,31.0,0.6166666666666667,0.17777777777777778,12.608069164265128
16849,WAS,10/15/14,WAS vs. MAC,W,238,101,36,82,43.9,5,24,20.8,24,33,72.7,19,31,50,27,9,6,17,20,6.0,0.4695121951219512,0.4024390243902439,14.975334742776603
16851,CHA,10/15/14,CHA vs. DET,L,240,84,28,82,34.1,3,22,13.6,25,29,86.2,8,28,36,15,4,8,6,20,-20.0,0.3597560975609756,0.35365853658536583,5.954743946010321
16854,BOS,10/15/14,BOS vs. TOR,L,239,89,34,83,41.0,8,30,26.7,13,19,68.4,9,35,44,23,12,6,19,22,-3.0,0.4578313253012048,0.2289156626506024,17.216382747372236
16856,BKN,10/15/14,BKN vs. SAC,W,265,129,43,84,51.2,12,25,48.0,31,36,86.1,13,33,46,30,9,7,20,29,12.0,0.5833333333333334,0.42857142857142855,16.688918558077436
16859,CLE,10/15/14,CLE vs. IND,W,239,98,37,84,44.0,8,22,36.4,16,20,80.0,10,36,46,19,4,4,14,22,5.0,0.4880952380952381,0.23809523809523808,13.108614232209739
16860,ORL,10/15/14,ORL vs. FLA,W,240,106,42,78,53.8,6,11,54.5,16,23,69.6,13,37,50,24,10,7,23,22,18.0,0.5769230769230769,0.2948717948717949,20.6983441324694
16861,OKC,10/14/14,OKC vs. MEM,W,239,117,40,75,53.3,6,21,28.6,31,33,93.9,8,25,33,22,8,3,20,27,10.0,0.5733333333333334,0.44,18.261504747991236
16863,MIA,10/14/14,MIA vs. ATL,L,240,103,36,82,43.9,11,25,44.0,20,29,69.0,8,31,39,20,14,3,16,22,-6.0,0.5060975609756098,0.35365853658536583,14.445648248465147
16864,NOP,10/14/14,NOP vs. HOU,W,240,117,35,65,53.8,13,25,52.0,34,37,91.9,6,40,46,21,6,11,20,26,13.0,0.6384615384615384,0.5692307692307692,19.747235387045812
16866,PHI,10/14/14,PHI vs. NYK,L,240,77,24,63,38.1,2,18,11.1,27,36,75.0,8,28,36,15,12,2,21,22,-7.0,0.3968253968253968,0.5714285714285714,21.033653846153847
16867,CLE,10/14/14,CLE vs. MIL,W,239,106,34,75,45.3,13,34,38.2,25,28,89.3,8,29,37,26,5,5,16,19,6.0,0.54,0.37333333333333335,15.485869144405731
16872,HOU,10/13/14,HOU vs. PHX,W,241,95,34,84,40.5,5,30,16.7,22,36,61.1,13,34,47,18,14,6,18,22,3.0,0.43452380952380953,0.42857142857142855,15.274949083503053
16873,NYK,10/13/14,NYK vs. TOR,L,241,76,31,82,37.8,3,23,13.0,11,18,61.1,11,33,44,20,12,2,16,24,-5.0,0.39634146341463417,0.21951219512195122,15.105740181268882
16875,UTA,10/13/14,UTA vs. LAC,W,243,102,41,81,50.6,14,30,46.7,6,12,50.0,12,43,55,30,5,2,17,21,13.0,0.5925925925925926,0.14814814814814814,16.46010844306739
16877,CHA,10/13/14,CHA vs. ORL,W,241,99,40,94,42.6,3,20,15.0,16,20,80.0,13,34,47,24,5,7,13,23,2.0,0.44148936170212766,0.2127659574468085,11.226252158894647
16880,CHI,10/13/14,CHI vs. DEN,W,240,110,36,79,45.6,6,19,31.6,32,38,84.2,12,33,45,20,10,7,11,23,20.0,0.4936708860759494,0.4810126582278481,10.307346326836582
16882,SAC,10/12/14,SAC vs. BKN,L,239,95,34,80,42.5,5,13,38.5,22,36,61.1,7,36,43,17,8,4,11,22,-2.0,0.45625,0.45,10.295769374766005
16884,POR,10/12/14,POR vs. LAC,W,238,119,41,76,53.9,17,25,68.0,20,23,87.0,7,42,49,28,4,6,20,22,5.0,0.6513157894736842,0.3026315789473684,18.846588767433094
16885,LAL,10/12/14,LAL vs. GSW,L,240,75,30,82,36.6,0,3,0.0,15,17,88.2,12,25,37,17,9,5,20,27,-41.0,0.36585365853658536,0.2073170731707317,18.26817683595177
16886,DAL,10/12/14,DAL vs. IND,W,240,106,41,90,45.6,12,37,32.4,12,26,46.2,15,33,48,27,9,4,12,20,8.0,0.5222222222222223,0.28888888888888886,10.578279266572638
16889,WAS,10/12/14,WAS vs. DET,W,240,91,29,68,42.6,2,10,20.0,31,44,70.5,11,35,46,21,9,5,21,21,2.0,0.4411764705882353,0.6470588235294118,19.379844961240313
16892,FBU,10/11/14,FBU vs. SAS,L,241,90,37,81,45.7,6,23,26.1,10,11,90.9,7,30,37,24,6,3,19,30,-6.0,0.49382716049382713,0.13580246913580246,18.12285387256772
16893,MIA,10/11/14,MIA vs. CLE,L,263,119,40,86,46.5,11,31,35.5,28,38,73.7,11,29,40,25,10,5,17,25,-3.0,0.5290697674418605,0.4418604651162791,14.199799532241897
16895,MEM,10/11/14,MEM vs. ATL,W,242,93,36,83,43.4,4,14,28.6,17,17,100.0,12,36,48,17,7,4,15,19,5.0,0.4578313253012048,0.20481927710843373,14.220705346985211
16898,BOS,10/11/14,BOS vs. NYK,L,242,80,24,64,37.5,7,24,29.2,25,35,71.4,7,23,30,12,8,2,20,17,-16.0,0.4296875,0.546875,20.120724346076457
16900,MIL,10/11/14,MIL vs. CHI,L,239,85,30,85,35.3,4,16,25.0,21,30,70.0,20,29,49,15,7,6,16,28,-6.0,0.3764705882352941,0.35294117647058826,14.010507880910684
16902,CHA,10/10/14,CHA vs. WAS,W,240,99,35,82,42.7,13,28,46.4,16,23,69.6,9,37,46,26,4,4,10,22,13.0,0.5060975609756098,0.2804878048780488,9.792401096748922
16903,PHX,10/10/14,PHX vs. DEN,W,239,97,33,84,39.3,12,31,38.7,19,26,73.1,12,35,47,16,7,2,15,21,8.0,0.4642857142857143,0.30952380952380953,13.58203549438609
16904,IND,10/10/14,IND vs. ORL,L,240,93,31,81,38.3,9,24,37.5,22,27,81.5,7,31,38,20,7,8,13,16,-3.0,0.4382716049382716,0.3333333333333333,12.278050623347186
16907,TOR,10/10/14,TOR vs. BOS,W,240,116,43,86,50.0,12,23,52.2,18,26,69.2,12,34,46,24,5,1,11,26,7.0,0.5697674418604651,0.3023255813953488,10.14385835485061
16911,MIN,10/10/14,MIN vs. PHI,W,240,116,47,97,48.5,6,16,37.5,16,21,76.2,14,29,43,28,14,3,16,17,6.0,0.5154639175257731,0.21649484536082475,13.089005235602095
16912,DAL,10/10/14,DAL vs. OKC,L,240,109,33,80,41.3,11,36,30.6,32,45,71.1,11,34,45,24,6,3,20,32,-9.0,0.48125,0.5625,16.69449081803005
16916,POR,10/9/14,POR vs. UTA,L,240,105,38,82,46.3,5,20,25.0,24,26,92.3,11,28,39,24,14,7,18,25,-4.0,0.49390243902439024,0.3170731707317073,16.15218951902369
16917,DET,10/9/14,DET vs. MIL,W,240,94,31,81,38.3,5,26,19.2,27,38,71.1,15,38,53,20,10,1,16,24,14.0,0.41358024691358025,0.4691358024691358,14.069644741470277
16918,LAL,10/9/14,LAL vs. GSW,L,241,105,39,89,43.8,1,11,9.1,26,36,72.2,17,25,42,22,9,4,10,31,-15.0,0.4438202247191011,0.4044943820224719,8.707767328456983
16920,HOU,10/9/14,HOU vs. MEM,W,239,113,34,81,42.0,14,30,46.7,31,39,79.5,16,34,50,21,10,5,28,27,20.0,0.5061728395061729,0.48148148148148145,22.194039315155358
16921,MIL,10/8/14,MIL vs. MEM,W,240,86,33,80,41.3,6,12,50.0,14,22,63.6,13,36,49,23,9,5,21,26,3.0,0.45,0.275,18.973617636429342
16923,DEN,10/8/14,DEN vs. OKC,W,239,114,41,72,56.9,6,12,50.0,26,35,74.3,10,34,44,25,6,5,24,26,13.0,0.6111111111111112,0.4861111111111111,21.543985637342907
16929,ALB,10/8/14,ALB vs. SAS,W,240,94,37,81,45.7,6,15,40.0,14,20,70.0,11,25,36,17,10,2,19,29,1.0,0.49382716049382713,0.24691358024691357,17.46323529411765
16931,PHX,10/8/14,PHX vs. FLA,W,241,100,37,74,50.0,8,21,38.1,18,24,75.0,5,31,36,16,16,5,21,27,12.0,0.5540540540540541,0.32432432432432434,19.893899204244033
16932,BOS,10/8/14,BOS vs. NYK,W,236,106,39,80,48.8,11,22,50.0,17,25,68.0,8,29,37,22,14,3,15,22,20.0,0.55625,0.3125,14.150943396226415
16933,PHI,10/8/14,PHI vs. CHA,W,240,106,38,90,42.2,7,20,35.0,23,37,62.2,14,39,53,29,8,4,11,23,14.0,0.46111111111111114,0.4111111111111111,9.379263301500682
16934,NOP,10/8/14,NOP vs. WAS,L,237,89,32,88,36.4,7,28,25.0,18,23,78.3,12,29,41,16,10,3,10,23,-5.0,0.4034090909090909,0.26136363636363635,9.24898261191269
16936,LAC,10/7/14,LAC vs. GSW,L,240,94,33,81,40.7,6,23,26.1,22,31,71.0,9,28,37,22,13,3,23,37,-18.0,0.4444444444444444,0.38271604938271603,19.551173070384223
16940,DET,10/7/14,DET vs. CHI,W,267,111,39,94,41.5,11,32,34.4,22,31,71.0,11,29,40,28,6,3,13,31,2.0,0.4734042553191489,0.32978723404255317,10.775862068965516
16941,IND,10/7/14,IND vs. MIN,W,240,103,41,85,48.2,4,16,25.0,17,20,85.0,7,39,46,19,5,9,13,21,13.0,0.5058823529411764,0.23529411764705882,12.172284644194757
16942,UTA,10/7/14,UTA vs. POR,W,241,92,34,77,44.2,7,14,50.0,17,30,56.7,12,40,52,15,9,6,21,25,19.0,0.487012987012987,0.38961038961038963,18.884892086330936
16945,DAL,10/7/14,DAL vs. HOU,L,239,108,26,64,40.6,9,28,32.1,47,64,73.4,15,25,40,14,6,9,23,36,-3.0,0.4765625,1.0,19.972212573810353
16946,SAC,10/7/14,SAC vs. TOR,W,241,113,37,67,55.2,4,11,36.4,35,50,70.0,12,30,42,20,9,8,20,18,7.0,0.582089552238806,0.746268656716418,18.34862385321101
16949,BKN,10/7/14,BKN vs. MTA,W,240,111,40,85,47.1,7,18,38.9,24,33,72.7,12,32,44,23,7,4,11,23,17.0,0.5117647058823529,0.38823529411764707,9.952949692363374
16950,MIA,10/7/14,MIA vs. ORL,L,265,101,37,94,39.4,5,32,15.6,22,27,81.5,12,36,48,22,12,8,9,22,-7.0,0.42021276595744683,0.2872340425531915,7.834261838440111
16955,BOS,10/6/14,BOS vs. PHI,W,241,98,30,88,34.1,11,33,33.3,27,37,73.0,16,36,52,17,12,1,18,27,20.0,0.4034090909090909,0.42045454545454547,14.720314033366044
16956,ATL,10/6/14,ATL vs. NOP,W,239,93,31,74,41.9,8,19,42.1,23,28,82.1,14,36,50,24,6,5,23,26,6.0,0.47297297297297297,0.3783783783783784,21.039151115989757
16957,LAL,10/6/14,LAL vs. DEN,W,239,98,39,87,44.8,5,10,50.0,15,22,68.2,10,35,45,29,6,5,16,34,3.0,0.47701149425287354,0.25287356321839083,14.199503017394392
16958,CHI,10/6/14,CHI vs. WAS,L,240,81,25,74,33.8,8,21,38.1,23,32,71.9,12,28,40,18,8,7,19,24,-4.0,0.3918918918918919,0.43243243243243246,17.743742995890923
16960,TOR,10/5/14,TOR vs. SAC,W,241,99,33,75,44.0,6,18,33.3,27,35,77.1,7,23,30,21,10,3,14,31,6.2,0.48,0.4666666666666667,13.409961685823754
16961,CLE,10/5/14,CLE vs. MTA,W,240,107,38,93,40.9,10,29,34.5,21,22,95.5,22,42,64,26,7,5,12,21,27.0,0.46236559139784944,0.23655913978494625,10.463899546564353
16964,MIA,10/4/14,MIA vs. NOP,L,241,86,31,72,43.1,5,15,33.3,19,28,67.9,10,32,42,18,11,3,15,17,-12.0,0.4652777777777778,0.3888888888888889,15.102698348771648
16965,SAS,6/15/14,SAS vs. MIA,W,239,104,37,78,47.4,12,26,46.2,18,23,78.3,6,34,40,25,5,4,8,21,17.0,0.5512820512820513,0.2948717948717949,8.322929671244278
16968,MIA,6/12/14,MIA vs. SAS,L,241,86,32,71,45.1,9,22,40.9,13,20,65.0,6,21,27,13,7,1,13,25,-21.0,0.5140845070422535,0.28169014084507044,14.008620689655174
16969,MIA,6/10/14,MIA vs. SAS,L,241,92,32,62,51.6,10,21,47.6,18,24,75.0,5,21,26,17,8,1,20,26,-19.0,0.5967741935483871,0.3870967741935484,21.6076058772688
16971,SAS,6/8/14,SAS vs. MIA,L,240,96,36,82,43.9,12,26,46.2,12,20,60.0,11,26,37,26,7,1,11,20,-2.0,0.5121951219512195,0.24390243902439024,10.805500982318271
16974,SAS,6/5/14,SAS vs. MIA,W,240,110,40,68,58.8,13,25,52.0,17,22,77.3,5,34,39,30,8,4,22,14,15.0,0.6838235294117647,0.3235294117647059,22.070626003210272
16975,OKC,5/31/14,OKC vs. SAS,L,265,107,35,82,42.7,8,27,29.6,29,33,87.9,7,38,45,19,9,7,19,29,-5.0,0.47560975609756095,0.4024390243902439,16.447368421052634
16977,MIA,5/30/14,MIA vs. IND,W,242,117,44,76,57.9,11,26,42.3,18,21,85.7,8,29,37,24,7,4,9,22,25.0,0.6513157894736842,0.27631578947368424,9.550084889643463
16979,SAS,5/29/14,SAS vs. OKC,W,240,117,39,76,51.3,13,26,50.0,26,30,86.7,10,38,48,23,6,3,12,19,28.0,0.5986842105263158,0.39473684210526316,11.857707509881422
16981,IND,5/28/14,IND vs. MIA,W,240,93,37,78,47.4,6,21,28.6,13,22,59.1,16,29,45,13,12,2,12,16,3.0,0.5128205128205128,0.28205128205128205,12.03852327447833
