,key_0,key_1,H_TEAM,DATE_x,MATCHUP_x,W/L,MIN,H_PTS,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_+/,H_EFGPerc,H_FTR,H_TOVPerc,Away_Team_x,A_TEAM,DATE_y,MATCHUP_y,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_+/,A_EFGPerc,A_FTR,A_TOVPerc,Away_Team_y
2209,12/14/17,NYK,BKN,12/14/17,BKN vs. NYK,L,239,104,37,83,44.6,12,42,28.6,18,23,78.3,11,32,43,21,10,4,17,21,-7.0,0.5180722891566265,0.27710843373493976,15.437704322557213,NYK,NYK,12/14/17,NYK @ BKN,W,238,111,41,89,46.1,10,20,50.0,19,22,86.4,12,28,40,23,11,4,13,23,7.0,0.5168539325842697,0.24719101123595505,11.640401146131804,NYK
2210,12/14/17,LAL,CLE,12/14/17,CLE vs. LAL,W,241,121,43,86,50.0,15,36,41.7,20,25,80.0,8,31,39,32,10,5,14,16,9.0,0.5872093023255814,0.2906976744186047,12.612612612612612,LAL,LAL,12/14/17,LAL @ CLE,L,240,112,47,95,49.5,9,31,29.0,9,14,64.3,16,33,49,33,7,3,18,20,-9.0,0.5421052631578948,0.14736842105263154,15.105740181268883,LAL
2211,12/14/17,DAL,GSW,12/14/17,GSW vs. DAL,W,242,112,47,78,60.3,11,22,50.0,7,9,77.8,4,37,41,35,7,4,16,22,15.0,0.6730769230769231,0.1153846153846154,16.333197223356475,DAL,DAL,12/14/17,DAL @ GSW,L,242,97,37,82,45.1,10,29,34.5,13,17,76.5,8,23,31,25,7,1,11,16,-15.0,0.5121951219512195,0.2073170731707317,10.947452229299364,DAL
2212,12/14/17,SAC,MIN,12/14/17,MIN vs. SAC,W,241,119,46,82,56.1,10,21,47.6,17,20,85.0,8,31,39,29,12,9,9,19,23.0,0.6219512195121951,0.24390243902439024,9.01803607214429,SAC,SAC,12/14/17,SAC @ MIN,L,242,96,36,87,41.4,14,33,42.4,10,12,83.3,15,27,42,24,4,2,14,21,-23.0,0.4942528735632184,0.13793103448275862,13.172751223184044,SAC
2213,12/13/17,DEN,BOS,12/13/17,BOS vs. DEN,W,241,124,47,79,59.5,11,25,44.0,19,24,79.2,4,26,30,29,10,7,13,20,6.0,0.6645569620253164,0.3037974683544304,12.67550702028081,DEN,DEN,12/13/17,DEN @ BOS,L,240,118,45,91,49.5,9,28,32.1,19,26,73.1,20,28,48,22,8,4,15,20,-8.0,0.5439560439560439,0.2857142857142857,12.772479564032698,DEN
2214,12/13/17,UTA,CHI,12/13/17,CHI vs. UTA,W,239,103,41,93,44.1,7,17,41.2,14,21,66.7,9,37,46,21,9,3,9,14,3.0,0.478494623655914,0.2258064516129032,8.090614886731393,UTA,UTA,12/13/17,UTA @ CHI,L,238,100,42,91,46.2,9,30,30.0,7,7,100.0,5,43,48,24,3,8,16,19,-3.0,0.510989010989011,0.07692307692307693,14.534883720930235,UTA
2215,12/13/17,CHA,HOU,12/13/17,HOU vs. CHA,W,238,108,39,88,44.3,17,45,37.8,13,19,68.4,6,39,45,24,7,5,10,18,12.0,0.5397727272727273,0.2159090909090909,9.402030838661153,CHA,CHA,12/13/17,CHA @ HOU,L,239,96,36,87,41.4,4,21,19.0,20,27,74.1,12,44,56,14,4,5,12,15,-12.0,0.4367816091954023,0.3103448275862069,10.822510822510822,CHA
2216,12/13/17,OKC,IND,12/13/17,IND vs. OKC,L,240,95,40,89,44.9,11,31,35.5,4,6,66.7,11,31,42,18,11,7,13,21,-5.0,0.5112359550561798,0.06741573033707865,12.42354740061162,OKC,OKC,12/13/17,OKC @ IND,W,240,100,36,88,40.9,13,29,44.8,15,24,62.5,17,35,52,26,10,6,13,12,5.0,0.4829545454545455,0.2727272727272727,11.652922194334886,OKC
2217,12/13/17,POR,MIA,12/13/17,MIA vs. POR,L,241,95,34,72,47.2,13,30,43.3,14,23,60.9,10,26,36,19,6,1,15,21,-7.0,0.5625,0.3194444444444444,15.444810543657331,POR,POR,12/13/17,POR @ MIA,W,237,102,36,72,50.0,10,28,35.7,20,23,87.0,5,28,33,14,7,2,11,21,7.0,0.5694444444444444,0.3194444444444444,11.812714776632301,POR
2218,12/13/17,MIL,NOP,12/13/17,NOP vs. MIL,W,240,115,45,80,56.3,13,25,52.0,12,15,80.0,9,32,41,35,5,8,21,16,7.0,0.64375,0.1875,19.516728624535318,MIL,MIL,12/13/17,MIL @ NOP,L,240,108,44,95,46.3,8,27,29.6,12,19,63.2,15,23,38,23,14,5,9,13,-7.0,0.5052631578947369,0.2,8.009967960128161,MIL
2219,12/13/17,LAC,ORL,12/13/17,ORL vs. LAC,L,240,95,37,88,42.0,9,27,33.3,12,21,57.1,7,38,45,24,6,6,12,13,-11.0,0.4715909090909091,0.23863636363636365,10.98498718418162,LAC,LAC,12/13/17,LAC @ ORL,W,239,106,39,88,44.3,12,26,46.2,16,20,80.0,6,45,51,25,10,6,8,19,11.0,0.5113636363636364,0.2272727272727273,7.633587786259542,LAC
2220,12/13/17,TOR,PHX,12/13/17,PHX vs. TOR,L,240,109,37,83,44.6,8,24,33.3,27,34,79.4,10,31,41,20,3,9,11,24,-6.0,0.4939759036144578,0.40963855421686746,10.095447870778267,TOR,TOR,12/13/17,TOR @ PHX,W,239,115,40,92,43.5,9,26,34.6,26,31,83.9,8,37,45,16,7,3,6,25,6.0,0.48369565217391297,0.33695652173913043,5.374417771408098,TOR
2221,12/13/17,MEM,WAS,12/13/17,WAS vs. MEM,W,239,93,36,77,46.8,9,22,40.9,12,24,50.0,6,38,44,21,7,8,15,22,6.0,0.525974025974026,0.3116883116883117,14.625585023400935,MEM,MEM,12/13/17,MEM @ WAS,L,240,87,31,81,38.3,10,28,35.7,15,16,93.8,10,37,47,18,6,2,16,23,-6.0,0.4444444444444444,0.19753086419753085,15.378700499807765,MEM
2222,12/12/17,WAS,BKN,12/12/17,BKN vs. WAS,W,240,103,34,84,40.5,10,43,23.3,25,33,75.8,9,44,53,26,4,6,14,21,5.0,0.4642857142857143,0.3928571428571429,12.442232492001422,WAS,WAS,12/12/17,WAS @ BKN,L,240,98,38,95,40.0,4,22,18.2,18,22,81.8,12,37,49,18,8,3,10,26,-5.0,0.42105263157894735,0.23157894736842105,8.719916288803626,WAS
2223,12/12/17,ATL,CLE,12/12/17,CLE vs. ATL,W,242,123,48,86,55.8,20,38,52.6,7,10,70.0,6,31,37,35,5,2,13,18,9.0,0.6744186046511628,0.11627906976744184,12.572533849129591,ATL,ATL,12/12/17,ATL @ CLE,L,242,114,43,92,46.7,16,36,44.4,12,13,92.3,10,27,37,26,8,4,10,17,-9.0,0.5543478260869565,0.14130434782608695,9.28332714444857,ATL
2224,12/12/17,SAS,DAL,12/12/17,DAL vs. SAS,W,239,95,38,89,42.7,9,24,37.5,10,12,83.3,8,41,49,17,8,2,6,19,6.0,0.4775280898876405,0.1348314606741573,5.9832469086557625,SAS,SAS,12/12/17,SAS @ DAL,L,241,89,35,87,40.2,7,28,25.0,12,19,63.2,10,39,49,20,4,5,10,11,-6.0,0.4425287356321839,0.2183908045977012,9.491268033409265,SAS
2225,12/12/17,DEN,DET,12/12/17,DET vs. DEN,L,239,84,28,79,35.4,9,25,36.0,19,22,86.4,11,29,40,17,7,2,20,16,-19.0,0.4113924050632912,0.27848101265822783,18.402649981597353,DEN,DEN,12/12/17,DEN @ DET,W,240,103,40,79,50.6,10,30,33.3,13,14,92.9,6,38,44,27,8,3,17,15,19.0,0.569620253164557,0.17721518987341772,16.64056382145654,DEN
2226,12/12/17,PHI,MIN,12/12/17,MIN vs. PHI,L,265,112,44,108,40.7,5,29,17.2,19,27,70.4,17,33,50,19,14,7,10,21,-6.0,0.4305555555555556,0.25,7.6994148444718205,PHI,PHI,12/12/17,PHI @ MIN,W,265,118,40,80,50.0,11,26,42.3,27,32,84.4,7,45,52,32,6,3,24,18,6.0,0.56875,0.4,20.32520325203252,PHI
2227,12/12/17,LAL,NYK,12/12/17,NYK vs. LAL,W,265,113,48,101,47.5,9,22,40.9,8,11,72.7,15,34,49,25,7,7,14,16,4.0,0.5198019801980198,0.10891089108910892,11.682242990654204,LAL,LAL,12/12/17,LAL @ NYK,L,264,109,42,102,41.2,13,35,37.1,12,15,80.0,20,32,52,24,6,6,16,19,-4.0,0.4754901960784314,0.14705882352941174,12.841091492776888,LAL
2228,12/12/17,PHX,SAC,12/12/17,SAC vs. PHX,W,240,99,38,89,42.7,7,22,31.8,16,22,72.7,11,34,45,21,9,3,9,18,7.0,0.4662921348314607,0.24719101123595505,8.358098068350667,PHX,PHX,12/12/17,PHX @ SAC,L,241,92,37,90,41.1,7,32,21.9,11,14,78.6,13,32,45,22,5,4,12,18,-7.0,0.45,0.15555555555555556,11.094674556213016,PHX
2229,12/11/17,BOS,CHI,12/11/17,CHI vs. BOS,W,241,108,39,81,48.1,12,29,41.4,18,25,72.0,10,36,46,23,9,3,8,18,23.0,0.5555555555555556,0.308641975308642,8.0,BOS,BOS,12/11/17,BOS @ CHI,L,239,85,33,83,39.8,10,40,25.0,9,14,64.3,11,35,46,22,2,2,15,19,-23.0,0.4578313253012048,0.1686746987951807,14.400921658986174,BOS
2230,12/11/17,POR,GSW,12/11/17,GSW vs. POR,W,241,111,44,80,55.0,10,20,50.0,13,17,76.5,6,36,42,26,5,9,14,16,7.0,0.6125,0.2125,13.795821836815135,POR,POR,12/11/17,POR @ GSW,L,238,104,37,88,42.0,7,28,25.0,23,25,92.0,12,27,39,14,11,2,9,18,-7.0,0.4602272727272727,0.2840909090909091,8.333333333333332,POR
2231,12/11/17,NOP,HOU,12/11/17,HOU vs. NOP,W,241,130,48,88,54.5,17,45,37.8,17,25,68.0,4,32,36,30,12,7,9,15,7.0,0.6420454545454546,0.2840909090909091,8.333333333333332,NOP,NOP,12/11/17,NOP @ HOU,L,239,123,49,85,57.6,18,33,54.5,7,13,53.8,6,35,41,32,6,2,18,19,-7.0,0.6823529411764706,0.15294117647058825,16.556291390728482,NOP
2232,12/11/17,TOR,LAC,12/11/17,LAC vs. TOR,W,242,96,34,92,37.0,8,36,22.2,20,24,83.3,14,43,57,18,6,7,12,20,5.0,0.4130434782608696,0.2608695652173913,10.474860335195533,TOR,TOR,12/11/17,TOR @ LAC,L,240,91,32,80,40.0,7,29,24.1,20,26,76.9,3,40,43,18,8,6,13,22,-5.0,0.44375,0.325,12.4473381846036,TOR
2233,12/11/17,MIA,MEM,12/11/17,MEM vs. MIA,L,240,82,28,72,38.9,8,27,29.6,18,27,66.7,6,25,31,17,6,1,14,22,-25.0,0.4444444444444444,0.375,14.303228442991418,MIA,MIA,12/11/17,MIA @ MEM,W,241,107,37,66,56.1,14,27,51.9,19,24,79.2,2,33,35,24,8,8,13,22,25.0,0.6666666666666666,0.3636363636363637,14.515408664582402,MIA
2234,12/11/17,CHA,OKC,12/11/17,OKC vs. CHA,L,240,103,35,85,41.2,9,26,34.6,24,25,96.0,11,28,39,16,4,2,14,19,-13.0,0.4647058823529412,0.29411764705882354,12.727272727272727,CHA,CHA,12/11/17,CHA @ OKC,W,240,116,43,81,53.1,13,25,52.0,17,24,70.8,9,32,41,22,7,4,12,20,13.0,0.6111111111111112,0.2962962962962963,11.587485515643106,CHA
2235,12/10/17,BOS,DET,12/10/17,DET vs. BOS,L,240,81,28,84,33.3,10,33,30.3,15,19,78.9,11,35,46,14,7,4,9,16,-10.0,0.3928571428571429,0.2261904761904762,8.87924230465667,BOS,BOS,12/10/17,BOS @ DET,W,242,91,33,79,41.8,11,30,36.7,14,18,77.8,9,41,50,16,4,4,13,18,10.0,0.4873417721518987,0.2278481012658228,13.010408326661329,BOS
2236,12/10/17,DEN,IND,12/10/17,IND vs. DEN,W,265,126,49,93,52.7,10,25,40.0,18,22,81.8,11,29,40,24,6,2,11,17,10.0,0.5806451612903226,0.23655913978494625,9.67628430682618,DEN,DEN,12/10/17,DEN @ IND,L,264,116,43,95,45.3,17,42,40.5,13,16,81.3,19,28,47,24,7,5,21,20,-10.0,0.5421052631578948,0.16842105263157894,17.067620286085823,DEN
2237,12/10/17,DAL,MIN,12/10/17,MIN vs. DAL,W,241,97,36,72,50.0,7,19,36.8,18,23,78.3,9,36,45,19,7,2,18,19,5.0,0.5486111111111112,0.3194444444444444,17.97842588893328,DAL,DAL,12/10/17,DAL @ MIN,L,239,92,37,81,45.7,11,31,35.5,7,9,77.8,6,27,33,23,6,5,10,22,-5.0,0.5246913580246914,0.1111111111111111,10.530749789385004,DAL
2238,12/10/17,PHI,NOP,12/10/17,NOP vs. PHI,W,238,131,46,80,57.5,15,24,62.5,24,32,75.0,5,28,33,31,11,9,14,21,7.0,0.66875,0.4,12.953367875647665,PHI,PHI,12/10/17,PHI @ NOP,L,240,124,44,96,45.8,9,29,31.0,27,30,90.0,22,25,47,26,5,4,17,29,-7.0,0.5052083333333334,0.3125,13.47068145800317,PHI
2239,12/10/17,ATL,NYK,12/10/17,NYK vs. ATL,W,239,111,39,80,48.8,5,17,29.4,28,34,82.4,6,27,33,16,9,4,12,30,4.0,0.51875,0.425,11.219147344801794,ATL,ATL,12/10/17,ATL @ NYK,L,240,107,37,77,48.1,9,31,29.0,24,30,80.0,6,29,35,22,5,4,15,28,-4.0,0.5389610389610391,0.3896103896103896,14.258555133079849,ATL
2240,12/10/17,TOR,SAC,12/10/17,SAC vs. TOR,L,239,87,35,73,47.9,10,23,43.5,7,14,50.0,7,35,42,15,7,6,21,17,-15.0,0.547945205479452,0.1917808219178082,20.966453674121407,TOR,TOR,12/10/17,TOR @ SAC,W,240,102,39,87,44.8,11,37,29.7,13,19,68.4,12,32,44,22,8,2,13,17,15.0,0.5114942528735632,0.2183908045977012,11.997046880767813,TOR
2241,12/9/17,ORL,ATL,12/9/17,ATL vs. ORL,W,240,117,41,80,51.3,17,33,51.5,18,25,72.0,9,31,40,33,7,6,12,13,7.0,0.61875,0.3125,11.650485436893206,ORL,ORL,12/9/17,ORL @ ATL,L,240,110,45,92,48.9,13,34,38.2,7,8,87.5,10,29,39,39,7,2,12,24,-7.0,0.5597826086956522,0.08695652173913042,11.160714285714288,ORL
2242,12/9/17,MIA,BKN,12/9/17,BKN vs. MIA,L,239,89,33,81,40.7,7,27,25.9,16,19,84.2,8,35,43,16,3,3,12,17,-12.0,0.4506172839506173,0.2345679012345679,11.838989739542225,MIA,MIA,12/9/17,MIA @ BKN,W,239,101,42,90,46.7,8,27,29.6,9,14,64.3,8,36,44,15,6,8,5,17,12.0,0.5111111111111111,0.15555555555555556,4.942665085013839,MIA
2243,12/9/17,LAL,CHA,12/9/17,CHA vs. LAL,L,240,99,41,93,44.1,8,25,32.0,9,14,64.3,9,34,43,21,7,3,11,21,-11.0,0.4838709677419355,0.15053763440860216,9.985475671750182,LAL,LAL,12/9/17,LAL @ CHA,W,239,110,43,85,50.6,9,27,33.3,15,21,71.4,6,40,46,24,7,5,14,21,11.0,0.5588235294117647,0.24705882352941175,12.934220251293425,LAL
2244,12/9/17,NYK,CHI,12/9/17,CHI vs. NYK,W,242,104,42,82,51.2,7,25,28.0,13,23,56.5,8,32,40,28,10,7,14,19,2.0,0.5548780487804879,0.2804878048780488,13.192612137203168,NYK,NYK,12/9/17,NYK @ CHI,L,239,102,43,91,47.3,7,24,29.2,9,9,100.0,8,32,40,25,6,3,14,17,-2.0,0.510989010989011,0.0989010989010989,12.848751835535975,NYK
2245,12/9/17,PHI,CLE,12/9/17,CLE vs. PHI,W,240,105,36,75,48.0,14,29,48.3,19,25,76.0,6,27,33,26,12,2,17,16,7.0,0.5733333333333334,0.3333333333333333,16.50485436893204,PHI,PHI,12/9/17,PHI @ CLE,L,240,98,37,78,47.4,11,33,33.3,13,13,100.0,7,32,39,31,10,2,19,21,-7.0,0.5448717948717948,0.16666666666666666,18.49688473520249,PHI
2246,12/9/17,WAS,LAC,12/9/17,LAC vs. WAS,W,240,113,39,80,48.8,14,32,43.8,21,24,87.5,4,29,33,22,8,4,10,19,1.0,0.575,0.3,9.944311853619727,WAS,WAS,12/9/17,WAS @ LAC,L,240,112,42,82,51.2,13,32,40.6,15,23,65.2,9,35,44,33,5,2,13,18,-1.0,0.5914634146341463,0.2804878048780488,12.366818873668187,WAS
2247,12/9/17,OKC,MEM,12/9/17,MEM vs. OKC,L,266,101,39,88,44.3,13,33,39.4,10,17,58.8,13,34,47,23,5,5,13,30,-1.0,0.5170454545454546,0.19318181818181815,11.98377581120944,OKC,OKC,12/9/17,OKC @ MEM,W,267,102,36,92,39.1,12,34,35.3,18,31,58.1,17,30,47,18,7,5,10,21,1.0,0.4565217391304348,0.33695652173913043,8.647526807333103,OKC
2248,12/9/17,UTA,MIL,12/9/17,MIL vs. UTA,W,240,117,44,81,54.3,7,17,41.2,22,26,84.6,8,33,41,22,8,6,11,29,17.0,0.5864197530864198,0.32098765432098764,10.63418406805878,UTA,UTA,12/9/17,UTA @ MIL,L,240,100,33,76,43.4,8,23,34.8,26,37,70.3,9,26,35,20,7,3,16,23,-17.0,0.4868421052631579,0.4868421052631579,14.776505356483192,UTA
2249,12/9/17,SAS,PHX,12/9/17,PHX vs. SAS,L,239,101,35,80,43.8,7,25,28.0,24,30,80.0,10,30,40,11,4,1,10,21,-3.0,0.48125,0.375,9.689922480620154,SAS,SAS,12/9/17,SAS @ PHX,W,240,104,40,87,46.0,6,19,31.6,18,25,72.0,18,34,52,18,5,6,15,23,3.0,0.4942528735632184,0.28735632183908044,13.274336283185846,SAS
2250,12/9/17,HOU,POR,12/9/17,POR vs. HOU,L,242,117,45,88,51.1,18,41,43.9,9,12,75.0,7,26,33,19,4,5,15,28,-7.0,0.6136363636363636,0.13636363636363635,13.852973771702993,HOU,HOU,12/9/17,HOU @ POR,W,240,124,40,75,53.3,10,25,40.0,34,42,81.0,7,28,35,14,13,2,12,17,7.0,0.6,0.56,11.376564277588168,HOU
2251,12/8/17,CHI,CHA,12/8/17,CHA vs. CHI,L,266,111,40,100,40.0,10,29,34.5,21,29,72.4,9,41,50,22,7,11,11,20,-8.0,0.45,0.29,8.888170652876534,CHI,CHI,12/8/17,CHI @ CHA,W,266,119,48,99,48.5,6,18,33.3,17,22,77.3,6,50,56,23,5,7,14,28,8.0,0.5151515151515151,0.2222222222222222,11.411803064884252,CHI
2252,12/8/17,GSW,DET,12/8/17,DET vs. GSW,L,239,98,38,92,41.3,12,27,44.4,10,19,52.6,15,34,49,20,8,2,11,17,-4.0,0.4782608695652174,0.2065217391304348,9.87787356321839,GSW,GSW,12/8/17,GSW @ DET,W,241,102,39,81,48.1,7,26,26.9,17,22,77.3,5,40,45,29,5,15,14,19,4.0,0.5246913580246914,0.2716049382716049,13.374092472296526,GSW
2253,12/8/17,CLE,IND,12/8/17,IND vs. CLE,W,239,106,38,86,44.2,15,39,38.5,15,24,62.5,12,37,49,21,7,3,8,19,4.0,0.5290697674418605,0.2790697674418605,7.651109410864573,CLE,CLE,12/8/17,CLE @ IND,L,240,102,37,85,43.5,11,36,30.6,17,22,77.3,9,35,44,23,4,4,11,23,-4.0,0.5,0.25882352941176473,10.40878122634368,CLE
2254,12/8/17,TOR,MEM,12/8/17,MEM vs. TOR,L,239,107,41,82,50.0,9,27,33.3,16,22,72.7,11,24,35,24,8,3,16,25,-9.0,0.5548780487804879,0.2682926829268293,14.85884101040119,TOR,TOR,12/8/17,TOR @ MEM,W,241,116,37,78,47.4,13,31,41.9,29,33,87.9,10,26,36,21,8,3,11,23,9.0,0.5576923076923077,0.4230769230769231,10.62596599690881,TOR
2255,12/8/17,DAL,MIL,12/8/17,MIL vs. DAL,W,240,109,36,79,45.6,8,24,33.3,29,34,85.3,7,33,40,20,10,6,10,24,7.0,0.5063291139240507,0.4303797468354431,9.619084263178145,DAL,DAL,12/8/17,DAL @ MIL,L,242,102,35,75,46.7,10,24,41.7,22,26,84.6,4,32,36,18,6,2,11,22,-7.0,0.5333333333333333,0.3466666666666667,11.288998357963875,DAL
2256,12/8/17,SAC,NOP,12/8/17,NOP vs. SAC,L,265,109,41,89,46.1,10,28,35.7,17,19,89.5,7,28,35,19,7,3,17,14,-7.0,0.5168539325842697,0.21348314606741567,14.865337530605107,SAC,SAC,12/8/17,SAC @ NOP,W,263,116,47,97,48.5,13,30,43.3,9,14,64.3,11,35,46,21,12,4,17,21,7.0,0.5515463917525774,0.14432989690721648,14.147802929427431,SAC
2257,12/8/17,DEN,ORL,12/8/17,ORL vs. DEN,L,240,89,33,83,39.8,5,21,23.8,18,23,78.3,11,31,42,18,5,7,14,17,-14.0,0.427710843373494,0.27710843373493976,13.069454817027633,DEN,DEN,12/8/17,DEN @ ORL,W,240,103,42,85,49.4,6,21,28.6,13,16,81.3,6,38,44,21,7,7,12,20,14.0,0.5294117647058824,0.18823529411764706,11.534025374855824,DEN
2258,12/8/17,BOS,SAS,12/8/17,SAS vs. BOS,W,239,105,38,81,46.9,8,27,29.6,21,24,87.5,14,32,46,16,6,3,13,14,3.0,0.5185185185185185,0.2962962962962963,12.433052792654935,BOS,BOS,12/8/17,BOS @ SAS,L,240,102,38,83,45.8,11,38,28.9,15,17,88.2,11,28,39,14,10,0,14,22,-3.0,0.5240963855421686,0.20481927710843373,13.399693721286368,BOS
2259,12/7/17,OKC,BKN,12/7/17,BKN vs. OKC,W,239,100,35,80,43.8,11,37,29.7,19,30,63.3,7,42,49,24,3,7,13,21,5.0,0.50625,0.375,12.24105461393597,OKC,OKC,12/7/17,OKC @ BKN,L,241,95,38,98,38.8,7,24,29.2,12,23,52.2,17,37,54,18,6,3,12,25,-5.0,0.4234693877551021,0.2346938775510204,9.99000999000999,OKC
2260,12/7/17,LAL,PHI,12/7/17,PHI vs. LAL,L,240,104,39,81,48.1,10,26,38.5,16,21,76.2,7,37,44,29,3,13,18,26,-3.0,0.5432098765432098,0.25925925925925924,16.629711751662974,LAL,LAL,12/7/17,LAL @ PHI,W,239,107,42,96,43.8,11,28,39.3,12,24,50.0,15,29,44,22,13,7,11,23,3.0,0.4947916666666667,0.25,9.35692412385165,LAL
2261,12/7/17,WAS,PHX,12/7/17,PHX vs. WAS,L,240,99,36,78,46.2,7,23,30.4,20,28,71.4,10,32,42,22,5,5,13,21,-10.0,0.5064102564102564,0.35897435897435903,12.582268679829655,WAS,WAS,12/7/17,WAS @ PHX,W,240,109,41,81,50.6,8,21,38.1,19,25,76.0,8,30,38,25,6,4,10,23,10.0,0.5555555555555556,0.308641975308642,9.803921568627453,WAS
2262,12/7/17,HOU,UTA,12/7/17,UTA vs. HOU,L,241,101,34,77,44.2,11,30,36.7,22,27,81.5,4,28,32,17,10,5,13,21,-11.0,0.512987012987013,0.35064935064935066,12.76010993325481,HOU,HOU,12/7/17,HOU @ UTA,W,239,112,38,81,46.9,18,42,42.9,18,24,75.0,8,38,46,22,10,5,17,25,11.0,0.5802469135802469,0.2962962962962963,15.65954310980103,HOU
2263,12/6/17,DAL,BOS,12/6/17,BOS vs. DAL,W,241,97,36,87,41.4,12,34,35.3,13,17,76.5,9,44,53,25,8,8,11,15,7.0,0.4827586206896552,0.19540229885057472,10.428517254455821,DAL,DAL,12/6/17,DAL @ BOS,L,240,90,34,86,39.5,9,28,32.1,13,17,76.5,6,39,45,19,7,5,9,12,-7.0,0.4476744186046512,0.19767441860465115,8.782201405152223,DAL
2264,12/6/17,GSW,CHA,12/6/17,CHA vs. GSW,L,241,87,34,97,35.1,6,19,31.6,13,17,76.5,14,35,49,17,5,3,12,13,-14.0,0.38144329896907214,0.17525773195876287,10.302197802197801,GSW,GSW,12/6/17,GSW @ CHA,W,241,101,40,84,47.6,11,30,36.7,10,13,76.9,8,39,47,26,8,12,15,20,14.0,0.5416666666666666,0.15476190476190474,14.323911382734911,GSW
2265,12/6/17,SAC,CLE,12/6/17,CLE vs. SAC,W,241,101,37,78,47.4,14,39,35.9,13,21,61.9,7,36,43,28,5,3,15,10,6.0,0.5641025641025641,0.2692307692307692,14.671361502347416,SAC,SAC,12/6/17,SAC @ CLE,L,241,95,39,86,45.3,10,32,31.3,7,13,53.8,9,36,45,25,15,5,12,20,-6.0,0.5116279069767442,0.1511627906976744,11.569610489780176,SAC
2266,12/6/17,CHI,IND,12/6/17,IND vs. CHI,W,241,98,39,87,44.8,12,34,35.3,8,10,80.0,7,32,39,21,7,5,13,14,2.0,0.5172413793103449,0.11494252873563217,12.452107279693484,CHI,CHI,12/6/17,CHI @ IND,L,240,96,39,83,47.0,10,26,38.5,8,16,50.0,11,35,46,18,3,5,16,15,-2.0,0.5301204819277109,0.1927710843373494,15.088645794039984,CHI
2267,12/6/17,MIN,LAC,12/6/17,LAC vs. MIN,L,239,107,44,99,44.4,10,32,31.3,9,15,60.0,17,26,43,23,6,3,9,17,-6.0,0.494949494949495,0.15151515151515152,7.853403141361255,MIN,MIN,12/6/17,MIN @ LAC,W,240,113,45,82,54.9,7,19,36.8,16,21,76.2,8,38,46,29,4,7,15,17,6.0,0.5914634146341463,0.25609756097560976,14.118975903614462,MIN
2268,12/6/17,DET,MIL,12/6/17,MIL vs. DET,W,240,104,39,79,49.4,8,22,36.4,18,26,69.2,13,28,41,22,7,5,12,21,4.0,0.5443037974683544,0.3291139240506329,11.714174150722375,DET,DET,12/6/17,DET @ MIL,L,240,100,36,87,41.4,10,30,33.3,18,27,66.7,17,29,46,20,5,0,11,20,-4.0,0.4712643678160919,0.3103448275862069,10.010921004732436,DET
2269,12/6/17,DEN,NOP,12/6/17,NOP vs. DEN,W,240,123,46,86,53.5,12,31,38.7,19,29,65.5,11,38,49,28,4,5,11,19,9.0,0.6046511627906976,0.3372093023255814,10.021865889212828,DEN,DEN,12/6/17,DEN @ NOP,L,240,114,41,94,43.6,16,35,45.7,16,22,72.7,10,30,40,22,7,4,9,21,-9.0,0.5212765957446809,0.23404255319148934,7.9872204472843435,DEN
2270,12/6/17,MEM,NYK,12/6/17,NYK vs. MEM,W,241,99,35,67,52.2,9,14,64.3,20,27,74.1,10,32,42,22,8,3,17,21,11.0,0.5895522388059702,0.4029850746268657,17.730496453900713,MEM,MEM,12/6/17,MEM @ NYK,L,240,88,29,70,41.4,12,28,42.9,18,22,81.8,4,23,27,14,8,5,15,24,-11.0,0.5,0.3142857142857143,15.842839036755386,MEM
2271,12/6/17,ATL,ORL,12/6/17,ORL vs. ATL,W,265,110,46,98,46.9,6,28,21.4,12,18,66.7,13,39,52,17,9,7,16,23,4.0,0.5,0.1836734693877551,13.123359580052496,ATL,ATL,12/6/17,ATL @ ORL,L,265,106,40,93,43.0,11,27,40.7,15,20,75.0,11,38,49,25,7,3,17,16,-4.0,0.48924731182795705,0.21505376344086025,14.309764309764311,ATL
2272,12/6/17,MIA,SAS,12/6/17,SAS vs. MIA,W,240,117,46,87,52.9,13,25,52.0,12,14,85.7,10,24,34,30,6,7,11,13,12.0,0.603448275862069,0.16091954022988506,10.560675883256527,MIA,MIA,12/6/17,MIA @ SAS,L,241,105,39,72,54.2,18,34,52.9,9,12,75.0,6,23,29,28,7,4,18,16,-12.0,0.6666666666666666,0.16666666666666666,18.89168765743073,MIA
2273,12/5/17,UTA,OKC,12/5/17,OKC vs. UTA,W,240,100,39,81,48.1,4,18,22.2,18,26,69.2,12,34,46,18,11,6,18,18,6.0,0.5061728395061729,0.32098765432098764,16.29844259326331,UTA,UTA,12/5/17,UTA @ OKC,L,239,94,34,79,43.0,11,33,33.3,15,21,71.4,9,26,35,18,16,5,16,21,-6.0,0.5,0.26582278481012656,15.349194167306216,UTA
