,H_FTPct,H_EFGPct,H_ThreePARt,H_FTR,H_REBPct,H_BLKPct,H_AST_TOV_Ratio,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio,Target
1657,0.909,0.4195402298850575,0.3218390804597701,0.1264367816091954,0.42105263157894735,0.08536585365853659,0.9333333333333333,0.75,0.4329268292682927,0.3170731707317073,0.3414634146341464,0.5789473684210527,0.06896551724137931,0.8888888888888888,0
1658,0.846,0.5157894736842106,0.28421052631578947,0.2736842105263158,0.47191011235955055,0.033707865168539325,6.0,0.778,0.5337078651685393,0.33707865168539325,0.30337078651685395,0.5280898876404494,0.05263157894736842,2.0833333333333335,1
1659,0.8390000000000001,0.5274725274725275,0.32967032967032966,0.3406593406593407,0.5555555555555556,0.08791208791208792,2.0,0.722,0.5604395604395604,0.24175824175824176,0.1978021978021978,0.4444444444444444,0.054945054945054944,2.5,1
1660,0.654,0.5555555555555556,0.4,0.2888888888888889,0.5054945054945055,0.022988505747126436,2.727272727272727,0.667,0.6264367816091954,0.3793103448275862,0.3448275862068966,0.4945054945054945,0.03333333333333333,3.0,0
1661,0.7859999999999999,0.5764705882352941,0.32941176470588235,0.32941176470588235,0.5232558139534884,0.08695652173913043,1.7333333333333334,0.647,0.5543478260869565,0.29347826086956524,0.18478260869565216,0.47674418604651164,0.047058823529411764,2.727272727272727,1
1662,0.826,0.4555555555555556,0.45555555555555555,0.25555555555555554,0.5263157894736842,0.09278350515463918,1.8181818181818181,0.5,0.4742268041237113,0.18556701030927836,0.08247422680412371,0.47368421052631576,0.044444444444444446,1.7777777777777777,1
1663,0.706,0.4677419354838709,0.25806451612903225,0.1827956989247312,0.37362637362637363,0.012658227848101266,2.125,0.857,0.5189873417721519,0.4050632911392405,0.35443037974683544,0.6263736263736264,0.08602150537634409,1.0,0
1664,0.84,0.5114942528735632,0.40229885057471265,0.28735632183908044,0.5280898876404494,0.05,1.9285714285714286,0.7879999999999999,0.53125,0.5125,0.4125,0.47191011235955055,0.022988505747126436,1.7692307692307692,0
1665,0.625,0.5459770114942529,0.22988505747126436,0.27586206896551724,0.4536082474226804,0.04395604395604396,2.1666666666666665,0.618,0.532967032967033,0.4065934065934066,0.3736263736263736,0.5463917525773195,0.034482758620689655,2.0714285714285716,0
1666,0.789,0.5104166666666666,0.3645833333333333,0.19791666666666666,0.5952380952380952,0.0375,3.7142857142857144,0.5710000000000001,0.58125,0.4125,0.2625,0.40476190476190477,0.07291666666666667,1.5454545454545454,1
1667,0.895,0.4090909090909091,0.26262626262626265,0.1919191919191919,0.49523809523809526,0.12222222222222222,1.6,0.938,0.43333333333333335,0.17777777777777778,0.17777777777777778,0.5047619047619047,0.0707070707070707,1.2857142857142858,1
1668,0.625,0.4948453608247423,0.3711340206185567,0.32989690721649484,0.5096153846153846,0.0963855421686747,4.142857142857143,0.708,0.4277108433734939,0.1927710843373494,0.2891566265060241,0.49038461538461536,0.041237113402061855,0.6363636363636364,1
1669,0.696,0.5454545454545454,0.26262626262626265,0.2323232323232323,0.4583333333333333,0.05154639175257732,1.7647058823529411,0.75,0.5360824742268041,0.32989690721649484,0.28865979381443296,0.5416666666666666,0.06060606060606061,1.5263157894736843,0
1670,0.821,0.5802469135802469,0.24691358024691357,0.3456790123456789,0.5882352941176471,0.07142857142857142,1.1904761904761905,0.643,0.5238095238095238,0.4523809523809524,0.3333333333333333,0.4117647058823529,0.09876543209876543,1.7142857142857142,1
1671,0.87,0.6091954022988506,0.39080459770114945,0.26436781609195403,0.5316455696202531,0.04081632653061224,1.8235294117647058,0.75,0.5510204081632653,0.24489795918367346,0.12244897959183673,0.46835443037974683,0.05747126436781609,2.5454545454545454,1
1672,0.76,0.5531914893617021,0.2553191489361702,0.26595744680851063,0.4479166666666667,0.0707070707070707,2.090909090909091,0.905,0.5050505050505051,0.43434343434343436,0.21212121212121213,0.5520833333333334,0.02127659574468085,1.8571428571428572,1
1673,0.833,0.5,0.3563218390804598,0.27586206896551724,0.5529411764705883,0.056179775280898875,1.7333333333333334,0.76,0.5617977528089888,0.39325842696629215,0.2808988764044944,0.4470588235294118,0.12643678160919541,3.857142857142857,0
1674,0.895,0.4941860465116279,0.4186046511627907,0.22093023255813954,0.4175824175824176,0.06593406593406594,1.9090909090909092,0.81,0.5439560439560439,0.34065934065934067,0.2307692307692308,0.5824175824175825,0.06976744186046512,2.4545454545454546,0
1675,0.867,0.4603960396039604,0.2871287128712871,0.1485148514851485,0.5172413793103449,0.02631578947368421,2.888888888888889,0.732,0.5394736842105263,0.3815789473684211,0.5394736842105263,0.4827586206896552,0.04950495049504951,1.9285714285714286,0
1676,0.68,0.5277777777777778,0.4444444444444444,0.2777777777777778,0.5416666666666666,0.03488372093023256,1.3333333333333333,0.737,0.5174418604651163,0.46511627906976744,0.22093023255813954,0.4583333333333333,0.044444444444444446,1.368421052631579,1
1677,0.75,0.5432692307692307,0.21153846153846154,0.07692307692307693,0.5263157894736842,0.07526881720430108,2.75,0.818,0.521505376344086,0.27956989247311825,0.23655913978494625,0.47368421052631576,0.08653846153846154,1.6923076923076923,1
1678,0.75,0.5365853658536586,0.3048780487804878,0.14634146341463414,0.5238095238095238,0.011235955056179775,1.0,0.889,0.5280898876404494,0.39325842696629215,0.20224719101123595,0.47619047619047616,0.012195121951219513,1.8333333333333333,0
1679,0.818,0.5333333333333333,0.4,0.2933333333333333,0.5161290322580645,0.07368421052631578,1.1428571428571428,0.8,0.4263157894736842,0.25263157894736843,0.2631578947368421,0.4838709677419355,0.02666666666666667,2.2222222222222223,0
1680,0.833,0.4183673469387755,0.32653061224489793,0.30612244897959184,0.5164835164835165,0.022988505747126436,0.9444444444444444,0.867,0.5919540229885057,0.40229885057471265,0.3448275862068966,0.4835164835164835,0.09183673469387756,1.3157894736842106,0
1681,0.826,0.5297619047619048,0.2261904761904762,0.27380952380952384,0.5393258426966292,0.08536585365853659,2.0,1.0,0.3841463414634145,0.2804878048780488,0.1097560975609756,0.4606741573033708,0.03571428571428571,0.8,1
1682,0.565,0.6381578947368421,0.4473684210526316,0.3026315789473684,0.6190476190476191,0.0625,1.3181818181818181,0.737,0.40625,0.3125,0.2375,0.38095238095238093,0.05263157894736842,0.8235294117647058,1
1683,0.76,0.5609756097560976,0.24390243902439024,0.3048780487804878,0.5131578947368421,0.04597701149425287,2.3636363636363638,0.895,0.5689655172413793,0.2413793103448276,0.2183908045977012,0.4868421052631579,0.08536585365853659,2.3,0
1684,0.7829999999999999,0.56875,0.55,0.2875,0.5813953488372093,0.04938271604938271,1.6,0.696,0.4753086419753086,0.345679012345679,0.2839506172839506,0.4186046511627907,0.025,1.5384615384615385,1
1685,0.526,0.5224719101123596,0.30337078651685395,0.21348314606741567,0.3974358974358974,0.06172839506172839,3.0,0.682,0.654320987654321,0.30864197530864196,0.2716049382716049,0.6025641025641025,0.056179775280898875,1.8333333333333333,0
1686,0.778,0.5476190476190477,0.42857142857142855,0.21428571428571427,0.4673913043478261,0.06451612903225806,2.1,0.813,0.4731182795698925,0.3548387096774194,0.1720430107526882,0.532608695652174,0.07142857142857142,1.9090909090909092,1
1687,0.833,0.5421686746987951,0.43373493975903615,0.3614457831325301,0.5208333333333334,0.06593406593406594,1.9166666666666667,0.688,0.4835164835164835,0.34065934065934067,0.17582417582417584,0.4791666666666667,0.04819277108433735,2.1818181818181817,1
1688,0.8640000000000001,0.6280487804878049,0.4878048780487805,0.2682926829268293,0.47191011235955055,0.05102040816326531,2.1333333333333333,0.8420000000000001,0.5765306122448979,0.37755102040816324,0.19387755102040816,0.5280898876404494,0.04878048780487805,6.2,0
1689,0.875,0.4470588235294118,0.32941176470588235,0.2823529411764706,0.4666666666666667,0.05263157894736842,0.9444444444444444,0.611,0.5736842105263158,0.2736842105263158,0.18947368421052632,0.5333333333333333,0.08235294117647059,3.6666666666666665,0
1690,0.81,0.4938271604938271,0.4567901234567901,0.25925925925925924,0.5185185185185185,0.06172839506172839,1.625,0.9,0.5555555555555556,0.2716049382716049,0.12345679012345676,0.48148148148148145,0.08641975308641975,1.4444444444444444,0
1691,0.611,0.3776595744680851,0.32978723404255317,0.1914893617021277,0.5408163265306123,0.023809523809523808,2.7,0.7140000000000001,0.5654761904761905,0.5357142857142857,0.16666666666666666,0.45918367346938777,0.05319148936170213,1.9090909090909092,0
1692,0.7140000000000001,0.6460674157303371,0.4157303370786517,0.2359550561797753,0.5730337078651685,0.04395604395604396,5.428571428571429,0.769,0.4615384615384616,0.34065934065934067,0.2857142857142857,0.42696629213483145,0.011235955056179775,8.333333333333334,1
1693,0.9,0.5677083333333334,0.3541666666666667,0.2083333333333333,0.5795454545454546,0.045454545454545456,2.3076923076923075,0.826,0.5340909090909091,0.3522727272727273,0.26136363636363635,0.42045454545454547,0.052083333333333336,1.8333333333333333,1
1694,0.7140000000000001,0.4947368421052632,0.21052631578947367,0.22105263157894736,0.5,0.03296703296703297,3.0,0.905,0.4615384615384616,0.3956043956043956,0.2307692307692308,0.5,0.07368421052631578,1.6923076923076923,1
1695,0.846,0.4731182795698925,0.22580645161290322,0.13978494623655913,0.40860215053763443,0.14583333333333334,2.1538461538461537,0.96,0.4791666666666667,0.3333333333333333,0.2604166666666667,0.5913978494623656,0.03225806451612903,1.6,0
1696,0.792,0.4943181818181818,0.23863636363636365,0.2727272727272727,0.4157303370786517,0.043010752688172046,2.1,0.88,0.5913978494623656,0.3763440860215054,0.26881720430107525,0.5842696629213483,0.03409090909090909,2.909090909090909,0
1697,0.778,0.5804597701149425,0.367816091954023,0.3103448275862069,0.5394736842105263,0.060240963855421686,2.0,0.684,0.6144578313253012,0.3855421686746988,0.2289156626506024,0.4605263157894737,0.034482758620689655,1.9285714285714286,1
1698,0.857,0.5454545454545454,0.37662337662337664,0.4545454545454545,0.5591397849462365,0.03571428571428571,2.1,0.765,0.39880952380952384,0.21428571428571427,0.2023809523809524,0.44086021505376344,0.05194805194805195,1.3571428571428572,1
1699,0.857,0.5705128205128205,0.23076923076923078,0.35897435897435903,0.5540540540540541,0.03571428571428571,1.1333333333333333,0.778,0.5,0.2857142857142857,0.32142857142857145,0.44594594594594594,0.02564102564102564,1.4285714285714286,1
1700,0.7140000000000001,0.6477272727272727,0.3181818181818182,0.23863636363636365,0.5121951219512195,0.06493506493506493,2.7,0.794,0.4870129870129871,0.2597402597402597,0.4415584415584416,0.4878048780487805,0.022727272727272728,1.4666666666666666,1
1701,0.667,0.5176470588235295,0.32941176470588235,0.2823529411764706,0.532608695652174,0.046511627906976744,1.6,0.5710000000000001,0.5232558139534884,0.23255813953488372,0.08139534883720931,0.4673913043478261,0.03529411764705882,1.8571428571428572,1
1702,0.867,0.5963855421686747,0.37349397590361444,0.3614457831325301,0.45,0.06521739130434782,2.5,0.75,0.5652173913043478,0.3804347826086957,0.17391304347826084,0.55,0.07228915662650602,1.6666666666666667,1
1703,0.778,0.5246913580246914,0.3333333333333333,0.2222222222222222,0.5434782608695652,0.0967741935483871,1.375,0.8,0.4032258064516129,0.3333333333333333,0.10752688172043012,0.45652173913043476,0.0,1.4615384615384615,1
1704,0.8,0.5714285714285714,0.3076923076923077,0.10989010989010987,0.5833333333333334,0.036585365853658534,1.3125,0.9,0.47560975609756106,0.4024390243902439,0.12195121951219512,0.4166666666666667,0.04395604395604396,1.1666666666666667,1
1705,0.633,0.5449438202247191,0.3146067415730337,0.33707865168539325,0.5652173913043478,0.034482758620689655,1.9230769230769231,0.667,0.5172413793103449,0.41379310344827586,0.206896551724138,0.43478260869565216,0.07865168539325842,1.8333333333333333,1
1706,0.7140000000000001,0.40963855421686746,0.26506024096385544,0.1686746987951807,0.4482758620689655,0.06756756756756757,1.0666666666666667,0.727,0.5337837837837838,0.43243243243243246,0.2972972972972973,0.5517241379310345,0.0963855421686747,1.5294117647058822,0
1707,0.769,0.6164383561643836,0.2465753424657534,0.5342465753424658,0.5185185185185185,0.061224489795918366,2.0714285714285716,0.7859999999999999,0.5153061224489796,0.2857142857142857,0.14285714285714285,0.48148148148148145,0.0684931506849315,2.1818181818181817,1
1708,0.833,0.5,0.24390243902439024,0.2195121951219512,0.4367816091954023,0.10416666666666667,1.5333333333333334,0.75,0.5260416666666666,0.2708333333333333,0.2083333333333333,0.5632183908045977,0.04878048780487805,2.8333333333333335,0
1709,0.778,0.5842696629213483,0.43820224719101125,0.30337078651685395,0.5822784810126582,0.02564102564102564,1.9090909090909092,0.833,0.5641025641025641,0.358974358974359,0.3076923076923077,0.4177215189873418,0.033707865168539325,2.0,1
1710,0.867,0.4879518072289157,0.30120481927710846,0.18072289156626506,0.5952380952380952,0.038461538461538464,1.5,0.813,0.4807692307692308,0.3717948717948718,0.20512820512820512,0.40476190476190477,0.04819277108433735,1.2142857142857142,1
1711,0.7859999999999999,0.5705882352941176,0.4470588235294118,0.16470588235294115,0.5384615384615384,0.024691358024691357,1.375,0.696,0.5493827160493827,0.3333333333333333,0.2839506172839506,0.46153846153846156,0.03529411764705882,1.1538461538461537,1
1712,0.833,0.5058823529411764,0.2235294117647059,0.35294117647058826,0.45569620253164556,0.05434782608695652,1.4615384615384615,0.909,0.5706521739130435,0.34782608695652173,0.2391304347826087,0.5443037974683544,0.08235294117647059,3.0,0
1713,0.87,0.4736842105263158,0.3157894736842105,0.24210526315789474,0.5212765957446809,0.12631578947368421,3.0,0.833,0.4842105263157895,0.23157894736842105,0.18947368421052632,0.4787234042553192,0.031578947368421054,2.4166666666666665,1
1714,0.556,0.5505617977528089,0.29213483146067415,0.20224719101123595,0.5157894736842106,0.09302325581395349,1.8571428571428572,0.762,0.4825581395348838,0.43023255813953487,0.2441860465116279,0.4842105263157895,0.0449438202247191,1.5555555555555556,1
1715,0.6920000000000001,0.5319148936170213,0.32978723404255317,0.13829787234042554,0.5053763440860215,0.034482758620689655,2.0,0.741,0.5574712643678161,0.367816091954023,0.3103448275862069,0.4946236559139785,0.02127659574468085,2.5454545454545454,0
1716,0.667,0.60625,0.4125,0.3375,0.532608695652174,0.11956521739130435,1.1666666666666667,0.889,0.3858695652173913,0.40217391304347827,0.1956521739130435,0.4673913043478261,0.05,1.1538461538461537,1
1717,0.75,0.6012658227848101,0.3670886075949367,0.4050632911392405,0.5540540540540541,0.012195121951219513,1.25,0.8,0.5487804878048781,0.35365853658536583,0.3048780487804878,0.44594594594594594,0.0379746835443038,1.7142857142857142,1
1718,0.778,0.5465116279069767,0.313953488372093,0.20930232558139536,0.5930232558139535,0.022988505747126436,1.0476190476190477,0.667,0.5804597701149425,0.3333333333333333,0.206896551724138,0.4069767441860465,0.046511627906976744,2.5,0
1719,0.7829999999999999,0.5611111111111111,0.28888888888888886,0.25555555555555554,0.5204081632653061,0.06930693069306931,1.6875,0.905,0.504950495049505,0.39603960396039606,0.2079207920792079,0.47959183673469385,0.07777777777777778,3.6666666666666665,0
1720,0.765,0.4034090909090909,0.26136363636363635,0.19318181818181812,0.5172413793103449,0.0375,1.0,0.688,0.58125,0.3875,0.2,0.4827586206896552,0.056818181818181816,2.5,0
1721,0.917,0.5511363636363636,0.375,0.13636363636363635,0.47560975609756095,0.03571428571428571,1.9285714285714286,0.579,0.5714285714285714,0.3333333333333333,0.2261904761904762,0.524390243902439,0.045454545454545456,1.9375,1
1722,0.737,0.5120481927710844,0.3373493975903614,0.2289156626506024,0.4470588235294118,0.036585365853658534,1.6153846153846154,0.667,0.5609756097560976,0.4878048780487805,0.32926829268292684,0.5529411764705883,0.060240963855421686,1.375,0
1723,0.8240000000000001,0.4677419354838709,0.3010752688172043,0.1827956989247312,0.4936708860759494,0.060240963855421686,2.2222222222222223,1.0,0.6325301204819277,0.3132530120481928,0.10843373493975904,0.5063291139240507,0.07526881720430108,1.625,0
1724,0.742,0.56875,0.3625,0.3875,0.42857142857142855,0.05747126436781609,2.6,0.8,0.6666666666666666,0.3793103448275862,0.1724137931034483,0.5714285714285714,0.05,2.5,0
1725,0.7390000000000001,0.5611111111111111,0.3,0.25555555555555554,0.51,0.03260869565217391,1.6,0.769,0.4728260869565217,0.391304347826087,0.2826086956521739,0.49,0.08888888888888889,1.6428571428571428,1
1726,0.818,0.6325301204819277,0.27710843373493976,0.13253012048192772,0.5189873417721519,0.08235294117647059,1.7647058823529411,0.8,0.4764705882352941,0.4,0.29411764705882354,0.4810126582278481,0.012048192771084338,2.0,1
1727,0.654,0.5,0.2727272727272727,0.26262626262626265,0.5277777777777778,0.019417475728155338,1.9230769230769231,0.889,0.5097087378640777,0.2912621359223301,0.17475728155339804,0.4722222222222222,0.12121212121212122,4.875,0
1728,0.727,0.5591397849462365,0.3655913978494624,0.11827956989247312,0.4788732394366197,0.05555555555555555,0.9473684210526315,0.853,0.6458333333333334,0.4583333333333333,0.4722222222222222,0.5211267605633803,0.07526881720430108,1.25,0
1729,0.875,0.5555555555555556,0.4074074074074074,0.2962962962962963,0.5666666666666667,0.04819277108433735,1.1578947368421053,0.667,0.463855421686747,0.2289156626506024,0.18072289156626506,0.43333333333333335,0.08641975308641975,1.5,1
1730,0.848,0.4431818181818182,0.4090909090909091,0.375,0.5056179775280899,0.1,2.0833333333333335,0.762,0.4625,0.2625,0.2625,0.4943820224719101,0.06818181818181818,1.0476190476190477,1
1731,0.852,0.5875,0.3,0.3375,0.5,0.031914893617021274,1.3888888888888888,0.741,0.4946808510638298,0.35106382978723405,0.2872340425531915,0.5,0.0375,1.8571428571428572,1
1732,0.65,0.4691358024691358,0.4074074074074074,0.2469135802469136,0.4044943820224719,0.011904761904761904,1.3846153846153846,0.917,0.5595238095238095,0.42857142857142855,0.14285714285714285,0.5955056179775281,0.04938271604938271,1.3888888888888888,0
1733,0.8240000000000001,0.5568181818181818,0.375,0.19318181818181812,0.5698924731182796,0.022988505747126436,2.0714285714285716,0.667,0.4597701149425287,0.39080459770114945,0.1724137931034483,0.43010752688172044,0.06818181818181818,1.5454545454545454,1
1734,0.762,0.4935064935064935,0.22077922077922077,0.2727272727272727,0.4868421052631579,0.06578947368421052,1.2857142857142858,0.875,0.4934210526315789,0.3026315789473684,0.21052631578947367,0.5131578947368421,0.09090909090909091,0.9375,1
1735,0.774,0.4540229885057471,0.42528735632183906,0.3563218390804598,0.4845360824742268,0.08433734939759036,2.0,0.737,0.4819277108433735,0.27710843373493976,0.4578313253012048,0.5154639175257731,0.05747126436781609,1.3571428571428572,0
1736,0.826,0.5760869565217391,0.391304347826087,0.25,0.5604395604395604,0.06896551724137931,3.3,0.5,0.5402298850574713,0.27586206896551724,0.206896551724138,0.43956043956043955,0.021739130434782608,1.2352941176470589,1
1737,0.774,0.5,0.2894736842105263,0.4078947368421053,0.46153846153846156,0.05,1.6363636363636365,0.667,0.575,0.275,0.1125,0.5384615384615384,0.06578947368421052,1.3,1
1738,0.667,0.5616438356164384,0.4246575342465753,0.2465753424657534,0.5714285714285714,0.08235294117647059,1.5333333333333334,0.7859999999999999,0.4058823529411765,0.4,0.16470588235294115,0.42857142857142855,0.0547945205479452,1.2857142857142858,1
1739,0.833,0.5478723404255319,0.35106382978723405,0.1276595744680851,0.5444444444444444,0.05434782608695652,1.4375,0.6,0.5597826086956522,0.2826086956521739,0.16304347826086954,0.45555555555555555,0.06382978723404255,2.357142857142857,1
1740,0.76,0.5,0.25555555555555554,0.2777777777777778,0.4777777777777778,0.02197802197802198,2.0833333333333335,0.762,0.6043956043956044,0.2857142857142857,0.2307692307692308,0.5222222222222223,0.044444444444444446,2.4545454545454546,0
1741,0.833,0.5833333333333334,0.32142857142857145,0.35714285714285715,0.47619047619047616,0.06521739130434782,1.8,0.913,0.5380434782608695,0.4891304347826087,0.25,0.5238095238095238,0.047619047619047616,2.142857142857143,1
1742,0.636,0.5473684210526316,0.24210526315789474,0.23157894736842105,0.5428571428571428,0.05714285714285714,2.076923076923077,0.818,0.6571428571428571,0.4,0.3142857142857143,0.45714285714285713,0.09473684210526316,1.0,1
1743,1.0,0.5290697674418605,0.3488372093023256,0.12790697674418605,0.4418604651162791,0.056818181818181816,1.9090909090909092,0.722,0.4886363636363637,0.23863636363636365,0.20454545454545456,0.5581395348837209,0.08139534883720931,1.6153846153846154,1
1744,0.778,0.4939759036144578,0.4939759036144578,0.3253012048192771,0.5208333333333334,0.09411764705882353,1.4666666666666666,0.8290000000000001,0.4058823529411765,0.24705882352941178,0.4117647058823529,0.4791666666666667,0.04819277108433735,1.7777777777777777,1
1745,0.789,0.4819277108433735,0.3253012048192771,0.2289156626506024,0.49411764705882355,0.025974025974025976,1.5,0.917,0.4935064935064935,0.3246753246753247,0.3116883116883117,0.5058823529411764,0.0,0.6875,0
1746,0.762,0.5738636363636364,0.2727272727272727,0.23863636363636365,0.5394736842105263,0.023255813953488372,2.7777777777777777,0.867,0.6569767441860465,0.4069767441860465,0.1744186046511628,0.4605263157894737,0.03409090909090909,3.888888888888889,0
1747,0.867,0.5574712643678161,0.5632183908045977,0.3448275862068966,0.5128205128205128,0.054945054945054944,2.4,0.905,0.554945054945055,0.26373626373626374,0.2307692307692308,0.48717948717948717,0.034482758620689655,1.6923076923076923,1
1748,0.679,0.5243902439024389,0.35365853658536583,0.3414634146341464,0.4945054945054945,0.056179775280898875,1.4615384615384615,0.7140000000000001,0.4550561797752809,0.2696629213483146,0.2359550561797753,0.5054945054945055,0.024390243902439025,1.0,1
1749,0.818,0.5555555555555556,0.3472222222222222,0.4583333333333333,0.4888888888888889,0.0967741935483871,1.3571428571428572,0.6920000000000001,0.4408602150537633,0.23655913978494625,0.27956989247311825,0.5111111111111111,0.041666666666666664,2.6666666666666665,1
1750,0.826,0.5056818181818182,0.375,0.26136363636363635,0.5402298850574713,0.08791208791208792,1.3333333333333333,0.667,0.4725274725274725,0.2967032967032967,0.2307692307692308,0.45977011494252873,0.06818181818181818,1.5,1
1751,0.8240000000000001,0.43258426966292135,0.33707865168539325,0.19101123595505612,0.48,0.08536585365853659,1.1538461538461537,0.655,0.4817073170731707,0.3902439024390244,0.35365853658536583,0.52,0.07865168539325842,1.5384615384615385,0
1752,0.85,0.4846938775510204,0.30612244897959184,0.20408163265306128,0.5208333333333334,0.05434782608695652,1.75,0.778,0.5163043478260869,0.3695652173913043,0.29347826086956524,0.4791666666666667,0.04081632653061224,1.7333333333333334,0
1753,0.9,0.5290697674418605,0.4069767441860465,0.2325581395348837,0.5,0.02531645569620253,1.105263157894737,0.8640000000000001,0.6012658227848101,0.3924050632911392,0.27848101265822783,0.5,0.05813953488372093,1.8333333333333333,0
1754,0.7,0.5280898876404494,0.30337078651685395,0.2247191011235955,0.4945054945054945,0.023809523809523808,1.8461538461538463,0.81,0.4940476190476191,0.34523809523809523,0.25,0.5054945054945055,0.0449438202247191,1.2352941176470589,1
1755,0.792,0.6123595505617978,0.2808988764044944,0.2696629213483146,0.6071428571428571,0.06741573033707865,3.090909090909091,0.75,0.5224719101123596,0.2808988764044944,0.1797752808988764,0.39285714285714285,0.0449438202247191,1.411764705882353,1
1756,0.8,0.4945054945054945,0.2967032967032967,0.16483516483516486,0.5194805194805194,0.0410958904109589,1.3,0.846,0.589041095890411,0.3013698630136986,0.3561643835616438,0.4805194805194805,0.03296703296703297,0.8181818181818182,0
1757,0.7809999999999999,0.4382716049382716,0.30864197530864196,0.3950617283950617,0.4725274725274725,0.1566265060240964,1.0,0.767,0.4819277108433735,0.1927710843373494,0.3614457831325301,0.5274725274725275,0.04938271604938271,1.3571428571428572,0
1758,0.737,0.5872093023255814,0.4186046511627907,0.22093023255813954,0.5113636363636364,0.03260869565217391,2.125,0.583,0.5,0.31521739130434784,0.2608695652173913,0.48863636363636365,0.011627906976744186,1.5714285714285714,1
1759,0.76,0.5617283950617284,0.2962962962962963,0.30864197530864196,0.5411764705882353,0.06172839506172839,2.4545454545454546,0.625,0.4876543209876543,0.2962962962962963,0.3950617283950617,0.4588235294117647,0.0,2.1,1
1760,0.722,0.5364583333333334,0.2604166666666667,0.1875,0.4782608695652174,0.125,2.0,0.7240000000000001,0.5364583333333334,0.3541666666666667,0.3020833333333333,0.5217391304347826,0.11458333333333333,2.0,0
1761,0.7709999999999999,0.5705128205128205,0.3717948717948718,0.4487179487179487,0.625,0.06756756756756757,1.1666666666666667,0.742,0.5743243243243243,0.22972972972972974,0.4189189189189189,0.375,0.0,1.1666666666666667,1
1762,0.667,0.5126582278481012,0.3037974683544304,0.26582278481012656,0.5802469135802469,0.0641025641025641,1.411764705882353,0.625,0.5256410256410257,0.4230769230769231,0.41025641025641024,0.41975308641975306,0.06329113924050633,2.7142857142857144,0
1763,0.696,0.4655172413793103,0.367816091954023,0.26436781609195403,0.45454545454545453,0.06666666666666667,2.5555555555555554,0.667,0.5,0.3333333333333333,0.3,0.5454545454545454,0.05747126436781609,2.4444444444444446,0
1764,0.75,0.531578947368421,0.3263157894736842,0.16842105263157894,0.5263157894736842,0.06329113924050633,2.090909090909091,0.8079999999999999,0.6962025316455697,0.3670886075949367,0.3291139240506329,0.47368421052631576,0.05263157894736842,2.230769230769231,0
1765,0.7709999999999999,0.44021739130434784,0.32608695652173914,0.3804347826086957,0.4948453608247423,0.07058823529411765,2.125,0.905,0.4705882352941176,0.23529411764705882,0.2470588235294117,0.5051546391752577,0.07608695652173914,1.0666666666666667,1
1766,0.833,0.5463917525773195,0.14432989690721648,0.12371134020618554,0.4631578947368421,0.0625,1.5333333333333334,0.8240000000000001,0.5052083333333334,0.4791666666666667,0.17708333333333334,0.5368421052631579,0.041237113402061855,1.2857142857142858,1
1767,0.815,0.4885057471264368,0.3333333333333333,0.3103448275862069,0.532608695652174,0.12222222222222222,1.0,0.75,0.4833333333333333,0.35555555555555557,0.2222222222222222,0.4673913043478261,0.05747126436781609,0.875,1
1768,0.933,0.6896551724137931,0.22988505747126436,0.1724137931034483,0.5875,0.04395604395604396,3.1,0.591,0.510989010989011,0.2967032967032967,0.24175824175824176,0.4125,0.06896551724137931,3.4285714285714284,1
1769,0.6,0.554945054945055,0.3956043956043956,0.16483516483516486,0.391304347826087,0.010752688172043012,1.875,0.895,0.5053763440860215,0.3870967741935484,0.2043010752688172,0.6086956521739131,0.02197802197802198,0.8636363636363636,0
1770,0.773,0.4894736842105264,0.30526315789473685,0.23157894736842105,0.6195652173913043,0.0,2.888888888888889,0.821,0.4383561643835616,0.3287671232876712,0.3835616438356164,0.3804347826086957,0.031578947368421054,1.2307692307692308,1
1771,0.684,0.5,0.2911392405063291,0.2405063291139241,0.4875,0.023529411764705882,1.0625,0.833,0.5,0.5058823529411764,0.2823529411764706,0.5125,0.06329113924050633,2.1,0
1772,0.821,0.4540229885057471,0.3563218390804598,0.3218390804597701,0.5052631578947369,0.0963855421686747,1.15,0.737,0.4939759036144578,0.25301204819277107,0.4578313253012048,0.49473684210526314,0.06896551724137931,1.1875,0
1773,0.565,0.5548780487804879,0.36585365853658536,0.2804878048780488,0.5,0.024096385542168676,2.076923076923077,0.625,0.6144578313253012,0.3614457831325301,0.2891566265060241,0.5,0.08536585365853659,2.75,0
1774,0.7859999999999999,0.5303030303030303,0.26262626262626265,0.1414141414141414,0.5222222222222223,0.09090909090909091,2.090909090909091,0.8,0.5505050505050505,0.26262626262626265,0.15151515151515152,0.4777777777777778,0.030303030303030304,2.1666666666666665,0
1775,0.857,0.4611111111111112,0.35555555555555557,0.2333333333333333,0.5862068965517241,0.05555555555555555,1.5625,0.833,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.41379310344827586,0.08888888888888889,1.7142857142857142,0
1776,0.7140000000000001,0.6280487804878049,0.4268292682926829,0.25609756097560976,0.4430379746835443,0.09876543209876543,2.0,0.762,0.5370370370370371,0.2962962962962963,0.25925925925925924,0.5569620253164557,0.06097560975609756,1.3,1
