,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR
530,102.0,38.0,92.0,41.3,10.0,32.0,31.3,16.0,23.0,69.6,15.0,37.0,52.0,22.0,5.0,4.0,14.0,13.0,0.4673913043478261,0.25
531,124.0,44.0,76.0,57.9,12.0,26.0,46.2,24.0,29.0,82.8,10.0,35.0,45.0,24.0,4.0,5.0,23.0,26.0,0.6578947368421053,0.3815789473684211
532,101.0,33.0,85.0,38.8,9.0,37.0,24.3,26.0,33.0,78.8,10.0,45.0,55.0,21.0,12.0,3.0,14.0,15.0,0.4411764705882353,0.3882352941176471
533,130.0,47.0,100.0,47.0,15.0,32.0,46.9,21.0,30.0,70.0,15.0,39.0,54.0,26.0,8.0,2.0,13.0,23.0,0.545,0.3
534,129.0,52.5,103.0,52.4,8.0,23.0,34.8,13.0,16.0,81.3,15.0,33.0,48.0,28.0,12.0,7.0,10.0,21.0,0.5631067961165048,0.1553398058252427
535,107.0,39.0,82.0,47.6,18.0,36.0,50.0,11.0,14.0,78.6,7.0,31.0,38.0,25.0,2.0,2.0,12.0,22.0,0.5853658536585366,0.17073170731707318
536,120.0,43.0,100.0,43.0,15.0,40.0,37.5,19.0,24.0,79.2,19.0,31.0,50.0,27.0,11.0,5.0,17.0,25.0,0.505,0.24
537,98.0,33.0,95.0,34.7,12.0,36.0,33.3,20.0,22.0,90.9,8.0,36.0,44.0,20.0,9.0,5.0,7.0,24.0,0.4105263157894737,0.23157894736842105
538,129.0,44.0,93.0,47.3,13.0,36.0,36.1,28.0,37.0,75.7,11.0,35.0,46.0,30.0,10.0,7.0,14.0,21.0,0.5430107526881721,0.3978494623655914
539,116.0,40.0,86.0,46.5,15.0,38.0,39.5,21.0,22.0,95.5,6.0,27.0,33.0,20.0,1.0,0.0,6.0,20.0,0.5523255813953488,0.2558139534883721
540,121.0,46.0,89.0,51.7,16.0,34.0,47.1,13.0,16.0,81.3,9.0,31.0,40.0,32.0,3.0,5.0,5.0,22.0,0.6067415730337079,0.1797752808988764
541,102.0,39.0,82.0,47.6,11.0,38.0,28.9,13.0,20.0,65.0,9.0,30.0,39.0,27.0,6.0,5.0,10.0,22.0,0.5426829268292683,0.24390243902439024
542,110.0,39.0,83.0,47.0,15.0,35.0,42.9,17.0,22.0,77.3,8.0,45.0,53.0,25.0,10.0,6.0,16.0,22.0,0.5602409638554217,0.26506024096385544
543,100.0,34.0,75.0,45.3,6.0,24.0,25.0,26.0,37.0,70.3,8.0,33.0,41.0,20.0,6.0,2.0,9.0,19.0,0.4933333333333334,0.4933333333333334
544,128.0,48.0,90.0,53.3,12.0,33.0,36.4,20.0,26.0,76.9,7.0,33.0,40.0,35.0,5.0,3.0,8.0,27.0,0.6,0.2888888888888889
545,136.0,47.0,102.0,46.1,15.0,30.0,50.0,27.0,41.0,65.9,18.0,39.0,57.0,34.0,11.0,4.0,22.0,30.0,0.5343137254901961,0.4019607843137255
546,88.0,31.0,96.0,32.3,13.0,41.0,31.7,13.0,23.0,56.5,17.0,35.0,52.0,18.0,4.0,5.0,16.0,18.0,0.390625,0.2395833333333333
547,138.0,51.0,100.0,51.0,9.0,29.0,31.0,27.0,36.0,75.0,11.0,37.0,48.0,31.0,10.0,7.0,22.0,32.0,0.555,0.36
548,103.0,42.0,101.0,41.6,7.0,28.0,25.0,12.0,14.0,85.7,14.0,37.0,51.0,23.0,4.0,2.0,8.0,22.0,0.4504950495049505,0.13861386138613865
549,108.0,37.0,79.0,46.8,8.0,17.0,47.1,26.0,30.0,86.7,4.0,40.0,44.0,17.0,4.0,10.0,10.0,14.0,0.5189873417721519,0.37974683544303794
550,114.0,39.0,91.0,42.9,13.0,36.0,36.1,23.0,31.0,74.2,15.0,49.0,61.5,24.0,3.0,7.0,15.0,21.0,0.5,0.3406593406593407
551,135.0,41.0,81.0,50.6,17.0,35.0,48.6,33.0,43.0,83.7,9.0,36.0,45.0,26.0,6.0,7.0,11.0,21.0,0.6111111111111112,0.5308641975308642
552,116.0,46.0,101.0,45.5,14.0,31.0,45.2,10.0,12.0,83.3,15.0,31.0,46.0,18.0,11.0,7.0,12.0,17.0,0.5247524752475248,0.1188118811881188
553,121.0,42.0,80.0,52.5,11.0,21.0,52.4,26.0,33.0,78.8,8.0,36.0,44.0,24.0,3.0,6.0,16.0,26.0,0.59375,0.4125
554,111.0,37.0,86.0,43.0,17.0,39.0,43.6,20.0,32.0,62.5,16.0,34.0,50.0,26.0,5.0,4.0,14.0,19.0,0.5290697674418605,0.372093023255814
555,108.0,36.0,83.0,43.4,11.0,40.0,27.5,25.0,33.0,75.8,7.0,35.0,42.0,18.0,13.0,6.0,13.0,20.0,0.5,0.3975903614457832
556,128.0,44.0,99.0,44.4,10.0,20.0,50.0,30.0,35.0,85.7,15.0,28.0,43.0,28.0,9.0,5.0,7.0,30.0,0.494949494949495,0.35353535353535354
557,97.0,36.0,86.0,41.9,6.0,25.0,24.0,19.0,26.0,73.1,11.0,36.0,47.0,24.0,9.0,4.0,14.0,26.0,0.4534883720930232,0.3023255813953488
558,98.0,38.0,93.0,40.9,8.0,22.0,36.4,14.0,25.0,56.0,10.0,35.0,45.0,21.0,7.0,5.0,12.0,18.0,0.4516129032258064,0.26881720430107525
559,113.0,42.0,88.0,47.7,12.0,33.0,36.4,17.0,24.0,70.8,8.0,44.0,52.0,29.0,8.0,9.0,15.0,21.0,0.5454545454545454,0.2727272727272727
560,110.0,45.0,94.0,47.9,8.0,30.0,26.7,12.0,25.0,48.05000000000001,14.0,31.0,45.0,31.0,7.0,6.0,11.0,23.0,0.5212765957446809,0.26595744680851063
561,83.0,35.0,86.0,40.7,8.0,20.0,40.0,5.0,9.0,55.6,9.0,32.0,41.0,21.0,6.0,4.0,16.0,13.0,0.4534883720930232,0.10465116279069768
562,123.0,46.0,91.0,50.5,7.0,24.0,29.2,24.0,27.0,88.9,10.0,39.0,49.0,28.0,7.0,6.0,10.0,18.0,0.5439560439560439,0.2967032967032967
563,102.0,38.0,89.0,42.7,7.0,26.0,26.9,19.0,25.0,76.0,15.0,34.0,49.0,22.0,9.0,4.0,21.0,21.0,0.4662921348314607,0.2808988764044944
564,122.0,43.0,96.0,44.8,10.0,27.0,37.0,26.0,32.0,81.3,17.0,37.0,54.0,26.0,7.0,8.0,15.0,18.0,0.5,0.3333333333333333
565,114.0,43.0,94.0,45.7,9.0,27.0,33.3,19.0,24.0,79.2,10.0,30.0,40.0,23.0,4.0,2.0,8.0,22.0,0.5053191489361702,0.2553191489361702
566,109.0,47.0,88.0,53.4,7.0,21.0,33.3,8.0,10.0,80.0,6.0,39.0,45.0,31.0,8.0,6.0,9.0,13.0,0.5738636363636364,0.11363636363636365
567,110.0,41.0,84.0,48.8,13.0,34.0,38.2,15.0,19.0,78.9,8.0,37.0,45.0,25.0,8.0,5.0,17.0,14.0,0.5654761904761905,0.2261904761904762
568,126.0,49.0,97.0,50.5,9.0,28.0,32.1,19.0,26.0,73.1,10.0,42.0,52.0,32.0,7.0,2.0,13.0,20.0,0.5515463917525774,0.26804123711340205
569,91.0,35.0,86.0,40.7,7.0,31.0,22.6,14.0,15.0,93.3,8.0,35.0,43.0,13.0,4.0,4.0,15.0,18.0,0.4476744186046512,0.1744186046511628
570,99.0,37.0,87.0,42.5,12.0,37.0,32.4,13.0,17.0,76.5,9.0,31.0,40.0,22.0,8.0,1.0,8.0,17.0,0.4942528735632184,0.19540229885057472
571,100.0,39.0,81.0,48.1,8.0,29.0,27.6,14.0,17.0,82.4,8.0,36.0,44.0,27.0,6.0,7.0,11.0,16.0,0.5308641975308642,0.20987654320987653
572,108.0,37.0,82.0,45.1,7.0,22.0,31.8,27.0,32.0,84.4,6.0,33.0,39.0,24.0,11.0,3.0,16.0,17.0,0.4939024390243902,0.3902439024390244
573,98.0,38.0,85.0,44.7,7.0,31.0,22.6,15.0,24.0,62.5,6.0,40.0,46.0,24.0,11.0,3.0,20.0,21.0,0.4882352941176471,0.2823529411764706
574,100.0,42.0,91.0,46.2,5.0,24.0,20.8,11.0,15.0,73.3,8.0,30.0,38.0,27.0,6.0,2.0,11.0,23.0,0.489010989010989,0.16483516483516486
575,106.0,38.0,86.0,44.2,14.0,30.0,46.7,16.0,20.0,80.0,8.0,36.0,44.0,24.0,11.0,5.0,17.0,28.0,0.5232558139534884,0.2325581395348837
576,120.0,45.0,93.0,48.4,14.0,31.0,45.2,16.0,21.0,76.2,12.0,38.0,50.0,31.0,11.0,3.0,9.0,14.0,0.5591397849462365,0.2258064516129032
577,120.0,48.0,95.0,50.5,11.0,34.0,32.4,13.0,23.0,56.5,8.0,39.0,47.0,31.0,9.0,2.0,10.0,24.0,0.5631578947368421,0.24210526315789474
578,111.0,36.0,91.0,39.6,16.0,41.0,39.0,23.0,29.0,79.3,13.0,39.0,52.0,21.0,15.0,6.0,17.0,20.0,0.4835164835164835,0.31868131868131866
579,120.0,44.0,89.0,49.4,13.0,38.0,34.2,19.0,27.0,70.4,13.0,36.0,49.0,30.0,7.0,8.0,11.0,20.0,0.5674157303370787,0.30337078651685395
580,132.0,52.0,103.0,50.5,17.0,45.0,37.8,11.0,14.0,78.6,15.0,36.0,51.0,35.0,9.0,9.0,11.0,26.0,0.587378640776699,0.13592233009708735
581,96.0,35.0,84.0,41.7,13.0,35.0,37.1,13.0,19.0,68.4,7.0,36.0,43.0,19.0,7.0,5.0,16.0,18.0,0.4940476190476191,0.2261904761904762
582,74.0,27.0,77.0,35.1,8.0,37.0,21.6,12.0,18.0,66.7,10.0,27.0,37.0,20.0,7.0,7.0,17.0,23.0,0.4025974025974026,0.23376623376623376
583,106.0,42.0,85.0,49.4,12.0,32.0,37.5,10.0,10.0,100.0,12.0,32.0,44.0,28.0,7.0,2.0,14.0,20.0,0.5647058823529412,0.1176470588235294
584,104.0,37.0,78.0,47.4,11.0,41.0,26.8,19.0,23.0,82.6,5.0,26.0,31.0,18.0,7.0,3.0,10.0,16.0,0.5448717948717948,0.2948717948717949
585,111.0,38.0,89.0,42.7,14.0,40.0,35.0,21.0,26.0,80.8,9.0,26.0,35.0,28.0,8.0,6.0,14.0,17.0,0.5056179775280899,0.2921348314606741
586,108.0,39.0,84.0,46.4,11.0,28.0,39.3,19.0,24.0,79.2,13.0,38.0,51.0,22.0,10.0,5.0,11.0,18.0,0.5297619047619048,0.2857142857142857
587,108.0,41.0,96.0,42.7,11.0,28.0,39.3,15.0,19.0,78.9,16.0,35.0,51.0,21.0,9.0,6.0,11.0,20.0,0.484375,0.19791666666666666
588,90.0,35.0,90.0,38.9,12.0,33.0,36.4,8.0,9.0,88.9,12.0,36.0,48.0,26.0,3.0,3.0,10.0,15.0,0.4555555555555556,0.1
589,97.0,36.0,82.0,43.9,7.0,19.0,36.8,18.0,23.0,78.3,5.0,30.0,35.0,21.0,8.0,3.0,12.0,20.0,0.4817073170731707,0.2804878048780488
590,114.0,42.0,90.0,46.7,12.0,33.0,36.4,18.0,25.0,72.0,12.0,40.0,52.0,30.0,8.0,4.0,12.0,22.0,0.5333333333333333,0.2777777777777778
591,100.0,42.0,90.0,46.7,8.0,27.0,29.6,8.0,12.0,66.7,10.0,36.0,46.0,20.0,5.0,2.0,8.0,13.0,0.5111111111111111,0.13333333333333333
592,107.0,42.0,91.0,46.2,11.0,27.0,40.7,12.0,12.0,100.0,11.0,33.0,44.0,23.0,6.0,0.0,16.0,22.0,0.521978021978022,0.13186813186813187
593,99.0,40.0,101.0,39.6,13.0,38.0,34.2,6.0,8.0,75.0,9.0,28.0,37.0,14.0,8.0,2.0,7.0,17.0,0.4603960396039604,0.07920792079207921
594,105.0,38.0,82.0,46.3,14.0,39.0,35.9,15.0,26.0,57.7,9.0,29.0,38.0,22.0,1.0,2.0,14.0,16.0,0.5487804878048781,0.3170731707317073
595,133.0,51.0,85.0,60.0,18.0,30.0,60.0,13.0,15.0,86.7,7.0,29.0,36.0,36.5,6.0,6.0,14.0,16.0,0.6826923076923077,0.17647058823529413
596,103.0,37.0,85.0,43.5,8.0,28.0,28.6,21.0,29.0,72.4,8.0,34.0,42.0,26.0,11.0,3.0,10.0,22.0,0.4823529411764706,0.3411764705882353
597,104.0,38.0,95.0,40.0,9.0,15.0,60.0,19.0,27.0,70.4,20.5,26.0,51.0,21.0,7.0,3.0,11.0,21.0,0.4473684210526316,0.2842105263157895
598,123.0,47.0,86.0,54.7,13.0,33.0,39.4,16.0,20.0,80.0,5.0,36.0,41.0,23.0,11.0,5.0,13.0,14.0,0.622093023255814,0.2325581395348837
599,130.0,48.0,97.0,49.5,10.0,36.0,27.8,24.0,28.0,85.7,5.0,47.0,52.0,27.0,5.0,4.0,13.0,20.0,0.5463917525773195,0.28865979381443296
600,107.0,41.0,89.0,46.1,11.0,30.0,36.7,14.0,14.0,100.0,12.0,23.0,35.0,24.0,10.0,6.0,14.0,20.0,0.5224719101123596,0.15730337078651685
601,113.0,46.0,104.0,43.0,10.0,45.0,21.3,11.0,16.0,68.8,13.0,37.0,50.0,27.0,3.0,4.0,15.0,23.0,0.4766355140186916,0.14953271028037382
602,98.0,35.0,80.0,43.8,13.0,28.0,46.4,15.0,18.0,83.3,8.0,40.0,48.0,22.0,4.0,5.0,19.0,23.0,0.51875,0.225
603,106.0,42.0,85.0,49.4,8.0,23.0,34.8,14.0,17.0,82.4,12.0,48.0,60.0,25.0,4.0,7.0,21.0,18.0,0.5411764705882353,0.2
604,125.0,47.0,96.0,49.0,12.0,31.0,38.7,19.0,26.0,73.1,18.0,32.0,50.0,27.0,8.0,3.0,12.0,20.0,0.5520833333333334,0.2708333333333333
605,112.0,43.0,82.0,52.4,8.0,22.0,36.4,18.0,18.0,100.0,7.0,31.0,38.0,26.0,11.0,3.0,12.0,25.0,0.573170731707317,0.2195121951219512
606,103.0,39.0,79.0,49.4,11.0,31.0,35.5,14.0,22.0,63.6,5.0,48.0,53.0,21.0,9.0,4.0,17.0,18.0,0.5632911392405063,0.27848101265822783
607,115.0,44.0,91.0,48.4,14.0,36.0,38.9,13.0,19.0,68.4,7.0,22.0,29.0,26.0,11.0,4.0,13.0,24.0,0.5604395604395604,0.2087912087912088
608,106.0,38.0,89.0,42.7,16.0,41.0,39.0,14.0,15.0,93.3,7.0,32.0,39.0,23.0,4.0,4.0,11.0,20.0,0.5168539325842697,0.16853932584269662
609,126.0,44.0,94.0,46.8,18.0,41.0,43.9,20.0,21.0,95.2,11.0,40.0,51.0,27.0,8.0,1.0,12.0,19.0,0.5638297872340425,0.22340425531914893
610,75.0,27.0,97.0,30.500000000000004,8.0,34.0,23.5,13.0,16.0,81.3,17.0,32.0,49.0,16.0,7.0,3.0,12.0,22.0,0.328846153846154,0.16494845360824742
611,118.0,38.0,91.0,41.8,17.0,43.0,39.5,25.0,27.0,92.6,12.0,43.0,55.0,25.0,7.0,4.0,14.0,17.0,0.510989010989011,0.2967032967032967
612,139.0,52.5,86.0,60.099999999999994,13.0,28.0,46.4,21.0,25.0,84.0,10.0,37.0,47.0,29.0,4.0,1.0,19.0,26.0,0.6826923076923077,0.2906976744186047
613,98.0,36.0,79.0,45.6,7.0,22.0,31.8,19.0,27.0,70.4,6.0,42.0,48.0,18.0,8.0,5.0,16.0,21.0,0.5,0.34177215189873417
614,115.0,41.0,91.0,45.1,9.0,27.0,33.3,24.0,32.0,75.0,9.0,38.0,47.0,28.0,8.0,3.0,16.0,25.0,0.5,0.3516483516483517
615,101.0,40.0,84.0,47.6,11.0,39.0,28.2,10.0,17.0,58.8,6.0,37.0,43.0,20.0,8.0,3.0,20.0,24.0,0.5416666666666666,0.2023809523809524
616,89.0,32.0,88.0,36.4,13.0,43.0,30.2,12.0,17.0,70.6,11.0,37.0,48.0,22.0,12.0,6.0,13.0,25.0,0.4375,0.19318181818181815
617,121.0,40.0,86.0,46.5,14.0,37.0,37.8,27.0,33.0,81.8,7.0,40.0,47.0,29.0,12.0,1.0,17.0,25.0,0.5465116279069767,0.38372093023255816
618,128.0,48.0,98.0,49.0,17.0,37.0,45.9,15.0,18.0,83.3,10.0,46.0,56.0,30.0,4.0,5.0,9.0,12.0,0.5765306122448979,0.1836734693877551
619,108.0,41.0,82.0,50.0,9.0,18.0,50.0,17.0,26.0,65.4,6.0,31.0,37.0,18.0,4.0,5.0,10.0,18.0,0.5548780487804879,0.3170731707317073
620,93.0,31.0,75.0,41.3,9.0,32.0,28.1,22.0,27.0,81.5,10.0,41.0,51.0,24.0,6.0,9.0,16.0,20.0,0.4733333333333333,0.36
621,131.0,49.0,91.0,53.8,18.5,35.0,54.3,14.0,22.0,63.6,10.0,34.0,44.0,34.0,5.0,1.0,7.0,24.0,0.6428571428571429,0.24175824175824176
622,111.0,42.0,95.0,44.2,10.0,43.0,23.3,17.0,22.0,77.3,15.0,34.0,49.0,34.0,10.0,6.0,17.0,24.0,0.4947368421052632,0.23157894736842105
623,94.0,32.0,88.0,36.4,16.0,45.0,30.8,14.0,22.0,63.6,13.0,28.0,41.0,18.0,6.0,4.0,12.0,20.0,0.4545454545454545,0.25
624,89.0,31.0,83.0,37.3,5.0,16.0,31.3,22.0,37.0,59.5,12.0,32.0,44.0,18.0,8.0,4.0,14.0,27.0,0.4036144578313253,0.4457831325301205
625,105.0,34.0,82.0,41.5,9.0,31.0,29.0,28.0,31.0,90.3,6.0,39.0,45.0,23.0,6.0,6.0,10.0,22.0,0.4695121951219512,0.3780487804878049
626,104.0,42.0,92.0,45.7,8.0,27.0,29.6,12.0,21.0,57.1,9.0,27.0,36.0,27.0,13.0,0.0,13.0,22.0,0.5,0.22826086956521735
627,114.0,41.0,87.0,47.1,14.0,36.0,38.9,18.0,25.0,72.0,6.0,39.0,45.0,22.0,3.0,2.0,10.0,17.0,0.5517241379310345,0.28735632183908044
628,103.0,42.0,94.0,44.7,9.0,30.0,30.0,10.0,13.0,76.9,9.0,31.0,40.0,22.0,13.0,10.0,11.0,16.0,0.4946808510638298,0.13829787234042554
629,116.0,45.0,101.0,44.6,18.0,41.0,43.9,8.0,8.0,100.0,5.0,37.0,42.0,29.0,6.0,9.0,8.0,17.0,0.5346534653465347,0.07920792079207921
630,92.0,37.0,86.0,43.0,10.0,25.0,40.0,8.0,14.0,57.1,10.0,33.0,43.0,20.0,5.0,8.0,17.0,14.0,0.4883720930232558,0.16279069767441862
631,97.0,31.0,87.0,35.6,12.0,38.0,31.6,23.0,27.0,85.2,15.0,38.0,53.0,23.0,6.0,4.0,13.0,23.0,0.4252873563218391,0.3103448275862069
632,106.0,38.0,87.0,43.7,7.0,23.0,30.4,23.0,30.0,76.7,13.0,39.0,52.0,24.0,10.0,3.0,13.0,26.0,0.4770114942528736,0.3448275862068966
633,115.0,42.0,86.0,48.8,10.0,25.0,40.0,21.0,27.0,77.8,9.0,39.0,48.0,26.0,10.0,4.0,14.0,18.0,0.5465116279069767,0.313953488372093
634,121.0,49.0,100.0,49.0,12.0,29.0,41.4,11.0,15.0,73.3,8.0,38.0,46.0,24.0,6.0,3.0,4.0,18.0,0.55,0.15
635,125.0,42.0,74.0,56.8,18.5,40.0,52.5,20.0,26.0,76.9,6.0,38.0,44.0,32.0,8.0,8.0,19.0,23.0,0.6826923076923077,0.35135135135135137
636,112.0,39.0,104.0,37.1,8.0,41.0,19.5,26.0,32.0,81.3,18.0,39.0,57.0,22.0,7.0,2.0,10.0,32.0,0.4095238095238095,0.3047619047619048
637,114.0,33.0,86.0,38.4,15.0,44.0,34.1,33.0,43.0,61.1,15.0,39.0,54.0,21.0,7.0,3.0,14.0,23.0,0.4709302325581395,0.5312500000000001
638,120.0,48.0,93.0,51.6,14.0,38.0,36.8,10.0,14.0,71.4,6.0,37.0,43.0,32.0,6.0,5.0,13.0,17.0,0.5913978494623656,0.15053763440860216
639,114.0,44.0,93.0,47.3,15.0,39.0,38.5,11.0,14.0,78.6,6.0,29.0,35.0,25.0,4.0,2.0,12.0,24.0,0.553763440860215,0.15053763440860216
640,107.0,44.0,91.0,48.4,5.0,27.0,18.5,14.0,18.0,77.8,8.0,35.0,43.0,28.0,4.0,4.0,12.0,16.0,0.510989010989011,0.1978021978021978
641,131.0,44.0,90.0,48.9,17.0,44.0,38.6,26.0,30.0,86.7,14.0,41.0,55.0,27.0,9.0,2.0,12.0,17.0,0.5833333333333334,0.3333333333333333
642,135.0,51.0,104.0,44.7,12.0,36.0,33.3,21.0,24.0,87.5,18.0,37.0,55.0,25.0,9.0,3.0,9.0,17.0,0.5,0.21052631578947367
643,94.0,35.0,94.0,37.2,10.0,35.0,28.6,14.0,21.0,66.7,13.0,45.0,58.0,16.0,3.0,5.0,9.0,20.0,0.425531914893617,0.22340425531914893
644,120.0,43.0,103.0,41.7,9.0,27.0,33.3,25.0,29.0,86.2,13.0,30.0,43.0,27.0,7.0,5.0,8.0,23.0,0.4611650485436893,0.2815533980582524
645,127.0,43.0,86.0,50.0,13.0,29.0,44.8,28.0,36.0,77.8,12.0,40.0,52.0,19.0,5.0,7.0,16.0,27.0,0.5755813953488372,0.4186046511627907
646,102.0,36.0,95.0,37.9,12.0,36.0,33.3,18.0,22.0,81.8,11.0,42.0,53.0,16.0,5.0,3.0,7.0,14.0,0.4421052631578947,0.23157894736842105
647,130.0,48.0,100.0,48.0,16.0,44.0,36.4,18.0,24.0,75.0,10.0,40.0,50.0,31.0,8.0,5.0,18.0,23.0,0.56,0.24
648,112.0,40.0,96.0,41.7,14.0,41.0,34.1,18.0,20.0,90.0,18.0,34.0,52.0,24.0,7.0,8.0,12.0,18.0,0.4895833333333333,0.20833333333333331
649,104.0,42.0,82.0,51.2,5.0,17.0,29.4,15.0,23.0,65.2,8.0,27.0,35.0,20.0,9.0,4.0,16.0,18.0,0.5426829268292683,0.2804878048780488
650,110.0,39.0,81.0,48.1,18.5,43.0,44.2,13.0,16.0,81.3,6.0,22.0,28.0,28.0,6.0,1.0,15.0,25.0,0.5987654320987654,0.19753086419753085
651,106.0,42.0,89.0,47.2,10.0,34.0,29.4,12.0,16.0,75.0,10.0,32.0,42.0,22.0,6.0,3.0,14.0,15.0,0.5280898876404494,0.1797752808988764
652,105.0,33.0,87.0,37.9,12.0,33.0,36.4,27.0,35.0,77.1,14.0,32.0,46.0,21.0,9.0,3.0,17.0,22.0,0.4482758620689655,0.4022988505747127
653,112.0,45.0,83.0,54.2,9.0,27.0,33.3,13.0,21.0,61.9,7.0,34.0,41.0,23.0,5.0,9.0,15.0,19.0,0.5963855421686747,0.2530120481927711
654,122.0,45.0,84.0,53.6,18.0,35.0,51.4,14.0,21.0,66.7,7.0,36.0,43.0,32.0,11.0,10.0,17.0,28.0,0.6428571428571429,0.25
655,107.0,42.0,85.0,49.4,13.0,41.0,31.7,10.0,15.0,66.7,7.0,36.0,43.0,22.0,13.0,0.0,17.0,18.0,0.5705882352941176,0.17647058823529413
656,118.0,39.0,86.0,45.3,9.0,25.0,36.0,31.0,43.0,67.4,10.0,43.0,53.0,20.0,7.0,4.0,10.0,26.0,0.5058139534883721,0.5312500000000001
657,114.0,46.0,90.0,51.1,9.0,22.0,40.9,13.0,15.0,86.7,8.0,35.0,43.0,31.0,5.0,5.0,10.0,18.0,0.5611111111111111,0.16666666666666666
658,126.0,45.0,79.0,57.0,12.0,25.0,48.0,24.0,33.0,72.7,14.0,31.0,45.0,31.0,5.0,5.0,12.0,15.0,0.6455696202531646,0.4177215189873418
659,104.0,43.0,104.0,41.0,10.0,39.0,25.6,8.0,13.0,61.5,14.0,37.0,51.0,28.0,11.0,0.0,17.0,12.0,0.4571428571428571,0.1238095238095238
660,110.0,41.0,102.0,40.2,11.0,44.0,25.0,17.0,26.0,65.4,14.0,38.0,52.0,20.0,3.0,7.0,11.0,32.0,0.4558823529411765,0.2549019607843137
661,111.0,42.0,87.0,48.3,14.0,29.0,48.3,13.0,18.0,72.2,11.0,37.0,48.0,26.0,9.0,5.0,14.0,18.0,0.5632183908045977,0.20689655172413796
662,91.0,35.0,95.0,36.8,3.0,26.0,11.5,18.0,23.0,78.3,20.5,37.0,59.0,20.0,9.0,4.0,18.0,17.0,0.3842105263157895,0.24210526315789474
663,127.0,52.5,99.0,53.5,13.0,37.0,35.1,8.0,9.0,88.9,7.0,44.0,51.0,31.0,10.0,10.5,16.0,14.0,0.6010101010101011,0.09090909090909093
664,104.0,35.0,82.0,42.7,18.0,45.0,37.5,16.0,24.0,66.7,10.0,31.0,41.0,21.0,8.0,10.0,12.0,20.0,0.5365853658536586,0.2926829268292683
665,111.0,40.0,86.0,46.5,9.0,27.0,33.3,22.0,26.0,84.6,13.0,33.0,46.0,28.0,8.0,5.0,14.0,19.0,0.5174418604651163,0.3023255813953488
666,98.0,35.0,90.0,38.9,14.0,37.0,37.8,14.0,20.0,70.0,6.0,34.0,40.0,26.0,10.0,7.0,10.0,16.0,0.4666666666666667,0.2222222222222222
667,117.0,43.0,86.0,50.0,14.0,35.0,40.0,17.0,21.0,81.0,8.0,44.0,52.0,21.0,7.0,10.0,13.0,19.0,0.5813953488372093,0.2441860465116279
668,129.0,48.0,104.0,45.7,8.0,27.0,29.6,25.0,32.0,78.1,16.0,42.0,58.0,14.0,7.0,5.0,15.0,31.0,0.4952380952380953,0.3047619047619048
669,121.0,37.0,94.0,39.4,9.0,41.0,22.0,33.0,43.0,80.9,14.0,37.0,51.0,14.0,7.0,8.0,14.0,27.0,0.4414893617021277,0.5
670,104.0,36.0,92.0,39.1,13.0,43.0,30.2,19.0,24.0,79.2,11.0,36.0,47.0,21.0,8.0,2.0,14.0,18.0,0.4619565217391304,0.2608695652173913
671,113.0,43.0,91.0,47.3,12.0,33.0,36.4,15.0,26.0,57.7,11.0,39.0,50.0,21.0,5.0,7.0,14.0,22.0,0.5384615384615384,0.2857142857142857
672,111.0,40.0,79.0,50.6,13.0,33.0,39.4,18.0,21.0,85.7,3.0,32.0,35.0,26.0,11.0,1.0,17.0,22.0,0.5886075949367089,0.26582278481012656
673,84.0,30.0,82.0,36.6,14.0,36.0,38.9,10.0,15.0,66.7,10.0,30.0,40.0,22.0,7.0,4.0,19.0,19.0,0.451219512195122,0.18292682926829268
674,108.0,41.0,93.0,44.1,6.0,23.0,26.1,20.0,27.0,74.1,16.0,31.0,47.0,21.0,7.0,3.0,13.0,17.0,0.4731182795698925,0.2903225806451613
675,107.0,35.0,87.0,40.2,16.0,38.0,42.1,21.0,29.0,72.4,11.0,36.0,47.0,23.0,7.0,3.0,17.0,22.0,0.4942528735632184,0.3333333333333333
676,123.0,45.0,93.0,48.4,15.0,41.0,36.6,18.0,28.0,64.3,14.0,25.0,39.0,27.0,7.0,2.0,7.0,19.0,0.5645161290322581,0.3010752688172043
677,115.0,45.0,98.0,45.9,13.0,42.0,31.0,12.0,17.0,70.6,18.0,37.0,55.0,33.0,6.0,3.0,8.0,17.0,0.5255102040816326,0.17346938775510204
678,131.0,50.0,93.0,53.8,14.0,33.0,42.4,17.0,22.0,77.3,11.0,31.0,42.0,29.0,5.0,3.0,5.0,19.0,0.6129032258064516,0.23655913978494625
679,99.0,40.0,84.0,47.6,7.0,31.0,22.6,12.0,23.0,52.2,5.0,36.0,41.0,26.0,5.0,4.0,12.0,22.0,0.5178571428571429,0.27380952380952384
680,91.0,38.0,90.0,42.2,9.0,26.0,34.6,6.0,11.0,54.5,17.0,34.0,51.0,19.0,10.0,7.0,18.0,16.0,0.4722222222222222,0.12222222222222222
681,114.0,41.0,84.0,48.8,12.0,27.0,44.4,20.0,21.0,95.2,6.0,31.0,37.0,25.0,3.0,5.0,13.0,22.0,0.5595238095238095,0.25
