,A_FTPct,A_EFGPct,A_ThreePARt,A_FTR,A_REBPct,A_BLKPct,A_AST_TOV_Ratio,Target
0,0.9520000000000001,0.6280487804878049,0.4634146341463415,0.25609756097560976,0.4938271604938271,0.10989010989010987,2.142857142857143,1
1,0.87,0.5426829268292683,0.4146341463414634,0.2804878048780488,0.4615384615384616,0.05319148936170213,2.2666666666666666,1
2,0.935,0.5128205128205128,0.3974358974358974,0.3974358974358974,0.5135135135135135,0.025974025974025976,1.8125,0
3,0.71,0.48,0.4533333333333333,0.4133333333333333,0.525,0.0945945945945946,1.7272727272727273,0
4,0.8059999999999999,0.4761904761904762,0.5119047619047619,0.3690476190476191,0.4591836734693878,0.047619047619047616,3.1666666666666665,1
5,0.654,0.53125,0.4375,0.325,0.4761904761904762,0.08045977011494253,2.5,0
6,0.789,0.5252525252525253,0.3939393939393939,0.1919191919191919,0.5957446808510638,0.051020408163265314,2.0,1
7,0.667,0.4411764705882353,0.4313725490196079,0.3235294117647059,0.5338983050847458,0.04901960784313725,1.1,0
8,0.87,0.5357142857142857,0.30952380952380953,0.27380952380952384,0.5444444444444444,0.05882352941176471,2.0769230769230766,1
9,0.76,0.4827586206896552,0.36781609195402293,0.28735632183908044,0.4301075268817205,0.06521739130434782,1.4615384615384617,0
10,0.9440000000000001,0.5465116279069767,0.4534883720930232,0.20930232558139536,0.4252873563218391,0.012195121951219513,1.7692307692307692,0
11,0.85,0.4510869565217392,0.4565217391304348,0.21739130434782608,0.4339622641509434,0.04301075268817205,1.4166666666666667,0
12,0.871,0.4036144578313253,0.3373493975903614,0.3734939759036144,0.5280898876404494,0.05952380952380953,1.0,0
13,0.833,0.4301075268817205,0.27956989247311825,0.25806451612903225,0.5188679245283019,0.07865168539325842,4.0,1
14,0.833,0.5,0.4153846153846154,0.4615384615384616,0.4555555555555556,0.07865168539325842,1.0666666666666669,0
15,0.7829999999999999,0.5882352941176471,0.4470588235294118,0.27058823529411763,0.4666666666666667,0.07865168539325842,1.4705882352941178,1
16,0.759,0.4876543209876543,0.4444444444444444,0.3580246913580247,0.3953488372093023,0.0449438202247191,2.083333333333333,0
17,0.938,0.4534883720930232,0.372093023255814,0.372093023255814,0.5057471264367817,0.033707865168539325,3.6666666666666665,0
18,0.875,0.4936708860759494,0.5189873417721519,0.3037974683544304,0.4814814814814815,0.035294117647058816,1.2666666666666666,0
19,0.765,0.3494623655913979,0.41935483870967744,0.3655913978494624,0.4528301886792453,0.010638297872340424,1.3571428571428572,0
20,0.5329999999999999,0.4183673469387755,0.3775510204081632,0.30612244897959184,0.4095238095238095,0.05617977528089888,3.1666666666666665,0
21,0.85,0.4556962025316456,0.3037974683544304,0.2531645569620253,0.4683544303797468,0.06097560975609756,1.0,0
22,0.68,0.48,0.37,0.25,0.5233644859813084,0.05555555555555555,3.571428571428572,1
23,0.696,0.5111111111111111,0.36666666666666653,0.25555555555555554,0.4623655913978494,0.02247191011235955,2.1818181818181817,0
24,0.8079999999999999,0.5263157894736842,0.4078947368421053,0.34210526315789475,0.5,0.03658536585365853,1.4615384615384617,1
25,0.893,0.4945652173913043,0.2717391304347826,0.3043478260869565,0.5113636363636364,0.04878048780487805,2.625,1
26,0.7929999999999999,0.5157894736842106,0.3473684210526316,0.30526315789473685,0.3888888888888889,0.06451612903225806,3.375,0
27,0.667,0.5963855421686747,0.4457831325301205,0.43373493975903615,0.5,0.08641975308641975,1.5333333333333334,1
28,0.7,0.5168067226890757,0.35294117647058826,0.16806722689075632,0.515625,0.06451612903225806,1.4,0
29,0.7829999999999999,0.463855421686747,0.3253012048192771,0.27710843373493976,0.4375,0.047619047619047616,1.6666666666666667,0
30,0.8,0.4764705882352941,0.3411764705882353,0.2352941176470588,0.4476190476190477,0.061224489795918366,1.8,1
