,PTS,FGM,FGA,FGPerc,3PM,3PA,3PPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,EFGPerc,FTR,Target
2001,116,43,87,49.4,12,35,34.3,18,24,75,8,40,48,29,6,8,12,23,0.5632183908045977,0.27586206896551724,1
2002,128,50,99,50.5,18,41,43.9,10,15,66.7,13,35,48,33,12,6,8,18,0.5959595959595959,0.15151515151515152,1
2003,125,46,95,48.4,11,36,30.6,22,28,78.6,17,47,64,24,10,5,20,20,0.5421052631578948,0.29473684210526313,1
2004,91,32,92,34.8,6,29,20.7,21,22,95.5,11,30,41,14,11,5,13,21,0.3804347826086957,0.2391304347826087,0
2005,100,41,86,47.7,6,27,22.2,12,15,80,8,42,50,25,5,11,13,18,0.5116279069767442,0.1744186046511628,1
2006,112,42,81,51.9,14,30,46.7,14,15,93.3,3,34,37,28,3,8,14,20,0.6049382716049383,0.18518518518518517,0
2007,117,47,87,54,12,25,48,11,16,68.8,8,42,50,34,7,5,16,19,0.6091954022988506,0.1839080459770115,1
2008,99,39,89,43.8,8,26,30.8,13,18,72.2,7,27,34,20,17,6,16,24,0.48314606741573035,0.20224719101123595,0
2009,115,37,85,43.5,19,39,48.7,22,32,68.8,13,34,47,24,8,1,11,17,0.5470588235294118,0.3764705882352941,1
2010,89,34,87,39.1,8,27,29.6,13,13,100,12,34,46,23,1,8,18,17,0.4367816091954023,0.14942528735632185,0
2011,101,39,82,47.6,9,28,32.1,14,21,66.7,8,40,48,17,10,6,19,25,0.5304878048780488,0.25609756097560976,1
2012,104,41,95,43.2,13,39,33.3,9,16,56.3,12,26,38,26,12,2,16,22,0.5,0.16842105263157894,0
2013,115,38,80,47.5,12,31,38.7,27,32,84.4,10,36,46,22,13,7,24,24,0.55,0.4,1
2014,117,47,97,48.5,9,25,36,14,15,93.3,16,44,60,28,7,4,11,17,0.5309278350515464,0.15463917525773196,1
2015,115,38,80,47.5,7,24,29.2,32,45,71.1,7,41,48,20,5,7,13,26,0.51875,0.5625,1
2016,109,38,90,42.2,11,26,42.3,22,29,75.9,17,38,55,25,8,6,12,13,0.48333333333333334,0.32222222222222224,1
2017,85,34,87,39.1,5,35,14.3,12,18,66.7,8,31,39,19,5,8,12,19,0.41954022988505746,0.20689655172413793,0
2018,114,43,85,50.6,10,29,34.5,18,21,85.7,11,24,35,27,9,5,13,23,0.5647058823529412,0.24705882352941178,0
2019,113,40,87,46,13,38,34.2,20,30,66.7,11,32,43,22,20,3,20,25,0.5344827586206896,0.3448275862068966,0
2020,108,36,91,39.6,9,27,33.3,27,32,84.4,13,37,50,16,5,5,13,31,0.44505494505494503,0.3516483516483517,0
2021,104,41,92,44.6,10,30,33.3,12,18,66.7,12,33,45,20,8,6,8,17,0.5,0.1956521739130435,0
2022,122,42,69,60.9,18,33,54.5,20,28,71.4,4,27,31,25,5,5,15,18,0.7391304347826086,0.4057971014492754,1
2023,124,48,97,49.5,19,39,48.7,9,10,90,14,28,42,27,14,4,13,25,0.5927835051546392,0.10309278350515463,1
2024,110,38,81,46.9,13,29,44.8,21,30,70,5,39,44,21,9,5,11,22,0.5493827160493827,0.37037037037037035,1
2025,107,42,90,46.7,14,33,42.4,9,11,81.8,5,38,43,23,6,5,11,12,0.5444444444444444,0.12222222222222222,0
2026,95,36,86,41.9,10,31,32.3,13,14,92.9,9,31,40,24,4,3,16,18,0.47674418604651164,0.16279069767441862,0
2027,116,41,84,48.8,13,35,37.1,21,23,91.3,10,36,46,21,8,7,14,19,0.5654761904761905,0.27380952380952384,1
2028,131,46,97,47.4,18,48,37.5,21,27,77.8,18,30,48,22,8,5,19,31,0.5670103092783505,0.27835051546391754,0
2029,121,49,84,58.3,9,18,50,14,17,82.4,4,35,39,33,13,4,16,17,0.6369047619047619,0.20238095238095238,1
2030,107,37,90,41.1,16,46,34.8,17,21,81,10,38,48,25,7,5,14,22,0.5,0.23333333333333334,0
2031,102,40,86,46.5,8,26,30.8,14,19,73.7,8,31,39,18,8,8,8,18,0.5116279069767442,0.22093023255813954,1
2032,107,34,77,44.2,12,32,37.5,27,29,93.1,9,31,40,21,8,5,22,20,0.5194805194805194,0.37662337662337664,0
2033,110,40,90,44.4,14,30,46.7,16,21,76.2,6,28,34,28,11,2,11,21,0.5222222222222223,0.23333333333333334,0
2034,108,45,93,48.4,10,30,33.3,8,9,88.9,7,39,46,29,7,2,10,16,0.5376344086021505,0.0967741935483871,1
2035,88,34,81,42,8,31,25.8,12,17,70.6,10,28,38,25,10,4,17,17,0.4691358024691358,0.20987654320987653,0
2036,135,50,89,56.2,11,29,37.9,24,32,75,9,29,38,29,7,7,13,29,0.6235955056179775,0.3595505617977528,1
2037,124,50,94,53.2,16,39,41,8,11,72.7,9,32,41,34,5,9,15,23,0.6170212765957447,0.11702127659574468,1
2038,125,50,88,56.8,10,25,40,15,20,75,10,33,43,19,2,4,16,25,0.625,0.22727272727272727,0
2039,123,41,92,44.6,18,45,40,23,28,82.1,10,32,42,30,8,4,10,15,0.5434782608695652,0.30434782608695654,0
2040,118,43,93,46.2,16,41,39,16,25,64,13,28,41,30,9,0,12,19,0.5483870967741935,0.26881720430107525,1
2041,104,38,90,42.2,5,25,20,23,34,67.6,11,37,48,15,9,5,4,13,0.45,0.37777777777777777,1
2042,104,37,79,46.8,10,26,38.5,20,31,64.5,5,37,42,22,9,10,18,17,0.5316455696202531,0.3924050632911392,0
2043,98,38,86,44.2,11,30,36.7,11,19,57.9,6,35,41,27,5,19,7,23,0.5058139534883721,0.22093023255813954,0
2044,115,39,95,41.1,15,36,41.7,22,32,68.8,17,29,46,21,6,5,7,22,0.48947368421052634,0.3368421052631579,0
2045,103,34,91,37.4,8,22,36.4,27,32,84.4,14,42,56,17,4,5,7,21,0.4175824175824176,0.3516483516483517,1
2046,108,42,93,45.2,11,31,35.5,13,14,92.9,9,36,45,31,8,5,13,22,0.510752688172043,0.15053763440860216,1
2047,127,44,91,48.4,12,29,41.4,27,33,81.8,13,29,42,28,9,6,9,22,0.5494505494505495,0.3626373626373626,1
2048,107,42,82,51.2,8,25,32,15,21,71.4,10,32,42,22,6,6,17,22,0.5609756097560976,0.25609756097560976,0
2049,100,42,97,43.3,8,38,21.1,8,10,80,16,42,58,18,2,5,12,24,0.4742268041237113,0.10309278350515463,0
2050,112,40,85,47.1,9,23,39.1,23,31,74.2,7,29,36,20,10,7,17,25,0.5235294117647059,0.36470588235294116,0
2051,125,47,90,52.2,11,35,31.4,20,25,80,11,36,47,25,4,7,9,21,0.5833333333333334,0.2777777777777778,1
2052,133,49,92,53.3,10,30,33.3,25,33,75.8,13,36,49,30,11,5,18,26,0.5869565217391305,0.358695652173913,1
2053,104,41,86,47.7,10,28,35.7,12,13,92.3,9,33,42,19,8,3,17,21,0.5348837209302325,0.1511627906976744,0
2054,96,32,81,39.5,10,33,30.3,22,31,71,6,34,40,22,7,4,13,19,0.4567901234567901,0.38271604938271603,0
2055,117,44,90,48.9,7,22,31.8,22,29,75.9,20,29,49,15,11,2,13,24,0.5277777777777778,0.32222222222222224,1
2056,113,42,87,48.3,16,41,39,13,21,61.9,13,30,43,27,12,3,16,16,0.5747126436781609,0.2413793103448276,1
2057,105,39,95,41.1,10,30,33.3,17,24,70.8,15,39,54,26,6,9,14,20,0.4631578947368421,0.25263157894736843,1
2058,117,41,88,46.6,10,34,29.4,25,29,86.2,12,42,54,28,5,6,14,24,0.5227272727272727,0.32954545454545453,1
2059,108,37,74,50,15,39,38.5,19,28,67.9,8,23,31,18,5,4,16,19,0.6013513513513513,0.3783783783783784,0
2060,135,49,86,57,15,40,37.5,22,29,75.9,6,35,41,30,7,3,13,22,0.6569767441860465,0.3372093023255814,1
2061,111,42,103,40.8,7,34,20.6,20,23,87,21,38,59,22,7,5,13,23,0.441747572815534,0.22330097087378642,1
2062,114,43,90,47.8,11,31,35.5,17,21,81,7,36,43,23,10,3,16,21,0.5388888888888889,0.23333333333333334,0
2063,98,37,103,35.9,9,39,23.1,15,23,65.2,19,35,54,22,9,5,10,24,0.4029126213592233,0.22330097087378642,0
2064,116,42,97,43.3,11,28,39.3,21,29,72.4,13,34,47,28,6,4,8,22,0.4896907216494845,0.29896907216494845,0
2065,129,49,92,53.3,10,21,47.6,21,28,75,9,30,39,27,8,3,10,21,0.5869565217391305,0.30434782608695654,0
2066,124,51,90,56.7,10,29,34.5,12,23,52.2,5,40,45,30,12,9,14,16,0.6222222222222222,0.25555555555555554,1
2067,96,35,81,43.2,6,35,17.1,20,29,69,5,35,40,22,9,7,20,26,0.4691358024691358,0.35802469135802467,0
2068,102,33,79,41.8,14,45,31.1,22,26,84.6,9,37,46,26,2,4,18,22,0.5063291139240507,0.3291139240506329,0
2069,114,42,91,46.2,13,40,32.5,17,21,81,7,36,43,31,11,7,16,29,0.532967032967033,0.23076923076923078,1
2070,104,43,94,45.7,6,31,19.4,12,14,85.7,11,35,46,24,8,5,13,21,0.48936170212765956,0.14893617021276595,0
2071,96,35,94,37.2,7,28,25,19,20,95,11,40,51,23,8,6,17,23,0.4095744680851064,0.2127659574468085,0
2072,121,49,93,52.7,11,22,50,12,16,75,14,28,42,16,7,1,8,25,0.5860215053763441,0.17204301075268819,1
2073,112,44,93,47.3,9,28,32.1,15,17,88.2,12,39,51,33,10,5,11,20,0.521505376344086,0.1827956989247312,1
2074,116,40,88,45.5,7,27,25.9,29,40,72.5,14,35,49,18,11,5,13,18,0.4943181818181818,0.45454545454545453,1
2075,125,48,85,56.5,17,32,53.1,12,16,75,6,37,43,29,11,10,15,22,0.6647058823529411,0.18823529411764706,1
2076,111,41,98,41.8,10,36,27.8,19,21,90.5,17,27,44,22,6,7,14,26,0.46938775510204084,0.21428571428571427,0
2077,100,46,99,46.5,3,24,12.5,5,9,55.6,11,34,45,31,9,2,12,22,0.4797979797979798,0.09090909090909091,0
2078,112,40,94,42.6,8,23,34.8,24,27,88.9,8,40,48,26,6,5,11,23,0.46808510638297873,0.2872340425531915,1
2079,90,36,79,45.6,7,23,30.4,11,18,61.1,5,42,47,10,11,5,23,20,0.5,0.22784810126582278,1
2080,107,42,92,45.7,9,27,33.3,14,18,77.8,6,41,47,29,6,7,16,29,0.5054347826086957,0.1956521739130435,0
2081,103,37,87,42.5,10,34,29.4,19,31,61.3,10,38,48,20,10,11,14,21,0.4827586206896552,0.3563218390804598,1
2082,114,42,87,48.3,10,44,22.7,20,30,66.7,7,36,43,30,6,7,14,17,0.5402298850574713,0.3448275862068966,0
2083,112,44,92,47.8,9,25,36,15,17,88.2,9,29,38,25,15,4,7,20,0.5271739130434783,0.18478260869565216,1
2084,109,40,101,39.6,7,28,25,22,29,75.9,20,35,55,26,5,5,14,22,0.4306930693069307,0.2871287128712871,0
2085,114,41,91,45.1,12,33,36.4,20,27,74.1,12,34,46,22,9,10,8,26,0.5164835164835165,0.2967032967032967,1
2086,109,41,93,44.1,11,33,33.3,16,24,66.7,11,35,46,24,6,2,14,18,0.5,0.25806451612903225,1
2087,87,32,79,40.5,8,32,25,15,19,78.9,4,33,37,24,7,2,13,19,0.45569620253164556,0.24050632911392406,0
2088,112,40,75,53.3,12,33,36.4,20,26,76.9,4,27,31,27,5,2,10,20,0.6133333333333333,0.3466666666666667,0
2089,116,45,90,50,9,26,34.6,17,22,77.3,6,34,40,21,8,4,11,25,0.55,0.24444444444444444,1
2090,97,38,93,40.9,9,24,37.5,12,22,54.5,12,27,39,22,9,2,13,16,0.45698924731182794,0.23655913978494625,0
2091,111,42,83,50.6,10,21,47.6,17,24,70.8,9,37,46,28,3,4,15,19,0.5662650602409639,0.2891566265060241,1
2092,125,46,93,49.5,17,39,43.6,16,19,84.2,13,37,50,32,5,6,15,23,0.5860215053763441,0.20430107526881722,1
2093,83,33,85,38.8,4,23,17.4,13,17,76.5,7,34,41,22,12,3,19,21,0.4117647058823529,0.2,0
2094,107,40,100,40,9,46,19.6,18,19,94.7,14,30,44,28,8,7,12,16,0.445,0.19,0
2095,108,42,93,45.2,10,36,27.8,14,18,77.8,9,25,34,24,10,7,9,21,0.5053763440860215,0.1935483870967742,0
2096,113,42,94,44.7,14,42,33.3,15,21,71.4,16,26,42,23,8,2,14,31,0.5212765957446809,0.22340425531914893,0
2097,109,38,97,39.2,10,33,30.3,23,32,71.9,15,35,50,30,10,9,8,16,0.44329896907216493,0.32989690721649484,0
2098,127,45,80,56.3,18,29,62.1,19,22,86.4,6,30,36,30,7,3,12,15,0.675,0.275,1
2099,124,46,81,56.8,11,25,44,21,24,87.5,4,35,39,28,8,2,17,19,0.6358024691358025,0.2962962962962963,1
2100,105,39,102,38.2,13,34,38.2,14,15,93.3,15,31,46,18,3,2,3,22,0.44607843137254904,0.14705882352941177,0
2101,119,38,78,48.7,11,27,40.7,32,41,78,8,37,45,21,10,3,13,20,0.5576923076923077,0.5256410256410257,1
2102,103,42,89,47.2,14,35,40,5,6,83.3,9,31,40,29,12,4,13,22,0.550561797752809,0.06741573033707865,1
2103,124,40,85,47.1,16,34,47.1,28,37,75.7,15,22,37,20,8,1,16,26,0.5647058823529412,0.43529411764705883,0
2104,95,36,83,43.4,7,29,24.1,16,24,66.7,7,35,42,24,7,10,17,18,0.4759036144578313,0.2891566265060241,0
2105,126,40,72,55.6,13,33,39.4,33,36,91.7,5,31,36,18,8,7,15,25,0.6458333333333334,0.5,1
2106,109,41,84,48.8,11,33,33.3,16,17,94.1,10,27,37,26,5,7,14,19,0.5535714285714286,0.20238095238095238,0
2107,109,40,78,51.3,9,25,36,20,28,71.4,7,44,51,23,2,9,15,20,0.5705128205128205,0.358974358974359,1
2108,104,39,81,48.1,8,25,32,18,21,85.7,4,36,40,21,4,7,9,25,0.5308641975308642,0.25925925925925924,1
2109,143,57,108,52.8,15,45,33.3,14,17,82.4,13,46,59,34,8,2,14,23,0.5972222222222222,0.1574074074074074,1
2110,101,35,79,44.3,9,32,28.1,22,26,84.6,8,32,40,24,8,3,17,15,0.5,0.3291139240506329,0
2111,120,42,98,42.9,11,30,36.7,25,33,75.8,20,34,54,24,8,8,15,21,0.4846938775510204,0.336734693877551,0
2112,117,44,89,49.4,15,30,50,14,17,82.4,9,40,49,25,3,11,17,24,0.5786516853932584,0.19101123595505617,1
2113,123,51,106,48.1,13,35,37.1,8,15,53.3,18,43,61,29,10,5,10,23,0.5424528301886793,0.14150943396226415,1
2114,121,44,98,44.9,10,29,34.5,23,26,88.5,11,36,47,27,7,7,16,26,0.5,0.2653061224489796,1
2115,116,48,98,49,10,34,29.4,10,10,100,6,30,36,28,9,5,13,20,0.5408163265306123,0.10204081632653061,0
2116,100,34,93,36.6,9,41,22,23,28,82.1,10,30,40,13,8,6,17,20,0.41397849462365593,0.3010752688172043,0
2117,119,47,89,52.8,11,25,44,14,19,73.7,8,40,48,27,5,4,11,30,0.5898876404494382,0.21348314606741572,1
2118,103,35,82,42.7,7,22,31.8,26,30,86.7,10,33,43,21,4,5,8,20,0.4695121951219512,0.36585365853658536,0
2119,124,48,90,53.3,11,29,37.9,17,23,73.9,14,41,55,33,6,1,17,21,0.5944444444444444,0.25555555555555554,1
2120,110,38,88,43.2,12,39,30.8,22,31,71,12,34,46,21,7,7,10,21,0.5,0.3522727272727273,0
2121,104,38,88,43.2,8,31,25.8,20,26,76.9,13,40,53,17,6,4,11,21,0.4772727272727273,0.29545454545454547,1
2122,118,46,89,51.7,11,27,40.7,15,18,83.3,7,37,44,20,6,4,17,28,0.5786516853932584,0.20224719101123595,0
2123,92,36,100,36,7,32,21.9,13,20,65,18,34,52,18,5,6,14,24,0.395,0.2,0
2124,114,42,83,50.6,13,29,44.8,17,22,77.3,10,32,42,22,8,5,15,15,0.5843373493975904,0.26506024096385544,0
2125,91,34,84,40.5,8,30,26.7,15,19,78.9,11,38,49,24,5,4,14,11,0.4523809523809524,0.2261904761904762,0
2126,118,45,95,47.4,16,35,45.7,12,17,70.6,14,29,43,25,8,4,11,19,0.5578947368421052,0.17894736842105263,1
2127,93,39,87,44.8,9,34,26.5,6,8,75,6,37,43,23,7,5,16,19,0.5,0.09195402298850575,1
2128,125,40,93,43,13,39,33.3,32,39,82.1,11,33,44,27,11,8,7,20,0.5,0.41935483870967744,1
2129,119,45,101,44.6,12,38,31.6,17,19,89.5,16,35,51,29,6,6,14,38,0.504950495049505,0.18811881188118812,0
2130,112,45,89,50.6,9,32,28.1,13,18,72.2,8,33,41,31,9,6,12,22,0.5561797752808989,0.20224719101123595,0
2131,117,43,89,48.3,15,41,36.6,16,22,72.7,8,36,44,18,5,3,13,16,0.5674157303370787,0.24719101123595505,1
2132,102,35,79,44.3,8,21,38.1,24,34,70.6,11,25,36,16,8,3,9,22,0.4936708860759494,0.43037974683544306,0
2133,88,30,88,34.1,10,32,31.3,18,21,85.7,7,36,43,17,8,4,9,19,0.3977272727272727,0.23863636363636365,0
2134,98,40,94,42.6,12,41,29.3,6,9,66.7,13,30,43,30,6,4,17,20,0.48936170212765956,0.09574468085106383,0
2135,113,41,89,46.1,13,38,34.2,18,19,94.7,13,37,50,26,5,4,10,27,0.5337078651685393,0.21348314606741572,1
2136,121,49,93,52.7,12,25,48,11,17,64.7,11,33,44,35,13,3,9,17,0.5913978494623656,0.1827956989247312,1
2137,127,40,93,43,10,33,30.3,37,47,78.7,15,37,52,24,9,8,15,22,0.4838709677419355,0.5053763440860215,1
2138,98,37,79,46.8,12,30,40,12,14,85.7,5,40,45,29,8,11,15,21,0.5443037974683544,0.17721518987341772,1
2139,104,40,88,45.5,11,36,30.6,13,22,59.1,13,38,51,21,8,3,15,16,0.5170454545454546,0.25,1
2140,140,59,102,57.8,10,26,38.5,12,14,85.7,14,28,42,34,10,5,10,23,0.6274509803921569,0.13725490196078433,1
2141,113,45,108,41.7,12,41,29.3,11,16,68.8,13,40,53,22,8,3,13,22,0.4722222222222222,0.14814814814814814,0
2142,119,41,84,48.8,6,22,27.3,31,42,73.8,13,40,53,24,8,1,19,27,0.5238095238095238,0.5,1
2143,114,44,87,50.6,13,33,39.4,13,24,54.2,5,26,31,25,9,4,13,34,0.5804597701149425,0.27586206896551724,0
2144,117,45,102,44.1,16,38,42.1,11,17,64.7,14,45,59,29,7,4,15,18,0.5196078431372549,0.16666666666666666,1
2145,126,45,94,47.9,12,24,50,24,30,80,18,26,44,22,7,0,15,20,0.5425531914893617,0.3191489361702128,0
2146,94,36,74,48.6,11,25,44,11,16,68.8,3,33,36,26,6,10,18,18,0.5608108108108109,0.21621621621621623,0
2147,92,35,86,40.7,5,26,19.2,17,21,81,10,36,46,20,6,4,11,17,0.436046511627907,0.2441860465116279,0
2148,113,42,95,44.2,11,27,40.7,18,21,85.7,14,36,50,16,7,5,9,19,0.5,0.22105263157894736,1
2149,100,35,82,42.7,12,28,42.9,18,25,72,10,33,43,26,11,9,12,20,0.5,0.3048780487804878,1
2150,97,35,87,40.2,13,32,40.6,14,19,73.7,12,36,48,20,3,5,12,21,0.47701149425287354,0.21839080459770116,0
2151,87,31,80,38.8,12,29,41.4,13,16,81.3,10,39,49,20,8,3,20,20,0.4625,0.2,0
2152,117,40,87,46,8,24,33.3,29,35,82.9,17,25,42,12,7,2,14,26,0.5057471264367817,0.40229885057471265,0
2153,131,48,84,57.1,13,32,40.6,22,26,84.6,7,28,35,35,5,6,15,26,0.6488095238095238,0.30952380952380953,1
2154,119,39,86,45.3,11,30,36.7,30,35,85.7,9,43,52,26,4,3,15,25,0.5174418604651163,0.4069767441860465,1
2155,104,41,92,44.6,10,24,41.7,12,17,70.6,11,37,48,24,3,5,10,18,0.5,0.18478260869565216,1
2156,109,43,96,44.8,13,32,40.6,10,21,47.6,9,34,43,28,4,9,11,30,0.515625,0.21875,0
2157,89,31,87,35.6,8,29,27.6,19,27,70.4,5,36,41,20,15,6,18,24,0.40229885057471265,0.3103448275862069,0
2158,119,40,88,45.5,13,28,46.4,26,34,76.5,15,32,47,25,4,5,11,22,0.5284090909090909,0.38636363636363635,0
2159,86,35,91,38.5,5,33,15.2,11,20,55,17,34,51,16,11,4,14,22,0.41208791208791207,0.21978021978021978,0
2160,119,42,99,42.4,10,31,32.3,25,27,92.6,9,40,49,23,10,3,17,29,0.47474747474747475,0.2727272727272727,0
2161,83,30,86,34.9,8,27,29.6,15,21,71.4,7,27,34,21,13,3,22,19,0.3953488372093023,0.2441860465116279,0
2162,112,40,86,46.5,10,34,29.4,22,34,64.7,8,38,46,18,6,5,10,18,0.5232558139534884,0.3953488372093023,1
2163,115,46,95,48.4,15,39,38.5,8,13,61.5,10,33,43,30,5,6,13,23,0.5631578947368421,0.1368421052631579,0
2164,109,42,94,44.7,9,33,27.3,16,17,94.1,12,35,47,24,6,6,12,27,0.4946808510638298,0.18085106382978725,0
2165,132,46,81,56.8,20,47,42.6,20,24,83.3,6,35,41,27,9,10,22,20,0.691358024691358,0.2962962962962963,1
2166,97,35,87,40.2,12,30,40,15,21,71.4,10,43,53,25,11,6,22,26,0.47126436781609193,0.2413793103448276,1
2167,127,48,95,50.5,11,23,47.8,20,24,83.3,9,29,38,23,4,1,8,25,0.5631578947368421,0.25263157894736843,1
2168,117,43,90,47.8,10,30,33.3,21,25,84,8,33,41,22,5,6,14,20,0.5333333333333333,0.2777777777777778,0
2169,125,42,87,48.3,10,25,40,31,34,91.2,10,36,46,29,6,8,11,18,0.5402298850574713,0.39080459770114945,1
2170,110,38,85,44.7,7,24,29.2,27,32,84.4,14,38,52,17,9,7,18,20,0.48823529411764705,0.3764705882352941,1
2171,130,50,93,53.8,11,32,34.4,19,23,82.6,11,30,41,28,5,8,13,23,0.5967741935483871,0.24731182795698925,1
2172,122,39,93,41.9,11,35,31.4,33,38,86.8,9,44,53,23,9,6,19,24,0.478494623655914,0.40860215053763443,1
2173,100,37,82,45.1,12,29,41.4,14,21,66.7,4,27,31,25,14,6,14,28,0.524390243902439,0.25609756097560976,0
2174,112,46,102,45.1,11,35,31.4,9,12,75,13,26,39,23,10,3,14,21,0.5049019607843137,0.11764705882352941,0
2175,122,48,89,53.9,14,35,40,12,13,92.3,8,46,54,31,14,10,23,24,0.6179775280898876,0.14606741573033707,1
2176,98,35,78,44.9,11,38,28.9,17,27,63,7,39,46,23,11,4,14,23,0.5192307692307693,0.34615384615384615,1
2177,115,38,90,42.2,9,33,27.3,30,38,78.9,13,34,47,19,8,3,11,24,0.4722222222222222,0.4222222222222222,1
2178,123,47,89,52.8,9,26,34.6,20,24,83.3,9,37,46,25,9,6,18,23,0.5786516853932584,0.2696629213483146,1
2179,104,41,94,43.6,13,33,39.4,9,13,69.2,4,32,36,22,8,3,12,15,0.5053191489361702,0.13829787234042554,0
2180,99,36,81,44.4,14,27,51.9,13,15,86.7,4,43,47,22,10,6,19,14,0.5308641975308642,0.18518518518518517,1
2181,112,43,85,50.6,11,25,44,15,24,62.5,9,31,40,24,11,5,13,23,0.5705882352941176,0.2823529411764706,1
2182,91,35,93,37.6,14,36,38.9,7,10,70,13,38,51,21,10,5,16,16,0.45161290322580644,0.10752688172043011,0
2183,123,47,93,50.5,18,43,41.9,11,17,64.7,11,44,55,28,8,8,16,14,0.6021505376344086,0.1827956989247312,1
2184,112,46,92,50,12,28,42.9,8,11,72.7,9,34,43,28,11,4,12,16,0.5652173913043478,0.11956521739130435,1
2185,129,48,99,48.5,10,34,29.4,23,32,71.9,11,43,54,27,5,5,15,25,0.5353535353535354,0.32323232323232326,1
2186,124,48,98,49,11,34,32.4,17,24,70.8,12,32,44,15,10,6,13,31,0.5459183673469388,0.24489795918367346,0
2187,113,41,81,50.6,11,23,47.8,20,32,62.5,10,31,41,25,7,5,17,27,0.5740740740740741,0.3950617283950617,1
2188,96,37,88,42,8,29,27.6,14,20,70,11,37,48,16,6,1,18,14,0.4659090909090909,0.22727272727272727,0
2189,104,37,80,46.3,12,33,36.4,18,24,75,9,33,42,23,9,2,21,24,0.5375,0.3,0
2190,116,42,97,43.3,8,29,27.6,24,29,82.8,11,32,43,20,12,4,13,23,0.4742268041237113,0.29896907216494845,0
2191,107,41,88,46.6,4,22,18.2,21,37,56.8,10,29,39,15,10,4,13,25,0.48863636363636365,0.42045454545454547,0
2192,104,37,87,42.5,3,18,16.7,27,34,79.4,12,35,47,18,5,4,13,23,0.4425287356321839,0.39080459770114945,0
2193,93,32,92,34.8,9,42,21.4,20,27,74.1,15,28,43,20,7,5,19,22,0.3967391304347826,0.29347826086956524,0
2194,138,53,94,56.4,13,31,41.9,19,25,76,11,45,56,34,12,6,15,24,0.6329787234042553,0.26595744680851063,1
2195,86,32,76,42.1,4,18,22.2,18,22,81.8,12,32,44,18,2,5,16,24,0.4473684210526316,0.2894736842105263,0
2196,107,35,87,40.2,16,47,34,21,26,80.8,14,27,41,20,8,4,5,21,0.4942528735632184,0.2988505747126437,1
2197,116,40,85,47.1,8,23,34.8,28,35,80,9,41,50,23,2,3,12,25,0.5176470588235295,0.4117647058823529,1
2198,111,41,102,40.2,9,29,31,20,25,80,15,30,45,19,7,6,5,24,0.44607843137254904,0.24509803921568626,0
2199,107,41,101,40.6,8,28,28.6,17,24,70.8,16,30,46,17,10,2,15,29,0.44554455445544555,0.2376237623762376,0
2200,111,42,90,46.7,15,34,44.1,12,14,85.7,8,43,51,27,12,5,13,12,0.55,0.15555555555555556,1
2201,82,33,84,39.3,7,23,30.4,9,9,100,7,40,47,16,8,3,22,16,0.43452380952380953,0.10714285714285714,0
2202,95,35,77,45.5,4,21,19,21,31,67.7,9,33,42,22,12,6,23,24,0.4805194805194805,0.4025974025974026,0
2203,118,45,77,58.4,12,28,42.9,16,24,66.7,7,44,51,24,12,6,19,19,0.6623376623376623,0.3116883116883117,1
2204,106,44,91,48.4,10,33,30.3,8,13,61.5,7,32,39,24,8,5,17,24,0.5384615384615384,0.14285714285714285,1
2205,126,44,93,47.3,15,32,46.9,23,26,88.5,11,37,48,25,11,6,13,18,0.553763440860215,0.27956989247311825,1
2206,116,42,83,50.6,14,36,38.9,18,24,75,4,30,34,24,8,4,12,20,0.5903614457831325,0.2891566265060241,1
2207,120,46,85,54.1,8,29,27.6,20,28,71.4,6,41,47,23,6,6,17,27,0.5882352941176471,0.32941176470588235,1
2208,113,41,81,50.6,9,35,25.7,22,27,81.5,9,35,44,22,5,8,16,22,0.5617283950617284,0.3333333333333333,0
2209,107,37,90,41.1,14,32,43.8,19,24,79.2,11,36,47,29,14,6,15,22,0.4888888888888889,0.26666666666666666,1
2210,100,40,94,42.6,9,28,32.1,11,18,61.1,10,36,46,25,7,6,18,21,0.4734042553191489,0.19148936170212766,0
2211,103,39,88,44.3,7,26,26.9,18,23,78.3,9,27,36,18,8,8,18,17,0.48295454545454547,0.26136363636363635,0
2212,128,51,95,53.7,16,33,48.5,10,12,83.3,13,34,47,32,11,7,16,21,0.6210526315789474,0.12631578947368421,1
2213,111,40,80,50,12,28,42.9,19,22,86.4,5,32,37,23,7,4,10,21,0.575,0.275,1
2214,106,41,86,47.7,14,29,48.3,10,15,66.7,10,31,41,32,2,3,14,21,0.5581395348837209,0.1744186046511628,0
2215,116,47,84,56,15,31,48.4,7,8,87.5,5,33,38,27,9,4,16,23,0.6488095238095238,0.09523809523809523,1
2216,117,41,93,44.1,14,33,42.4,21,23,91.3,11,36,47,24,8,10,14,21,0.5161290322580645,0.24731182795698925,0
2217,96,35,83,42.2,7,23,30.4,19,24,79.2,13,30,43,16,7,4,18,12,0.463855421686747,0.2891566265060241,0
2218,104,45,92,48.9,4,20,20,10,17,58.8,12,37,49,23,9,3,20,19,0.5108695652173914,0.18478260869565216,0
2219,68,25,81,30.9,6,35,17.1,12,19,63.2,8,25,33,16,11,3,21,21,0.345679012345679,0.2345679012345679,0
