,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FGPerc,3PM,3PA,ThreePPerc,FTM,FTA,FTPerc,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/,EFGPerc,FTR,TOVPerc
5374,SAC,10/20/17,SAC @ DAL,W,238,93,37,87,42.5,10,23,43.5,9,13,69.2,16,41,57,20,8,3,14,18,5.0,0.4827586206896552,0.14942528735632185,13.118440779610193
5375,UTA,10/20/17,UTA @ MIN,L,241,97,37,77,48.1,9,22,40.9,14,17,82.4,7,31,38,23,10,8,19,21,1.0,0.538961038961039,0.22077922077922077,18.361035948975648
5377,CHI,10/19/17,CHI @ TOR,L,240,100,37,89,41.6,10,32,31.3,16,18,88.9,10,29,39,22,7,2,19,23,-17.0,0.47191011235955055,0.20224719101123595,16.390614216701174
5378,LAC,10/19/17,LAC @ LAL,W,239,108,42,107,39.3,12,33,36.4,12,13,92.3,17,42,59,23,12,3,14,20,16.0,0.4485981308411215,0.12149532710280374,11.047979797979798
5380,NYK,10/19/17,NYK @ OKC,L,241,84,32,79,40.5,7,24,29.2,13,19,68.4,11,30,41,19,8,4,25,23,-21.0,0.44936708860759494,0.24050632911392406,22.249911000355997
5383,ATL,10/18/17,ATL @ DAL,W,241,117,48,94,51.1,9,18,50.0,12,15,80.0,14,36,50,20,11,6,13,18,6.0,0.5585106382978723,0.1595744680851064,11.443661971830986
5384,BKN,10/18/17,BKN @ IND,L,241,131,45,94,47.9,12,30,40.0,29,32,90.6,11,32,43,22,7,2,20,25,-9.0,0.5425531914893617,0.3404255319148936,15.615240474703313
5386,CHA,10/18/17,CHA @ DET,L,238,90,29,73,39.7,9,30,30.0,23,29,79.3,3,44,47,16,4,3,17,15,-12.0,0.4589041095890411,0.3972602739726027,16.543402101985208
5388,DEN,10/18/17,DEN @ UTA,L,242,96,36,77,46.8,13,27,48.1,11,12,91.7,7,31,38,21,4,3,20,18,-10.0,0.551948051948052,0.15584415584415584,19.554165037152913
5390,HOU,10/18/17,HOU @ SAC,W,240,105,33,83,39.8,12,45,26.7,27,29,93.1,12,32,44,19,7,3,14,14,5.0,0.46987951807228917,0.3493975903614458,12.755102040816327
5393,MIA,10/18/17,MIA @ ORL,L,240,109,44,101,43.6,8,30,26.7,13,17,76.5,11,33,44,27,6,4,13,20,-7.0,0.4752475247524752,0.16831683168316833,10.701350016463614
5394,MIL,10/18/17,MIL @ BOS,W,238,108,38,76,50.0,7,21,33.3,25,30,83.3,6,39,45,19,6,4,15,22,8.0,0.5460526315789473,0.39473684210526316,14.39539347408829
5395,MIN,10/18/17,MIN @ SAS,L,240,99,37,85,43.5,8,19,42.1,17,23,73.9,11,31,42,23,7,4,13,16,-8.0,0.4823529411764706,0.27058823529411763,12.023677395486496
5396,NOP,10/18/17,NOP @ MEM,L,240,91,30,79,38.0,7,25,28.0,24,29,82.8,16,35,51,15,4,12,17,31,-12.0,0.4240506329113924,0.3670886075949367,15.630746598013975
5398,PHI,10/18/17,PHI @ WAS,L,240,115,43,93,46.2,15,35,42.9,14,19,73.7,11,37,48,25,6,6,17,28,-5.0,0.543010752688172,0.20430107526881722,14.362960459614735
5400,POR,10/18/17,POR @ PHX,W,242,124,44,90,48.9,14,24,58.3,22,28,78.6,15,42,57,22,8,7,16,20,48.0,0.5666666666666667,0.3111111111111111,13.522650439486139
5405,BOS,10/17/17,BOS @ CLE,L,241,99,36,88,40.9,8,32,25.0,19,25,76.0,9,37,46,24,11,4,10,24,-3.0,0.45454545454545453,0.2840909090909091,9.174311926605505
5408,HOU,10/17/17,HOU @ GSW,W,239,122,47,97,48.5,15,41,36.6,13,19,68.4,10,33,43,28,9,5,12,16,1.0,0.5618556701030928,0.1958762886597938,10.224948875255624
5409,BNE,10/13/17,BNE @ PHX,L,242,93,38,99,38.4,8,22,36.4,9,16,56.3,18,36,54,19,5,3,15,22,-21.0,0.42424242424242425,0.16161616161616163,12.392597488433575
5412,CLE,10/13/17,CLE @ ORL,W,239,113,40,80,50.0,9,25,36.0,24,29,82.8,11,36,47,21,8,4,22,16,7.0,0.55625,0.3625,19.170442662948762
5413,DAL,10/13/17,DAL @ CHA,L,240,96,35,85,41.2,12,31,38.7,14,17,82.4,6,31,37,25,11,6,15,15,-15.0,0.4823529411764706,0.2,13.956084852995906
5414,DET,10/13/17,DET @ MIL,L,240,103,38,91,41.8,9,23,39.1,18,25,72.0,19,31,50,24,6,2,15,16,-4.0,0.46703296703296704,0.27472527472527475,12.82051282051282
5418,LAL,10/13/17,LAL @ LAC,W,241,111,43,88,48.9,9,29,31.0,16,23,69.6,13,38,51,28,12,1,27,35,7.0,0.5397727272727273,0.26136363636363635,21.57928388746803
5419,MAC,10/13/17,MAC @ POR,L,241,81,32,87,36.8,7,33,21.2,10,12,83.3,15,23,38,11,8,6,21,27,-48.0,0.40804597701149425,0.13793103448275862,18.53813559322034
5421,MIA,10/13/17,MIA @ PHI,L,240,95,35,88,39.8,4,30,13.3,21,27,77.8,9,41,50,23,6,4,20,23,-24.0,0.42045454545454547,0.3068181818181818,16.683350016683352
5423,NOP,10/13/17,NOP @ MEM,L,240,101,38,85,44.7,8,28,28.6,17,21,81.0,7,23,30,14,5,7,21,31,-41.0,0.49411764705882355,0.24705882352941178,18.222839291912532
5429,SAC,10/13/17,SAC @ GSW,L,240,106,41,85,48.2,10,22,45.5,14,17,82.4,13,27,40,27,6,2,16,18,-11.0,0.5411764705882353,0.2,14.749262536873156
5430,SAS,10/13/17,SAS @ HOU,W,240,106,45,85,52.9,7,21,33.3,9,12,75.0,10,37,47,30,9,1,17,16,9.0,0.5705882352941176,0.1411764705882353,15.846383296047724
5431,TOR,10/13/17,TOR @ CHI,W,240,125,46,90,51.1,19,48,39.6,14,19,73.7,7,33,40,31,10,6,15,21,21.0,0.6166666666666667,0.2111111111111111,13.232180663373324
5432,WAS,10/13/17,WAS @ NYK,W,240,110,41,78,52.6,10,31,32.3,18,26,69.2,10,31,41,23,8,3,21,20,7.0,0.5897435897435898,0.3333333333333333,19.01484969214053
5434,DAL,10/12/17,DAL @ ATL,W,239,108,41,83,49.4,19,48,39.6,7,9,77.8,11,35,46,28,10,5,19,29,14.0,0.608433734939759,0.10843373493975904,17.93129482823707
5436,SAC,10/12/17,SAC @ LAC,L,240,87,31,77,40.3,12,26,46.2,13,18,72.2,6,32,38,21,10,4,26,22,-17.0,0.4805194805194805,0.23376623376623376,23.440317345834835
5438,BOS,10/11/17,BOS @ CHA,W,240,108,43,85,50.6,16,32,50.0,6,8,75.0,4,33,37,26,5,5,13,23,8.0,0.6,0.09411764705882353,12.805358550039402
5440,HOU,10/11/17,HOU @ MEM,W,240,101,31,80,38.8,14,46,30.4,25,28,89.3,6,35,41,23,9,6,20,26,12.0,0.475,0.35,17.806267806267808
5443,PHI,10/11/17,PHI @ BKN,W,242,133,46,90,51.1,13,30,43.3,28,33,84.8,11,41,52,25,13,3,17,32,19.0,0.5833333333333334,0.36666666666666664,13.989466754443713
5445,POR,10/11/17,POR @ PHX,W,240,113,39,94,41.5,12,23,52.2,23,30,76.7,13,44,57,18,6,5,15,26,9.0,0.4787234042553192,0.3191489361702128,12.274959083469723
5446,WAS,10/11/17,WAS @ MIA,L,240,115,44,88,50.0,7,26,26.9,20,27,74.1,12,34,46,27,4,2,14,16,-2.0,0.5397727272727273,0.3068181818181818,12.293642430628733
5447,CHI,10/10/17,CHI @ CLE,W,240,108,39,90,43.3,15,41,36.6,15,17,88.2,11,40,51,24,9,5,15,19,14.0,0.5166666666666667,0.18888888888888888,13.335704125177807
5450,DET,10/10/17,DET @ TOR,L,238,94,37,84,44.0,5,17,29.4,15,17,88.2,7,27,34,19,8,3,13,21,-22.0,0.47023809523809523,0.20238095238095238,12.442572741194487
5453,MAC,10/10/17,MAC @ IND,L,239,89,33,74,44.6,9,25,36.0,14,19,73.7,3,28,31,16,12,8,26,25,-19.0,0.5067567567567568,0.25675675675675674,23.994093761535623
5454,OKC,10/10/17,OKC @ DEN,W,242,96,39,91,42.9,15,38,39.5,3,8,37.5,12,44,56,24,9,8,19,25,10.0,0.510989010989011,0.08791208791208792,16.73713883016209
5455,ORL,10/10/17,ORL @ SAS,W,240,103,40,91,44.0,6,23,26.1,17,19,89.5,8,29,37,28,10,4,13,22,5.0,0.4725274725274725,0.2087912087912088,11.569953720185119
5458,UTA,10/10/17,UTA @ LAL,W,239,105,37,80,46.3,7,26,26.9,24,28,85.7,10,39,49,24,10,5,21,25,6.0,0.50625,0.35,18.531591951994354
5461,CHA,10/9/17,CHA @ MIA,L,239,106,41,91,45.1,5,26,19.2,19,28,67.9,13,30,43,17,8,3,14,22,-3.0,0.47802197802197804,0.3076923076923077,11.933174224343675
5464,HOU,10/9/17,HOU @ NYK,W,240,117,40,74,54.1,22,46,47.8,15,21,71.4,7,38,45,23,7,3,24,20,22.0,0.6891891891891891,0.28378378378378377,22.379709063782173
5465,IND,10/9/17,IND @ DET,L,241,97,41,75,54.7,5,9,55.6,10,12,83.3,4,31,35,23,6,5,17,16,-10.0,0.58,0.16,17.47532894736842
5466,MEM,10/9/17,MEM @ ATL,L,240,88,35,81,43.2,4,22,18.2,14,24,58.3,6,34,40,21,12,4,19,26,-12.0,0.4567901234567901,0.2962962962962963,17.185238784370476
5469,ORL,10/9/17,ORL @ DAL,L,239,96,36,87,41.4,17,42,40.5,7,12,58.3,5,39,44,26,4,5,18,21,-3.0,0.5114942528735632,0.13793103448275862,16.32208922742111
5470,PHI,10/9/17,PHI @ BOS,L,239,96,37,84,44.0,7,25,28.0,15,29,51.7,5,42,47,23,6,6,19,31,-17.0,0.48214285714285715,0.34523809523809523,16.413268832066343
5472,POR,10/9/17,POR @ SAC,W,241,97,32,76,42.1,9,22,40.9,24,33,72.7,10,38,48,16,10,1,17,20,14.0,0.48026315789473684,0.4342105263157895,15.811011904761903
5474,UTA,10/9/17,UTA @ PHX,W,240,120,48,91,52.7,11,30,36.7,13,17,76.5,8,24,32,23,18,5,17,34,18.0,0.5879120879120879,0.18681318681318682,14.721163837894007
5477,CLE,10/8/17,CLE @ WAS,L,239,94,36,78,46.2,8,22,36.4,14,19,73.7,5,31,36,27,11,3,22,22,-8.0,0.5128205128205128,0.24358974358974358,20.30269472129937
5478,DEN,10/8/17,DEN @ SAS,L,239,100,36,89,40.4,8,27,29.6,20,26,76.9,10,26,36,25,11,4,13,18,-22.0,0.449438202247191,0.29213483146067415,11.459802538787024
5479,GSW,10/8/17,GSW @ MIN,W,240,142,51,85,60.0,20,32,62.5,20,25,80.0,7,26,33,32,16,10,22,31,32.0,0.7176470588235294,0.29411764705882354,18.64406779661017
5482,MEL,10/8/17,MEL @ OKC,L,242,85,28,81,34.6,11,33,33.3,18,24,75.0,16,34,50,17,5,3,17,30,-1.0,0.41358024691358025,0.2962962962962963,15.65954310980103
5484,NOP,10/8/17,NOP @ CHI,W,239,108,34,81,42.0,7,21,33.3,33,38,86.8,10,37,47,29,11,5,21,22,13.0,0.46296296296296297,0.4691358024691358,17.68867924528302
5485,NYK,10/8/17,NYK @ BKN,L,240,83,31,82,37.8,4,15,26.7,17,24,70.8,9,32,41,16,8,5,24,28,-34.0,0.4024390243902439,0.2926829268292683,20.59025394646534
5487,POR,10/8/17,POR @ LAC,W,239,134,45,85,52.9,13,28,46.4,31,38,81.6,8,39,47,24,11,4,15,26,28.0,0.6058823529411764,0.4470588235294118,12.85126799177519
5488,SAC,10/8/17,SAC @ LAL,L,239,69,25,80,31.3,7,25,28.0,12,16,75.0,5,32,37,15,8,2,11,17,-6.0,0.35625,0.2,11.219910240718074
5491,MIA,10/7/17,MIA @ ORL,L,239,90,32,88,36.4,9,32,28.1,17,22,77.3,9,32,41,15,15,3,15,15,-3.0,0.4147727272727273,0.25,13.312034078807242
5493,ATL,10/6/17,ATL @ DET,L,240,87,31,85,36.5,14,36,38.9,11,15,73.3,7,30,37,24,2,3,14,12,-22.0,0.4470588235294118,0.17647058823529413,13.257575757575758
5494,BOS,10/6/17,BOS @ PHI,W,240,110,39,97,40.2,11,32,34.4,21,26,80.8,17,32,49,22,12,5,17,18,8.0,0.4587628865979381,0.26804123711340205,13.552295918367346
5498,IND,10/6/17,IND @ CLE,W,240,106,39,83,47.0,9,29,31.0,19,27,70.4,7,34,41,27,11,4,14,17,4.0,0.5240963855421686,0.3253012048192771,12.858192505510655
5499,MIL,10/6/17,MIL @ CHI,L,241,101,36,77,46.8,9,28,32.1,20,31,64.5,5,31,36,22,8,2,14,17,-13.0,0.525974025974026,0.4025974025974026,13.379204892966362
5500,NOP,10/6/17,NOP @ OKC,L,240,91,32,82,39.0,10,32,31.3,17,26,65.4,6,37,43,15,7,4,15,20,-11.0,0.45121951219512196,0.3170731707317073,13.83253412025083
5501,NYK,10/6/17,NYK @ WAS,L,240,100,35,77,45.5,10,23,43.5,20,23,87.0,9,37,46,22,7,3,29,22,-4.0,0.5194805194805194,0.2987012987012987,24.97416465725112
5504,PHX,10/6/17,PHX @ UTA,L,240,101,32,74,43.2,13,27,48.1,24,29,82.8,4,35,39,19,6,9,20,24,-11.0,0.5202702702702703,0.3918918918918919,18.733608092918697
5505,SAC,10/6/17,SAC @ SAS,L,241,93,38,84,45.2,4,15,26.7,13,19,68.4,10,22,32,19,7,1,13,16,-22.0,0.47619047619047616,0.2261904761904762,12.338648443432042
5510,DAL,10/5/17,DAL @ ORL,L,240,89,30,91,33.0,12,41,29.3,17,25,68.0,16,39,55,9,5,3,16,19,-23.0,0.3956043956043956,0.27472527472527475,13.559322033898304
5513,MIA,10/5/17,MIA @ BKN,L,242,88,32,86,37.2,4,27,14.8,20,33,60.6,9,31,40,13,9,9,20,21,-19.0,0.3953488372093023,0.38372093023255816,16.59475605708596
5514,MIN,10/5/17,MIN @ GSW,W,240,111,37,88,42.0,12,27,44.4,25,29,86.2,15,32,47,26,6,1,14,17,16.0,0.48863636363636365,0.32954545454545453,12.199372603694666
5517,SDS,10/5/17,SDS @ HOU,L,240,82,31,75,41.3,12,34,35.3,8,13,61.5,2,29,31,16,9,1,28,21,-62.0,0.49333333333333335,0.17333333333333334,25.754231052244297
5518,TOR,10/5/17,TOR @ POR,L,239,101,30,75,40.0,13,44,29.5,28,33,84.8,4,34,38,18,10,5,18,22,-5.0,0.4866666666666667,0.44,16.74107142857143
5519,ATL,10/4/17,ATL @ CLE,W,242,109,39,81,48.1,12,38,31.6,19,26,73.1,6,39,45,28,6,2,20,15,16.0,0.5555555555555556,0.32098765432098764,17.787264318747777
5520,CHA,10/4/17,CHA @ DET,W,240,109,39,87,44.8,7,32,21.9,24,33,72.7,8,33,41,22,14,7,14,19,5.0,0.4885057471264368,0.3793103448275862,12.119113573407203
5521,CHI,10/4/17,CHI @ DAL,L,240,71,28,81,34.6,7,29,24.1,8,19,42.1,4,35,39,21,8,10,17,28,-47.0,0.3888888888888889,0.2345679012345679,15.983452425723957
5524,DEN,10/4/17,DEN @ LAL,W,240,122,48,90,53.3,14,30,46.7,12,17,70.6,11,35,46,34,8,3,20,23,18.0,0.6111111111111112,0.18888888888888888,17.024174327545115
5526,IND,10/4/17,IND @ MIL,W,240,104,40,94,42.6,11,31,35.5,13,18,72.2,9,38,47,22,14,7,12,16,18.0,0.48404255319148937,0.19148936170212766,10.53370786516854
5529,MAC,10/4/17,MAC @ UTA,L,241,78,28,93,30.1,10,34,29.4,12,21,57.1,15,28,43,19,10,2,18,23,-39.0,0.3548387096774194,0.22580645161290322,14.970059880239523
5530,MEM,10/4/17,MEM @ PHI,W,242,110,43,93,46.2,6,24,25.0,18,26,69.2,12,45,57,26,9,9,17,22,21.0,0.4946236559139785,0.27956989247311825,13.998682476943348
5533,TOR,10/4/17,TOR @ LAC,L,242,84,33,86,38.4,6,36,16.7,12,22,54.5,16,30,46,15,13,4,25,30,-13.6,0.4186046511627907,0.2558139534883721,20.71594298972489
5535,BKN,10/3/17,BKN @ NYK,W,240,115,38,87,43.7,16,32,50.0,23,28,82.1,7,45,52,20,10,5,17,25,8.0,0.5287356321839081,0.3218390804597701,14.614855570839067
5537,CHI,10/3/17,CHI @ NOP,W,240,113,44,89,49.4,16,37,43.2,9,13,69.2,6,39,45,33,9,3,15,26,5.2,0.5842696629213483,0.14606741573033707,13.671162960262487
5538,HOU,10/3/17,HOU @ OKC,W,238,104,33,78,42.3,24,55,43.6,14,18,77.8,6,32,38,24,9,9,17,28,7.0,0.5769230769230769,0.23076923076923078,16.517683637776916
5542,PHX,10/3/17,PHX @ POR,W,239,114,37,82,45.1,10,28,35.7,30,39,76.9,8,43,51,19,9,8,19,23,2.0,0.5121951219512195,0.47560975609756095,16.079891672308737
5545,CHA,10/2/17,CHA @ BOS,L,241,82,30,80,37.5,6,21,28.6,16,24,66.7,7,38,45,18,4,4,19,17,-6.0,0.4125,0.3,17.342095655348665
5547,DEN,10/2/17,DEN @ LAL,W,240,113,39,86,45.3,15,29,51.7,20,28,71.4,7,30,37,23,10,3,19,24,6.0,0.5406976744186046,0.32558139534883723,16.195022161609273
5548,GUA,10/2/17,GUA @ WAS,L,241,96,31,80,38.8,2,17,11.8,32,41,78.0,9,19,28,15,10,1,11,20,-26.0,0.4,0.5125,10.088041085840059
5551,MIL,10/2/17,MIL @ DAL,L,238,104,42,85,49.4,10,29,34.5,10,12,83.3,10,29,39,34,8,2,20,25,-2.0,0.5529411764705883,0.1411764705882353,18.135654697134566
5552,ORL,10/2/17,ORL @ MEM,L,241,84,32,88,36.4,5,32,15.6,15,24,62.5,11,38,49,26,9,11,15,24,-8.0,0.39204545454545453,0.2727272727272727,13.208876364917224
5554,SAS,10/2/17,SAS @ SAC,L,214,96,34,82,41.5,8,34,23.5,20,26,76.9,9,25,34,20,10,2,9,16,-5.2,0.4634146341463415,0.3170731707317073,8.78563061304178
5555,SYD,10/2/17,SYD @ UTA,L,239,83,29,81,35.8,10,38,26.3,15,17,88.2,7,29,36,13,11,1,19,24,-11.0,0.41975308641975306,0.20987654320987653,17.67770748046148
5558,ATL,10/1/17,ATL @ MIA,L,241,90,31,87,35.6,6,25,24.0,22,27,81.5,10,32,42,18,14,1,16,25,-6.0,0.39080459770114945,0.3103448275862069,13.92757660167131
5559,LAC,10/1/17,LAC @ TOR,L,240,113,35,78,44.9,8,27,29.6,35,44,79.5,3,31,34,25,11,0,20,25,-4.0,0.5,0.5641025641025641,17.04158145875937
5562,DEN,9/30/17,DEN @ GSW,W,240,108,36,81,44.4,13,28,46.4,23,34,67.6,9,40,49,23,6,0,18,24,6.0,0.5246913580246914,0.41975308641975306,15.795015795015793
5565,MIN,9/30/17,MIN @ LAL,W,240,108,37,89,41.6,6,20,30.0,28,35,80.0,14,35,49,28,7,3,17,21,9.0,0.449438202247191,0.39325842696629215,14.00329489291598
5566,CLE,6/12/17,CLE @ GSW,L,240,120,47,88,53.4,11,24,45.8,15,23,65.2,12,28,40,22,6,5,14,22,-9.0,0.5965909090909091,0.26136363636363635,12.48662147698894
5569,GSW,6/9/17,GSW @ CLE,L,241,116,39,87,44.8,11,39,28.2,27,36,75.0,16,24,40,26,5,6,12,27,-19.0,0.5114942528735632,0.41379310344827586,10.44932079414838
5571,GSW,6/7/17,GSW @ CLE,W,241,118,40,83,48.2,16,33,48.5,22,24,91.7,8,36,44,29,8,4,18,28,5.0,0.5783132530120482,0.2891566265060241,16.134815346002153
5572,CLE,6/4/17,CLE @ GSW,L,239,113,45,100,45.0,8,29,27.6,15,19,78.9,10,31,41,27,15,1,9,18,-19.0,0.49,0.19,7.668711656441718
5574,CLE,6/1/17,CLE @ GSW,L,240,91,30,86,34.9,11,31,35.5,20,25,80.0,15,44,59,15,0,6,20,23,-22.0,0.4127906976744186,0.29069767441860467,17.094017094017094
5577,CLE,5/25/17,CLE @ BOS,W,240,135,48,85,56.5,19,41,46.3,20,24,83.3,6,32,38,24,13,5,11,21,33.0,0.6764705882352942,0.2823529411764706,10.322822822822822
5578,BOS,5/23/17,BOS @ CLE,L,240,99,35,79,44.3,10,31,32.3,19,20,95.0,7,22,29,26,7,2,12,15,-13.0,0.5063291139240507,0.25316455696202533,12.024048096192386
5580,GSW,5/22/17,GSW @ SAS,W,240,129,48,86,55.8,14,39,35.9,19,25,76.0,5,48,53,30,7,3,17,25,14.0,0.6395348837209303,0.29069767441860467,14.912280701754385
5582,BOS,5/21/17,BOS @ CLE,W,239,111,42,91,46.2,18,40,45.0,9,12,75.0,11,27,38,28,10,3,9,23,3.0,0.5604395604395604,0.13186813186813187,8.548632218844984
5584,GSW,5/20/17,GSW @ SAS,W,241,120,46,84,54.8,11,27,40.7,17,22,77.3,9,33,42,23,12,6,21,23,12.0,0.6130952380952381,0.2619047619047619,18.311824206487618
5587,CLE,5/19/17,CLE @ BOS,W,241,130,48,85,56.5,19,39,48.7,15,23,65.2,9,36,45,28,10,6,12,17,44.0,0.6764705882352942,0.27058823529411763,11.202389843166543
5589,CLE,5/17/17,CLE @ BOS,W,240,117,39,81,48.1,11,31,35.5,28,35,80.0,12,32,44,21,9,2,8,17,13.0,0.5493827160493827,0.43209876543209874,7.662835249042145
5591,SAS,5/16/17,SAS @ GSW,L,242,100,37,100,37.0,8,23,34.8,18,21,85.7,22,27,49,21,11,5,18,17,-36.0,0.41,0.21,14.146494812951902
5593,WAS,5/15/17,WAS @ BOS,L,240,105,36,80,45.0,10,29,34.5,23,29,79.3,10,33,43,18,6,4,15,17,-10.0,0.5125,0.3625,13.919821826280623
5595,SAS,5/14/17,SAS @ GSW,L,240,111,40,84,47.6,7,22,31.8,24,28,85.7,14,23,37,19,13,3,17,24,-2.0,0.5178571428571429,0.3333333333333333,15.001764913519239
5596,BOS,5/12/17,BOS @ WAS,L,240,91,32,79,40.5,11,35,31.4,16,18,88.9,7,30,37,25,5,3,10,19,-1.0,0.47468354430379744,0.22784810126582278,10.317787866281469
5599,SAS,5/11/17,SAS @ HOU,W,239,114,51,96,53.1,5,22,22.7,7,13,53.8,14,46,60,32,8,9,7,21,39.0,0.5572916666666666,0.13541666666666666,6.438557763061074
5601,WAS,5/10/17,WAS @ BOS,L,240,101,35,91,38.5,7,29,24.1,24,29,82.8,16,29,45,21,5,5,12,18,-22.0,0.4230769230769231,0.31868131868131866,10.366275051831375
5602,HOU,5/9/17,HOU @ SAS,L,265,107,38,86,44.2,16,48,33.3,15,21,71.4,9,38,47,21,4,5,15,23,-3.0,0.5348837209302325,0.2441860465116279,13.6066763425254
5604,GSW,5/8/17,GSW @ UTA,W,240,121,43,84,51.2,11,26,42.3,24,27,88.9,6,44,50,28,8,3,11,26,26.0,0.5773809523809523,0.32142857142857145,10.29191616766467
5606,BOS,5/7/17,BOS @ WAS,L,239,102,35,79,44.3,14,31,45.2,18,24,75.0,9,22,31,28,13,6,18,25,-19.0,0.5316455696202531,0.3037974683544304,16.734845667534398
5607,CLE,5/7/17,CLE @ TOR,W,240,109,39,82,47.6,16,41,39.0,15,16,93.8,5,32,37,24,8,5,10,11,7.0,0.573170731707317,0.1951219512195122,10.09693053311793
5609,SAS,5/7/17,SAS @ HOU,L,241,104,44,89,49.4,7,23,30.4,9,18,50.0,11,32,43,23,8,6,14,13,-21.0,0.5337078651685393,0.20224719101123595,12.621709340064912
5612,GSW,5/6/17,GSW @ UTA,W,240,102,37,84,44.0,9,30,30.0,19,23,82.6,8,43,51,17,3,4,7,20,11.0,0.49404761904761907,0.27380952380952384,6.9224683544303796
5614,CLE,5/5/17,CLE @ TOR,W,240,115,39,76,51.3,13,23,56.5,24,28,85.7,8,41,49,15,2,7,16,20,21.0,0.5986842105263158,0.3684210526315789,15.337423312883436
5616,SAS,5/5/17,SAS @ HOU,W,238,103,39,86,45.3,9,25,36.0,16,20,80.0,12,37,49,23,7,8,20,17,11.0,0.5058139534883721,0.23255813953488372,17.421602787456447
5618,BOS,5/4/17,BOS @ WAS,L,242,89,27,77,35.1,10,32,31.3,25,33,75.8,8,30,38,20,4,2,16,26,-27.0,0.4155844155844156,0.42857142857142855,14.880952380952381
5620,UTA,5/4/17,UTA @ GSW,L,240,104,38,84,45.2,12,32,37.5,16,20,80.0,5,34,39,19,9,2,14,23,-11.0,0.5238095238095238,0.23809523809523808,13.108614232209739
5623,HOU,5/3/17,HOU @ SAS,L,242,96,37,83,44.6,11,34,32.4,11,15,73.3,9,23,32,22,7,3,11,18,-25.0,0.5120481927710844,0.18072289156626506,10.934393638170976
5625,TOR,5/3/17,TOR @ CLE,L,242,103,42,90,46.7,5,17,29.4,14,19,73.7,8,29,37,21,8,4,13,21,-22.0,0.49444444444444446,0.2111111111111111,11.673850574712644
5628,UTA,5/2/17,UTA @ GSW,L,241,94,38,82,46.3,9,29,31.0,9,12,75.0,8,36,44,25,7,4,13,18,-12.0,0.5182926829268293,0.14634146341463414,12.963701635420822
5629,WAS,5/2/17,WAS @ BOS,L,265,119,46,99,46.5,10,34,29.4,17,22,77.3,13,31,44,28,7,10,17,29,-10.0,0.5151515151515151,0.2222222222222222,13.526416295353277
5631,HOU,5/1/17,HOU @ SAS,W,238,126,40,87,46.0,22,50,44.0,24,27,88.9,7,42,49,30,13,5,14,25,27.0,0.5862068965517241,0.3103448275862069,12.402551381998583
5633,TOR,5/1/17,TOR @ CLE,L,239,105,39,89,43.8,10,26,38.5,17,20,85.0,8,35,43,22,5,5,12,22,-11.0,0.4943820224719101,0.2247191011235955,10.92896174863388
5636,UTA,4/30/17,UTA @ LAC,W,239,104,40,79,50.6,6,13,46.2,18,23,78.3,10,36,46,22,8,2,8,24,13.0,0.5443037974683544,0.2911392405063291,8.237232289950576
5637,WAS,4/30/17,WAS @ BOS,L,240,111,44,87,50.6,10,23,43.5,13,22,59.1,12,26,38,27,6,7,12,14,-12.0,0.5632183908045977,0.25287356321839083,11.04158998895841
5639,BOS,4/28/17,BOS @ CHI,W,240,105,39,80,48.8,16,39,41.0,11,18,61.1,7,36,43,28,7,5,9,14,22.0,0.5875,0.225,9.286009079653322
5641,LAC,4/28/17,LAC @ UTA,W,242,98,37,75,49.3,9,21,42.9,15,26,57.7,10,31,41,17,5,2,16,24,5.0,0.5533333333333333,0.3466666666666667,15.618898867629833
5643,WAS,4/28/17,WAS @ ATL,W,240,115,42,78,53.8,10,24,41.7,21,25,84.0,8,25,33,21,16,7,16,22,16.0,0.6025641025641025,0.32051282051282054,15.238095238095239
5646,SAS,4/27/17,SAS @ MEM,W,240,103,37,77,48.1,7,20,35.0,22,25,88.0,16,30,46,13,4,0,12,20,7.0,0.525974025974026,0.3246753246753247,12.0
5647,TOR,4/27/17,TOR @ MIL,W,241,92,32,70,45.7,9,22,40.9,19,23,82.6,11,32,43,14,9,4,14,20,3.0,0.5214285714285715,0.32857142857142857,14.87462813429664
5648,ATL,4/26/17,ATL @ WAS,L,241,99,38,93,40.9,9,31,29.0,14,21,66.7,11,32,43,23,3,2,11,21,-4.0,0.45698924731182794,0.22580645161290322,9.71388202048746
5650,CHI,4/26/17,CHI @ BOS,L,242,97,37,74,50.0,9,26,34.6,14,17,82.4,5,37,42,24,4,5,16,21,-11.0,0.5608108108108109,0.22972972972972974,16.413623307345095
5654,MEM,4/25/17,MEM @ SAS,L,238,103,37,72,51.4,9,22,40.9,20,22,90.9,8,23,31,22,7,1,9,20,-13.0,0.5763888888888888,0.3055555555555556,9.92501102779003
5655,OKC,4/25/17,OKC @ HOU,L,240,99,35,91,38.5,10,38,26.3,19,29,65.5,18,31,49,16,7,7,13,27,-6.0,0.43956043956043955,0.31868131868131866,11.133949982870845
5657,UTA,4/25/17,UTA @ LAC,W,240,96,35,81,43.2,13,36,36.1,13,16,81.3,7,36,43,25,10,4,12,24,4.0,0.5123456790123457,0.19753086419753085,11.995201919232306
